operation,data_type,iteration,cycle_count
DMA_LOAD,32,8,3,WITH,8.006000	
DMA_LOAD,32,8,3,WITHOUT,1.550200	
DMA_LOAD,32,8,4,WITH,10.625200	
DMA_LOAD,32,8,4,WITHOUT,1.550200	
DMA_LOAD,64,8,1,WITH,3.615000	
DMA_LOAD,64,8,1,WITHOUT,1.608800	
DMA_LOAD,64,8,2,WITH,7.043400	
DMA_LOAD,64,8,2,WITHOUT,1.608800	
DMA_LOAD,64,8,3,WITH,10.457600	
DMA_LOAD,64,8,3,WITHOUT,1.608800	
DMA_LOAD,64,8,4,WITH,13.878200	
DMA_LOAD,64,8,4,WITHOUT,1.608800	
DMA_LOAD,128,8,1,WITH,5.258000	
DMA_LOAD,128,8,1,WITHOUT,1.684200	
DMA_LOAD,128,8,2,WITH,10.296800	
DMA_LOAD,128,8,2,WITHOUT,1.684200	
DMA_LOAD,128,8,3,WITH,15.390000	
DMA_LOAD,128,8,3,WITHOUT,1.684200	
DMA_LOAD,128,8,4,WITH,20.417000	
DMA_LOAD,128,8,4,WITHOUT,1.684200	
DMA_LOAD,256,8,1,WITH,8.517400	
DMA_LOAD,256,8,1,WITHOUT,1.752200	
DMA_LOAD,256,8,2,WITH,16.845200	
DMA_LOAD,256,8,2,WITHOUT,1.752200	
DMA_LOAD,256,8,3,WITH,25.165000	
DMA_LOAD,256,8,3,WITHOUT,1.752200	
DMA_LOAD,256,8,4,WITH,33.513600	
DMA_LOAD,256,8,4,WITHOUT,1.752200	
DMA_LOAD,512,8,1,WITH,
DMA_LOAD,512,8,1,WITHOUT,
DMA_LOAD,512,8,2,WITH,
DMA_LOAD,512,8,2,WITHOUT,
DMA_LOAD,512,8,3,WITH,
DMA_LOAD,512,8,3,WITHOUT,
DMA_LOAD,512,8,4,WITH,
DMA_LOAD,512,8,4,WITHOUT,
DMA_LOAD,1024,8,1,WITH,
DMA_LOAD,1024,8,1,WITHOUT,
DMA_LOAD,1024,8,2,WITH,
DMA_LOAD,1024,8,2,WITHOUT,
DMA_LOAD,1024,8,3,WITH,
DMA_LOAD,1024,8,3,WITHOUT,
DMA_LOAD,1024,8,4,WITH,
DMA_LOAD,1024,8,4,WITHOUT,
DMA_LOAD,2048,8,1,WITH,
DMA_LOAD,2048,8,1,WITHOUT,
DMA_LOAD,2048,8,2,WITH,
DMA_LOAD,2048,8,2,WITHOUT,
DMA_LOAD,2048,8,3,WITH,
DMA_LOAD,2048,8,3,WITHOUT,
DMA_LOAD,2048,8,4,WITH,
DMA_LOAD,2048,8,4,WITHOUT,
DMA_LOAD,8,12,1,WITH,3.188600	
DMA_LOAD,8,12,1,WITHOUT,1.545200	
DMA_LOAD,8,12,2,WITH,6.177200	
DMA_LOAD,8,12,2,WITHOUT,1.545200	
DMA_LOAD,8,12,3,WITH,9.183200	
DMA_LOAD,8,12,3,WITHOUT,1.545200	
DMA_LOAD,8,12,4,WITH,12.142000	
DMA_LOAD,8,12,4,WITHOUT,1.545200	
DMA_LOAD,16,12,1,WITH,3.536800	
DMA_LOAD,16,12,1,WITHOUT,1.599200	
DMA_LOAD,16,12,2,WITH,6.822800	
DMA_LOAD,16,12,2,WITHOUT,1.599200	
DMA_LOAD,16,12,3,WITH,10.163200	
DMA_LOAD,16,12,3,WITHOUT,1.599200	
DMA_LOAD,16,12,4,WITH,13.465200	
DMA_LOAD,16,12,4,WITHOUT,1.599200	
DMA_LOAD,32,12,1,WITH,4.176600	
DMA_LOAD,32,12,1,WITHOUT,1.690400	
DMA_LOAD,32,12,2,WITH,8.134200	
DMA_LOAD,32,12,2,WITHOUT,1.690400	
DMA_LOAD,32,12,3,WITH,12.106400	
DMA_LOAD,32,12,3,WITHOUT,1.690400	
DMA_LOAD,32,12,4,WITH,16.085400	
DMA_LOAD,32,12,4,WITHOUT,1.690400	
DMA_LOAD,64,12,1,WITH,5.494800	
DMA_LOAD,64,12,1,WITHOUT,1.738400	
DMA_LOAD,64,12,2,WITH,10.770400	
DMA_LOAD,64,12,2,WITHOUT,1.738400	
DMA_LOAD,64,12,3,WITH,16.090000	
DMA_LOAD,64,12,3,WITHOUT,1.738400	
DMA_LOAD,64,12,4,WITH,21.346000	
DMA_LOAD,64,12,4,WITHOUT,1.738400	
DMA_LOAD,128,12,1,WITH,8.099600	
DMA_LOAD,128,12,1,WITHOUT,1.815400	
DMA_LOAD,128,12,2,WITH,15.990000	
DMA_LOAD,128,12,2,WITHOUT,1.815400	
DMA_LOAD,128,12,3,WITH,23.871600	
DMA_LOAD,128,12,3,WITHOUT,1.815400	
DMA_LOAD,128,12,4,WITH,31.774400	
DMA_LOAD,128,12,4,WITHOUT,1.815400	
DMA_LOAD,256,12,1,WITH,
DMA_LOAD,256,12,1,WITHOUT,
DMA_LOAD,256,12,2,WITH,
DMA_LOAD,256,12,2,WITHOUT,
DMA_LOAD,256,12,3,WITH,
DMA_LOAD,256,12,3,WITHOUT,
DMA_LOAD,256,12,4,WITH,
DMA_LOAD,256,12,4,WITHOUT,
DMA_LOAD,512,12,1,WITH,
DMA_LOAD,512,12,1,WITHOUT,
DMA_LOAD,512,12,2,WITH,
DMA_LOAD,512,12,2,WITHOUT,
DMA_LOAD,512,12,3,WITH,
DMA_LOAD,512,12,3,WITHOUT,
DMA_LOAD,512,12,4,WITH,
DMA_LOAD,512,12,4,WITHOUT,
DMA_LOAD,1024,12,1,WITH,
DMA_LOAD,1024,12,1,WITHOUT,
DMA_LOAD,1024,12,2,WITH,
DMA_LOAD,1024,12,2,WITHOUT,
DMA_LOAD,1024,12,3,WITH,
DMA_LOAD,1024,12,3,WITHOUT,
DMA_LOAD,1024,12,4,WITH,
DMA_LOAD,1024,12,4,WITHOUT,
DMA_LOAD,2048,12,1,WITH,
DMA_LOAD,2048,12,1,WITHOUT,
DMA_LOAD,2048,12,2,WITH,
DMA_LOAD,2048,12,2,WITHOUT,
DMA_LOAD,2048,12,3,WITH,
DMA_LOAD,2048,12,3,WITHOUT,
DMA_LOAD,2048,12,4,WITH,
DMA_LOAD,2048,12,4,WITHOUT,
DMA_LOAD,8,16,1,WITH,4.211600	
DMA_LOAD,8,16,1,WITHOUT,1.985600	
DMA_LOAD,8,16,2,WITH,8.187400	
DMA_LOAD,8,16,2,WITHOUT,1.985600	
DMA_LOAD,8,16,3,WITH,12.156000	
DMA_LOAD,8,16,3,WITHOUT,1.985600	
DMA_LOAD,8,16,4,WITH,16.138600	
DMA_LOAD,8,16,4,WITHOUT,1.985600	
DMA_LOAD,16,16,1,WITH,4.611600	
DMA_LOAD,16,16,1,WITHOUT,2.088000	
DMA_LOAD,16,16,2,WITH,8.992200	
DMA_LOAD,16,16,2,WITHOUT,2.088000	
DMA_LOAD,16,16,3,WITH,13.406200	
DMA_LOAD,16,16,3,WITHOUT,2.088000	
DMA_LOAD,16,16,4,WITH,17.775400	
DMA_LOAD,16,16,4,WITHOUT,2.088000	
DMA_LOAD,32,16,1,WITH,5.422600	
DMA_LOAD,32,16,1,WITHOUT,2.196200	
DMA_LOAD,32,16,2,WITH,10.627800	
DMA_LOAD,32,16,2,WITHOUT,2.196200	
DMA_LOAD,32,16,3,WITH,15.848600	
DMA_LOAD,32,16,3,WITHOUT,2.196200	
DMA_LOAD,32,16,4,WITH,21.049200	
DMA_LOAD,32,16,4,WITHOUT,2.196200	
DMA_LOAD,64,16,1,WITH,7.074600	
DMA_LOAD,64,16,1,WITHOUT,2.264800	
DMA_LOAD,64,16,2,WITH,13.891000	
DMA_LOAD,64,16,2,WITHOUT,2.264800	
DMA_LOAD,64,16,3,WITH,20.731000	
DMA_LOAD,64,16,3,WITHOUT,2.264800	
DMA_LOAD,64,16,4,WITH,27.587200	
DMA_LOAD,64,16,4,WITHOUT,2.264800	
DMA_LOAD,128,16,1,WITH,
DMA_LOAD,128,16,1,WITHOUT,
DMA_LOAD,128,16,2,WITH,
DMA_LOAD,128,16,2,WITHOUT,
DMA_LOAD,128,16,3,WITH,
DMA_LOAD,128,16,3,WITHOUT,
DMA_LOAD,128,16,4,WITH,
DMA_LOAD,128,16,4,WITHOUT,
DMA_LOAD,256,16,1,WITH,
DMA_LOAD,256,16,1,WITHOUT,
DMA_LOAD,256,16,2,WITH,
DMA_LOAD,256,16,2,WITHOUT,
DMA_LOAD,256,16,3,WITH,
DMA_LOAD,256,16,3,WITHOUT,
DMA_LOAD,256,16,4,WITH,
DMA_LOAD,256,16,4,WITHOUT,
DMA_LOAD,512,16,1,WITH,
DMA_LOAD,512,16,1,WITHOUT,
DMA_LOAD,512,16,2,WITH,
DMA_LOAD,512,16,2,WITHOUT,
DMA_LOAD,512,16,3,WITH,
DMA_LOAD,512,16,3,WITHOUT,
DMA_LOAD,512,16,4,WITH,
DMA_LOAD,512,16,4,WITHOUT,
DMA_LOAD,1024,16,1,WITH,
DMA_LOAD,1024,16,1,WITHOUT,
DMA_LOAD,1024,16,2,WITH,
DMA_LOAD,1024,16,2,WITHOUT,
DMA_LOAD,1024,16,3,WITH,
DMA_LOAD,1024,16,3,WITHOUT,
DMA_LOAD,1024,16,4,WITH,
DMA_LOAD,1024,16,4,WITHOUT,
DMA_LOAD,2048,16,1,WITH,
DMA_LOAD,2048,16,1,WITHOUT,
DMA_LOAD,2048,16,2,WITH,
DMA_LOAD,2048,16,2,WITHOUT,
DMA_LOAD,2048,16,3,WITH,
DMA_LOAD,2048,16,3,WITHOUT,
DMA_LOAD,2048,16,4,WITH,
DMA_LOAD,2048,16,4,WITHOUT,
DMA_LOAD,8,24,1,WITH,6.203200	
DMA_LOAD,8,24,1,WITHOUT,2.910800	
DMA_LOAD,8,24,2,WITH,12.208600	
DMA_LOAD,8,24,2,WITHOUT,2.910800	
DMA_LOAD,8,24,3,WITH,18.175000	
DMA_LOAD,8,24,3,WITHOUT,2.910800	
DMA_LOAD,8,24,4,WITH,24.137600	
DMA_LOAD,8,24,4,WITHOUT,2.910800	
DMA_LOAD,16,24,1,WITH,6.851600	
DMA_LOAD,16,24,1,WITHOUT,3.057600	
DMA_LOAD,16,24,2,WITH,13.483800	
DMA_LOAD,16,24,2,WITHOUT,3.057600	
DMA_LOAD,16,24,3,WITH,20.120400	
DMA_LOAD,16,24,3,WITHOUT,3.057600	
DMA_LOAD,16,24,4,WITH,26.743400	
DMA_LOAD,16,24,4,WITHOUT,3.057600	
DMA_LOAD,32,24,1,WITH,8.169000	
DMA_LOAD,32,24,1,WITHOUT,3.187600	
DMA_LOAD,32,24,2,WITH,16.095200	
DMA_LOAD,32,24,2,WITHOUT,3.187600	
DMA_LOAD,32,24,3,WITH,24.049200	
DMA_LOAD,32,24,3,WITHOUT,3.187600	
DMA_LOAD,32,24,4,WITH,31.998800	
DMA_LOAD,32,24,4,WITHOUT,3.187600	
DMA_LOAD,64,24,1,WITH,10.807400	
DMA_LOAD,64,24,1,WITHOUT,3.325000	
DMA_LOAD,64,24,2,WITH,21.443800	
DMA_LOAD,64,24,2,WITHOUT,3.325000	
DMA_LOAD,64,24,3,WITH,32.000800	
DMA_LOAD,64,24,3,WITHOUT,3.325000	
DMA_LOAD,64,24,4,WITH,42.591800	
DMA_LOAD,64,24,4,WITHOUT,3.325000	
DMA_LOAD,128,24,1,WITH,
DMA_LOAD,128,24,1,WITHOUT,
DMA_LOAD,128,24,2,WITH,
DMA_LOAD,128,24,2,WITHOUT,
DMA_LOAD,128,24,3,WITH,
DMA_LOAD,128,24,3,WITHOUT,
DMA_LOAD,128,24,4,WITH,
DMA_LOAD,128,24,4,WITHOUT,
DMA_LOAD,256,24,1,WITH,
DMA_LOAD,256,24,1,WITHOUT,
DMA_LOAD,256,24,2,WITH,
DMA_LOAD,256,24,2,WITHOUT,
