operation,data_type,iteration,cycle_count
DMA_STORE,960,1,0.0014583437500000004,510.42031250000014
DMA_STORE,968,1,0.0014843750000000005,519.5312500000001
DMA_STORE,976,1,0.0012395937500000002,433.8578125000001
DMA_STORE,984,1,0.0015625000000000005,546.8750000000002
DMA_STORE,992,1,0.0016145937500000006,565.1078125000003
DMA_STORE,1000,1,0.0016458437500000002,576.0453125
DMA_STORE,1008,1,0.0014687500000000004,514.0625000000001
DMA_STORE,1016,1,0.0016562500000000002,579.6875000000001
DMA_STORE,1024,1,0.0015052187500000005,526.8265625000001
DMA_STORE,1032,1,0.0018645937499999995,652.6078124999998
DMA_STORE,1040,1,0.0017604218749999998,616.14765625
DMA_STORE,1048,1,0.0019114687499999995,669.0140624999998
DMA_STORE,1056,1,0.0016979218749999998,594.27265625
DMA_STORE,1064,1,0.0019114687499999995,669.0140624999998
DMA_STORE,1072,1,0.0016666718750000002,583.3351562500001
DMA_STORE,1080,1,0.0018437499999999995,645.3124999999998
DMA_STORE,1088,1,0.0015885312499999997,555.9859374999999
DMA_STORE,1096,1,0.0017500000000000003,612.5000000000001
DMA_STORE,1104,1,0.0017968749999999999,628.90625
DMA_STORE,1112,1,0.0019427031249999996,679.9460937499998
DMA_STORE,1120,1,0.001848953125,647.1335937499999
DMA_STORE,1128,1,0.001838546875,643.49140625
DMA_STORE,1136,1,0.0018020937499999999,630.7328124999999
DMA_STORE,1144,1,0.0019374999999999996,678.1249999999999
DMA_STORE,1152,1,0.00185415625,648.9546875
DMA_STORE,1160,1,0.0022552031250000003,789.32109375
DMA_STORE,1168,1,0.001875,656.25
DMA_STORE,1176,1,0.00199478125,698.1734375
DMA_STORE,1184,1,0.0020624999999999997,721.8749999999999
DMA_STORE,1192,1,0.00205728125,720.0484375
DMA_STORE,1200,1,0.0018854218750000004,659.8976562500002
DMA_STORE,1208,1,0.0020468749999999996,716.4062499999999
DMA_STORE,1216,1,0.0020468749999999996,716.4062499999999
DMA_STORE,1224,1,0.0020208281250000005,707.2898437500002
DMA_STORE,1232,1,0.0019895781249999996,696.3523437499998
DMA_STORE,1240,1,0.0020885468749999997,730.9914062499998
DMA_STORE,1248,1,0.0021614687499999998,756.5140624999999
DMA_STORE,1256,1,0.0019375000000000004,678.1250000000001
DMA_STORE,1264,1,0.00196353125,687.2359375
DMA_STORE,1272,1,0.002036453125,712.75859375
DMA_STORE,1280,1,0.0020625,721.875
DMA_STORE,1288,1,0.00224478125,785.6734375
DMA_STORE,1296,1,0.002005203125,701.82109375
DMA_STORE,1304,1,0.0021822812499999998,763.7984374999999
DMA_STORE,1312,1,0.00218228125,763.7984375000001
DMA_STORE,1320,1,0.002197921875,769.27265625
DMA_STORE,1328,1,0.002203125,771.0937499999999
DMA_STORE,1336,1,0.002213546875,774.74140625
DMA_STORE,1344,1,0.002088546875,730.9914062500001
DMA_STORE,1352,1,0.002234375,782.0312499999999
DMA_STORE,1360,1,0.0022916718749999994,802.0851562499998
DMA_STORE,1368,1,0.002166671875,758.3351562500001
DMA_STORE,1376,1,0.00225,787.4999999999999
DMA_STORE,1384,1,0.0021562499999999997,754.6874999999999
DMA_STORE,1392,1,0.0022291562500000002,780.2046875000001
DMA_STORE,1400,1,0.002182296875,763.8039062500001
DMA_STORE,1408,1,0.002302078125,805.7273437499999
DMA_STORE,1416,1,0.002109375,738.28125
DMA_STORE,1424,1,0.00227084375,794.7953124999999
DMA_STORE,1432,1,0.0022552187500000003,789.3265625000001
DMA_STORE,1440,1,0.002265625,792.96875
DMA_STORE,1448,1,0.0022187500000000002,776.5625000000001
DMA_STORE,1456,1,0.002421875,847.65625
DMA_STORE,1464,1,0.002317703125,811.1960937499999
DMA_STORE,1472,1,0.0023437500000000003,820.3125000000001
DMA_STORE,1480,1,0.0024166718750000004,845.8351562500002
DMA_STORE,1488,1,0.002484375,869.53125
DMA_STORE,1496,1,0.0024218750000000004,847.6562500000001
