operation,data_type,thread,iteration,buffer_size,measured,predicted,error_percent
ADD,uint32_t,16,16384,8,120.648333,130.401062,8.08
ADD,uint32_t,16,2048,256,242.913333,236.145594,-2.79
ADD,uint32_t,16,4096,128,245.560667,241.243075,-1.76
ADD,uint32_t,16,16384,16,161.545333,155.391248,-3.81
ADD,uint64_t,1,256,8,1.176333,1.195430,1.62
ADD,uint64_t,1,256,16,2.018333,2.037523,0.95
ADD,uint64_t,1,256,32,3.719333,3.731366,0.32
ADD,uint64_t,1,256,64,7.093333,7.120220,0.38
ADD,uint64_t,1,256,128,13.851333,13.930479,0.57
ADD,uint64_t,1,256,256,27.434333,27.546095,0.41
ADD,uint64_t,1,512,8,2.298000,2.324463,1.15
ADD,uint64_t,1,512,16,3.979333,4.008650,0.74
ADD,uint64_t,1,512,32,7.394667,7.396335,0.02
ADD,uint32_t,16,8192,64,250.728000,244.380939,-2.53
ADD,uint64_t,1,512,64,14.125333,14.174044,0.34
ADD,uint64_t,1,1024,8,4.548000,4.582529,0.76
ADD,uint64_t,1,512,128,27.648333,27.794561,0.53
ADD,uint64_t,1,1024,16,8.080333,7.950904,-1.60
ADD,uint64_t,1,512,256,54.828667,55.025793,0.36
ADD,uint64_t,1,1024,32,14.738000,14.726273,-0.08
ADD,uint64_t,1,1024,64,28.207667,28.281692,0.26
ADD,uint32_t,16,32768,8,241.129667,260.724079,8.13
ADD,uint64_t,1,2048,8,9.033000,9.098662,0.73
ADD,uint32_t,16,16384,32,261.872000,267.329217,2.08
ADD,uint64_t,1,1024,128,55.247667,55.522726,0.50
ADD,uint64_t,1,2048,16,15.806667,15.835411,0.18
ADD,uint64_t,1,2048,32,29.419000,29.386150,-0.11
ADD,uint64_t,1,4096,8,18.010333,18.130927,0.67
ADD,uint64_t,1,1024,256,109.645000,109.985190,0.31
ADD,uint64_t,1,2048,64,56.374333,56.496988,0.22
ADD,uint64_t,1,4096,16,31.558333,31.604426,0.15
ADD,uint64_t,1,4096,32,58.769333,58.705903,-0.11
ADD,uint64_t,1,2048,128,110.441667,110.979055,0.49
ADD,uint64_t,1,8192,8,35.966667,36.195457,0.64
ADD,uint64_t,1,4096,64,112.676000,112.927580,0.22
ADD,uint32_t,16,32768,16,323.027000,310.691944,-3.82
ADD,uint64_t,1,8192,16,63.054667,63.142456,0.14
ADD,uint64_t,1,2048,256,219.141333,219.903983,0.35
ADD,uint64_t,1,8192,32,117.498000,117.345409,-0.13
ADD,uint64_t,1,4096,128,220.794333,221.891713,0.50
ADD,uint64_t,1,16384,8,71.910667,72.324518,0.58
ADD,uint64_t,1,8192,64,225.286667,225.788764,0.22
ADD,uint64_t,1,16384,16,126.026000,126.218515,0.15
ADD,uint64_t,1,4096,256,438.176667,439.741569,0.36
ADD,uint64_t,1,16384,32,234.906667,234.624422,-0.12
ADD,uint64_t,1,32768,8,143.753000,144.582639,0.58
ADD,uint64_t,1,8192,128,441.455333,443.717030,0.51
ADD,uint64_t,1,16384,64,450.531333,451.511132,0.22
ADD,uint64_t,1,32768,16,251.994333,252.370634,0.15
ADD,uint64_t,2,256,8,1.165000,1.196515,2.71
ADD,uint64_t,2,256,16,2.018333,2.059079,2.02
ADD,uint64_t,2,256,32,3.727000,3.793056,1.77
ADD,uint64_t,2,256,64,7.100000,7.282276,2.57
ADD,uint64_t,1,32768,32,469.751667,469.182447,-0.12
ADD,uint64_t,2,256,128,13.852667,14.102072,1.80
ADD,uint64_t,2,256,256,27.464667,28.368237,3.29
ADD,uint64_t,2,512,8,2.298000,2.325548,1.20
ADD,uint64_t,2,512,16,3.992333,4.050466,1.46
ADD,uint64_t,1,8192,256,876.457667,879.416742,0.34
ADD,uint64_t,2,512,32,7.402667,7.518240,1.56
ADD,uint64_t,2,512,64,14.144000,14.496283,2.49
ADD,uint64_t,2,512,128,27.660000,28.135041,1.72
ADD,uint64_t,2,1024,8,4.546000,4.583615,0.83
ADD,uint64_t,2,1024,16,7.936333,8.033241,1.22
ADD,uint64_t,2,512,256,54.853667,56.665746,3.30
ADD,uint64_t,2,1024,32,14.744333,14.968608,1.52
ADD,uint64_t,1,16384,128,882.812000,887.367663,0.52
ADD,uint64_t,2,1024,64,28.223000,28.924297,2.48
ADD,uint64_t,2,2048,8,9.036000,9.099747,0.71
ADD,uint64_t,2,2048,16,15.813333,15.998791,1.17
ADD,uint64_t,2,1024,128,55.254667,56.200979,1.71
ADD,uint64_t,2,2048,32,29.411000,29.869344,1.56
ADD,uint64_t,2,2048,64,56.384000,57.780324,2.48
ADD,uint64_t,2,4096,8,18.009333,18.132012,0.68
ADD,uint64_t,2,1024,256,109.631000,113.260763,3.31
ADD,uint64_t,2,2048,128,110.417000,112.332856,1.74
ADD,uint64_t,2,4096,16,31.556333,31.929890,1.18
ADD,uint64_t,1,32768,64,900.942667,902.955868,0.22
ADD,uint64_t,2,4096,32,58.776667,59.670816,1.52
ADD,uint64_t,2,8192,8,36.020667,36.196543,0.49
ADD,uint64_t,2,4096,64,112.691667,115.492379,2.49
ADD,uint64_t,2,2048,256,219.168667,226.450797,3.32
ADD,uint64_t,2,8192,16,63.044333,63.792089,1.19
ADD,uint64_t,2,8192,32,117.487333,119.273760,1.52
ADD,uint64_t,2,4096,128,220.759333,224.596609,1.74
ADD,uint64_t,2,16384,8,71.922667,72.325603,0.56
ADD,uint64_t,2,8192,64,225.298333,230.916489,2.49
ADD,uint64_t,2,16384,16,126.034667,127.516487,1.18
ADD,uint64_t,2,4096,256,438.250667,452.830866,3.33
ADD,uint64_t,1,16384,256,1752.603000,1758.767087,0.35
ADD,uint64_t,2,8192,128,441.468333,449.124115,1.73
ADD,uint64_t,2,16384,32,234.905667,238.479648,1.52
ADD,uint64_t,2,32768,8,143.739667,144.583724,0.59
ADD,uint64_t,1,32768,128,1765.563000,1774.668929,0.52
ADD,uint64_t,2,16384,64,450.597000,461.764708,2.48
ADD,uint64_t,4,256,8,1.181333,1.229674,4.09
ADD,uint64_t,4,256,16,2.024000,2.063050,1.93
ADD,uint64_t,2,32768,16,252.007667,254.965282,1.17
ADD,uint64_t,4,256,32,3.727333,3.798300,1.90
ADD,uint64_t,4,256,64,7.112333,7.289585,2.49
ADD,uint64_t,4,256,128,13.866333,14.113489,1.78
ADD,uint64_t,4,512,8,2.335000,2.389504,2.33
ADD,uint64_t,4,256,256,27.485333,28.390333,3.29
ADD,uint64_t,4,512,16,3.995000,4.054721,1.49
ADD,uint64_t,4,512,32,7.403333,7.523806,1.63
ADD,uint64_t,4,512,64,14.145333,14.503901,2.53
ADD,uint64_t,4,1024,8,4.630667,4.709158,1.70
ADD,uint64_t,4,512,128,27.677667,28.146642,1.69
ADD,uint64_t,4,1024,16,7.934000,8.038059,1.31
ADD,uint64_t,2,8192,256,876.378333,905.591003,3.33
ADD,uint64_t,4,1024,32,14.734667,14.974812,1.63
ADD,uint64_t,4,512,256,54.892667,56.687966,3.27
ADD,uint64_t,4,1024,64,28.237000,28.932527,2.46
ADD,uint64_t,2,32768,32,469.764000,476.891424,1.52
ADD,uint64_t,4,2048,8,9.160667,9.348467,2.05
ADD,uint64_t,4,2048,16,15.817000,16.004734,1.19
ADD,uint64_t,4,1024,128,55.258000,56.212943,1.73
ADD,uint64_t,4,2048,32,29.419667,29.876823,1.55
ADD,uint64_t,4,4096,8,18.270000,18.627085,1.95
ADD,uint64_t,4,2048,64,56.399333,57.789778,2.47
ADD,uint64_t,4,1024,256,109.677667,113.283226,3.29
ADD,uint64_t,4,4096,16,31.573667,31.938085,1.15
ADD,uint64_t,4,2048,128,110.459000,112.345546,1.71
ADD,uint64_t,4,4096,32,58.784333,59.680846,1.53
ADD,uint64_t,2,16384,128,882.867333,898.179128,1.73
ADD,uint64_t,4,8192,8,36.469000,37.184320,1.96
ADD,uint64_t,4,4096,64,112.747333,115.504281,2.45
ADD,uint64_t,4,8192,16,63.064333,63.804787,1.17
ADD,uint64_t,4,2048,256,219.181333,226.473746,3.33
ADD,uint64_t,4,8192,32,117.495000,119.288892,1.53
ADD,uint64_t,2,32768,64,901.006000,923.461147,2.49
ADD,uint64_t,4,4096,128,220.799000,224.610750,1.73
ADD,uint64_t,4,16384,8,72.881000,74.298790,1.95
ADD,uint64_t,4,16384,16,126.054333,127.538190,1.18
ADD,uint64_t,4,8192,64,225.404667,230.933287,2.45
ADD,uint64_t,4,32768,8,145.644667,148.527731,1.98
ADD,uint64_t,4,16384,32,234.911667,238.504983,1.53
ADD,uint64_t,4,4096,256,438.315667,452.854786,3.32
ADD,uint64_t,8,256,8,1.374667,1.331479,-3.14
ADD,uint64_t,8,256,16,2.122333,2.189799,3.18
ADD,uint64_t,8,256,32,3.818667,3.810261,-0.22
ADD,uint64_t,8,256,64,7.201000,7.306119,1.46
ADD,uint64_t,8,256,128,13.905667,14.135515,1.65
ADD,uint64_t,8,512,8,2.697667,2.588863,-4.03
ADD,uint64_t,8,512,16,4.230667,4.302192,1.69
ADD,uint64_t,8,256,256,27.543667,28.442235,3.26
ADD,uint64_t,8,512,32,7.564000,7.537183,-0.35
ADD,uint64_t,4,32768,16,252.041000,255.004997,1.18
ADD,uint64_t,8,512,64,14.273000,14.521521,1.74
ADD,uint64_t,4,8192,128,441.480000,449.141159,1.74
ADD,uint64_t,8,1024,8,5.336333,5.103513,-4.36
ADD,uint64_t,8,512,128,27.723667,28.168998,1.61
ADD,uint64_t,8,1024,16,8.313000,8.526867,2.57
ADD,uint64_t,8,1024,32,15.053333,14.991030,-0.41
ADD,uint64_t,8,2048,8,10.606667,10.132564,-4.47
ADD,uint64_t,8,1024,64,28.507667,28.952328,1.56
ADD,uint64_t,8,512,256,54.931333,56.740878,3.29
ADD,uint64_t,8,2048,16,16.563667,16.975984,2.49
ADD,uint64_t,4,16384,64,450.711667,461.791298,2.46
ADD,uint64_t,8,1024,128,55.335667,56.235968,1.63
ADD,uint64_t,8,2048,32,30.055333,29.898719,-0.52
ADD,uint64_t,8,4096,8,21.131000,20.190666,-4.45
ADD,uint64_t,8,2048,64,56.696000,57.813935,1.97
ADD,uint64_t,8,4096,16,33.053000,33.874218,2.48
ADD,uint64_t,8,1024,256,109.772000,113.338177,3.25
ADD,uint64_t,4,32768,32,469.778667,476.937166,1.52
ADD,uint64_t,8,4096,32,60.017000,59.714097,-0.50
ADD,uint64_t,8,2048,128,110.592000,112.369900,1.61
ADD,uint64_t,8,8192,8,42.215000,40.308620,-4.52
ADD,uint64_t,8,8192,16,66.034000,67.670687,2.48
ADD,uint64_t,8,4096,64,113.320333,115.537150,1.96
ADD,uint64_t,8,16384,8,84.376333,80.544916,-4.54
ADD,uint64_t,8,2048,256,219.347000,226.532859,3.28
ADD,uint64_t,8,8192,32,119.982667,119.344852,-0.53
ADD,uint64_t,8,4096,128,221.008333,224.637766,1.64
ADD,uint64_t,8,16384,16,132.047667,135.266877,2.44
ADD,uint64_t,16,256,8,2.590000,2.482504,-4.15
ADD,uint64_t,16,256,16,3.790667,4.094489,8.02
ADD,uint64_t,16,256,32,6.280667,6.224011,-0.90
ADD,uint64_t,16,256,64,11.329667,11.176369,-1.35
ADD,uint64_t,16,512,8,5.108667,4.884984,-4.38
ADD,uint64_t,8,8192,64,226.655000,230.983580,1.91
ADD,uint64_t,16,256,128,21.647667,18.412524,-14.94
ADD,uint64_t,16,512,16,7.522000,8.107106,7.78
ADD,uint64_t,8,32768,8,168.668667,161.017506,-4.54
ADD,uint64_t,16,512,32,12.495000,12.362159,-1.06
ADD,uint64_t,16,256,256,43.068000,42.955352,-0.26
ADD,uint64_t,16,512,64,22.569333,22.247980,-1.42
ADD,uint64_t,16,1024,8,10.148667,9.689943,-4.52
ADD,uint64_t,16,1024,16,14.948333,16.132340,7.92
ADD,uint64_t,8,16384,32,239.909000,238.606363,-0.54
ADD,uint64_t,16,512,128,43.194667,36.664067,-15.12
ADD,uint64_t,16,1024,32,24.899333,24.638456,-1.05
ADD,uint64_t,16,2048,8,20.232333,19.298697,-4.61
ADD,uint64_t,16,1024,64,45.070667,44.391202,-1.51
ADD,uint64_t,16,2048,16,29.819667,32.180992,7.92
ADD,uint64_t,8,32768,16,263.959333,270.460014,2.46
ADD,uint64_t,16,512,256,86.038333,85.752676,-0.33
ADD,uint64_t,16,2048,32,49.711333,49.188606,-1.05
ADD,uint64_t,16,1024,128,86.312333,73.167153,-15.23
ADD,uint64_t,16,4096,8,40.401333,38.517736,-4.66
ADD,uint64_t,16,4096,16,59.563333,64.280079,7.92
ADD,uint64_t,16,2048,64,90.089333,88.673545,-1.57
ADD,uint64_t,16,4096,32,99.353000,98.289016,-1.07
ADD,uint64_t,16,8192,8,80.703000,76.957408,-4.64
ADD,uint64_t,16,1024,256,171.908667,171.347324,-0.33
ADD,uint64_t,16,2048,128,172.477667,146.169815,-15.25
ADD,uint64_t,16,8192,16,119.074000,128.481954,7.90
ADD,uint64_t,16,4096,64,180.194667,177.237157,-1.64
ADD,uint64_t,16,16384,8,161.332333,153.836754,-4.65
ADD,uint64_t,16,8192,32,198.652667,196.499389,-1.08
ADD,uint64_t,16,16384,16,238.040667,256.885702,7.92
ADD,uint64_t,16,32768,8,322.584667,307.595444,-4.65
