operation,data_type,thread,iteration,buffer_size,measured,predicted,error_percent
ADD,uint64_t,1,512,32,6.045667,5.850736,-3.22
ADD,uint64_t,1,512,64,11.495333,11.396428,-0.86
ADD,uint64_t,1,1024,8,3.559667,3.332281,-6.39
ADD,uint64_t,1,1024,16,6.295667,6.088889,-3.28
ADD,uint64_t,1,512,128,22.590000,22.532866,-0.25
ADD,uint32_t,16,16384,16,109.606333,102.576550,-6.41
ADD,uint64_t,1,1024,32,12.033333,11.635458,-3.31
ADD,uint64_t,1,512,256,44.889333,44.820958,-0.15
ADD,uint64_t,1,2048,8,7.049333,6.598549,-6.39
ADD,uint64_t,1,1024,64,22.949667,22.726841,-0.97
ADD,uint64_t,1,2048,16,12.530333,12.111765,-3.34
ADD,uint64_t,1,1024,128,45.102000,44.999719,-0.23
ADD,uint64_t,1,2048,32,24.029667,23.204903,-3.43
ADD,uint64_t,1,4096,8,14.043333,13.131084,-6.50
ADD,uint64_t,1,2048,64,45.821667,45.387669,-0.95
ADD,uint64_t,1,1024,256,89.698667,89.575902,-0.14
ADD,uint64_t,1,4096,16,25.010667,24.157516,-3.41
ADD,uint32_t,16,32768,8,166.794000,173.830910,4.22
ADD,uint64_t,1,4096,32,47.973667,46.343792,-3.40
ADD,uint64_t,1,2048,128,90.169000,89.933424,-0.26
ADD,uint64_t,1,8192,8,28.051667,26.196153,-6.61
ADD,uint64_t,1,4096,64,91.620000,90.709324,-0.99
ADD,uint64_t,1,8192,16,49.981667,48.249017,-3.47
ADD,uint64_t,1,2048,256,179.379333,179.085790,-0.16
ADD,uint64_t,1,8192,32,95.931000,92.621570,-3.45
ADD,uint64_t,1,16384,8,55.955000,52.326293,-6.49
ADD,uint64_t,1,4096,128,180.267667,179.800834,-0.26
ADD,uint64_t,1,8192,64,183.149000,181.352633,-0.98
ADD,uint64_t,1,16384,16,99.900667,96.432021,-3.47
ADD,uint64_t,1,16384,32,191.706667,185.177127,-3.41
ADD,uint64_t,1,4096,256,358.597667,358.105566,-0.14
ADD,uint64_t,1,32768,8,112.028000,104.586572,-6.64
ADD,uint64_t,1,8192,128,360.397667,359.535655,-0.24
ADD,uint64_t,1,16384,64,366.180000,362.639253,-0.97
ADD,uint64_t,1,32768,16,199.766333,192.798028,-3.49
ADD,uint64_t,2,256,8,1.048667,0.912516,-12.98
ADD,uint64_t,2,256,16,1.619000,1.652859,2.09
ADD,uint64_t,2,256,32,3.050000,3.076314,0.86
ADD,uint64_t,2,256,64,5.789000,5.952137,2.82
ADD,uint64_t,2,256,128,11.333000,11.533297,1.77
ADD,uint64_t,2,512,8,1.810667,1.758823,-2.86
ADD,uint64_t,2,512,16,3.177333,3.239364,1.95
ADD,uint64_t,2,256,256,22.493333,22.453732,-0.18
ADD,uint64_t,2,512,32,6.050000,6.086106,0.60
ADD,uint64_t,2,512,64,11.507333,11.837357,2.87
ADD,uint64_t,2,512,128,22.581667,22.999244,1.85
ADD,uint64_t,2,1024,8,3.553000,3.451436,-2.86
ADD,uint64_t,2,1024,16,6.303667,6.412374,1.72
ADD,uint64_t,2,512,256,44.887333,44.831204,-0.13
ADD,uint64_t,1,32768,32,383.475000,370.288240,-3.44
ADD,uint64_t,2,1024,32,12.072000,12.105690,0.28
ADD,uint64_t,2,1024,64,22.955333,23.607798,2.84
ADD,uint64_t,2,2048,8,7.066333,6.836663,-3.25
ADD,uint64_t,1,8192,256,717.180333,716.145118,-0.14
ADD,uint64_t,2,2048,16,12.545667,12.758395,1.70
ADD,uint64_t,2,1024,128,45.118333,45.931139,1.80
ADD,uint64_t,2,2048,32,24.042000,24.144858,0.43
ADD,uint64_t,2,4096,8,14.069333,13.607117,-3.29
ADD,uint64_t,2,2048,64,45.838000,47.148681,2.86
ADD,uint64_t,1,16384,128,720.685333,719.005296,-0.23
ADD,uint64_t,2,1024,256,89.733667,89.586148,-0.16
ADD,uint64_t,2,4096,16,25.026333,25.450436,1.69
ADD,uint64_t,2,2048,128,90.170000,91.794929,1.80
ADD,uint64_t,2,4096,32,47.987000,48.223194,0.49
ADD,uint64_t,2,8192,8,28.038000,27.148025,-3.17
ADD,uint64_t,2,4096,64,91.623333,94.230445,2.85
ADD,uint64_t,2,8192,16,49.993667,50.834518,1.68
ADD,uint64_t,2,2048,256,179.408333,179.096036,-0.17
ADD,uint64_t,1,32768,64,732.356333,725.212492,-0.98
ADD,uint64_t,2,8192,32,95.900333,96.379866,0.50
ADD,uint64_t,2,4096,128,180.279667,183.522508,1.80
ADD,uint64_t,2,16384,8,56.077333,54.229841,-3.29
ADD,uint64_t,2,8192,64,183.221667,188.393974,2.82
ADD,uint64_t,2,16384,16,99.910333,101.602683,1.69
ADD,uint64_t,2,16384,32,191.930000,192.693210,0.40
ADD,uint64_t,2,4096,256,358.678000,358.115812,-0.16
ADD,uint64_t,2,32768,8,112.028333,108.393472,-3.24
ADD,uint64_t,4,256,8,0.951000,0.914589,-3.83
ADD,uint64_t,4,256,16,1.618333,1.655477,2.30
ADD,uint64_t,4,256,32,3.063000,3.079827,0.55
ADD,uint64_t,4,256,64,5.793000,5.958297,2.85
ADD,uint64_t,4,256,128,11.332000,11.542250,1.86
ADD,uint64_t,2,8192,128,360.454000,366.977667,1.81
ADD,uint64_t,4,512,8,1.839667,1.761625,-4.24
ADD,uint64_t,2,32768,16,199.786667,203.139012,1.68
ADD,uint64_t,4,256,256,22.513000,22.481095,-0.14
ADD,uint64_t,4,512,16,3.214000,3.242498,0.89
ADD,uint64_t,4,512,32,6.073000,6.089922,0.28
ADD,uint64_t,4,1024,8,3.608667,3.455693,-4.24
ADD,uint64_t,4,512,64,11.509667,11.844174,2.91
ADD,uint64_t,4,1024,16,6.311333,6.416533,1.67
ADD,uint64_t,4,512,128,22.603667,23.008321,1.79
ADD,uint64_t,4,1024,32,12.055667,12.110228,0.45
ADD,uint64_t,4,2048,8,7.143667,6.843827,-4.20
ADD,uint64_t,4,512,256,44.934667,44.858642,-0.17
ADD,uint64_t,4,1024,64,22.980000,23.615923,2.77
ADD,uint64_t,2,16384,64,366.282333,376.721033,2.85
ADD,uint64_t,4,2048,16,12.550000,12.764604,1.71
ADD,uint64_t,4,1024,128,45.133667,45.940458,1.79
ADD,uint64_t,4,2048,32,24.058667,24.150841,0.38
ADD,uint64_t,4,4096,8,14.185667,13.620096,-3.99
ADD,uint64_t,4,2048,64,45.870333,47.159420,2.81
ADD,uint64_t,4,4096,16,25.053333,25.460745,1.63
ADD,uint64_t,4,1024,256,89.763000,89.613732,-0.17
ADD,uint64_t,2,32768,32,383.257667,385.319898,0.54
ADD,uint64_t,4,4096,32,48.046333,48.232065,0.39
ADD,uint64_t,4,2048,128,90.191000,91.804732,1.79
ADD,uint64_t,4,8192,8,28.299333,27.172634,-3.98
ADD,uint64_t,4,8192,16,50.043667,50.853027,1.62
ADD,uint64_t,4,4096,64,91.669000,94.246414,2.81
ADD,uint64_t,4,2048,256,179.429000,179.123911,-0.17
ADD,uint64_t,4,16384,8,56.698667,54.277710,-4.27
ADD,uint64_t,4,8192,32,96.028667,96.394514,0.38
ADD,uint64_t,4,16384,16,100.012333,101.637592,1.63
ADD,uint64_t,4,4096,128,180.298333,183.533279,1.79
ADD,uint64_t,8,256,8,1.031667,0.917945,-11.02
ADD,uint64_t,8,256,16,1.641667,1.660877,1.17
ADD,uint64_t,4,8192,64,183.209333,188.420403,2.84
ADD,uint64_t,8,256,32,3.080000,3.087440,0.24
ADD,uint64_t,4,32768,8,113.146667,108.487862,-4.12
ADD,uint64_t,8,256,64,5.810667,5.972155,2.78
ADD,uint64_t,8,512,8,1.988333,1.764623,-11.25
ADD,uint64_t,8,512,16,3.221667,3.248480,0.83
ADD,uint64_t,8,256,128,11.365667,11.562230,1.73
ADD,uint64_t,8,512,32,6.091667,6.097612,0.10
ADD,uint64_t,8,256,256,22.564333,22.530477,-0.15
ADD,uint64_t,8,1024,8,3.916000,3.458497,-11.68
ADD,uint64_t,8,512,64,11.554333,11.859024,2.64
ADD,uint64_t,4,16384,32,192.089000,192.719411,0.33
ADD,uint64_t,8,1024,16,6.358333,6.423688,1.03
ADD,uint64_t,8,512,128,22.623667,23.029160,1.79
ADD,uint64_t,8,1024,32,12.084000,12.117959,0.28
ADD,uint64_t,8,2048,8,7.776000,6.846088,-11.96
ADD,uint64_t,8,1024,64,23.018333,23.632765,2.67
ADD,uint64_t,8,2048,16,12.650000,12.774097,0.98
ADD,uint64_t,4,32768,16,199.954333,203.206721,1.63
ADD,uint64_t,8,512,256,44.992333,44.909089,-0.19
ADD,uint64_t,8,2048,32,24.100333,24.158647,0.24
ADD,uint64_t,8,1024,128,45.183333,45.963023,1.73
ADD,uint64_t,8,4096,8,15.464000,13.621271,-11.92
ADD,uint64_t,8,4096,16,25.287667,25.474915,0.74
ADD,uint64_t,8,2048,64,45.937667,47.180241,2.70
ADD,uint64_t,8,1024,256,89.820667,89.666316,-0.17
ADD,uint64_t,8,8192,8,30.866333,27.171638,-11.97
ADD,uint64_t,8,4096,32,48.128333,48.240024,0.23
ADD,uint64_t,8,2048,128,90.243000,91.830743,1.76
ADD,uint64_t,8,8192,16,50.485000,50.876553,0.78
ADD,uint64_t,8,4096,64,91.775333,94.275194,2.72
ADD,uint64_t,8,16384,8,61.694667,54.272371,-12.03
ADD,uint64_t,16,256,8,1.788000,1.670385,-6.58
ADD,uint64_t,8,8192,32,96.173333,96.402778,0.24
ADD,uint64_t,16,256,16,2.612000,2.854047,9.27
ADD,uint64_t,16,256,32,4.258000,4.243929,-0.33
ADD,uint64_t,16,512,8,3.498333,3.272038,-6.47
ADD,uint64_t,16,256,64,7.785333,7.595065,-2.44
ADD,uint64_t,16,512,16,5.151000,5.636402,9.42
ADD,uint64_t,8,16384,16,100.896333,101.679827,0.78
ADD,uint64_t,16,256,128,15.325667,15.108085,-1.42
ADD,uint64_t,16,512,32,8.413667,8.407221,-0.08
ADD,uint64_t,16,1024,8,6.932000,6.475344,-6.59
ADD,uint64_t,16,512,64,15.462000,15.066104,-2.56
ADD,uint64_t,16,1024,16,10.203333,11.201110,9.78
ADD,uint64_t,16,1024,32,16.732333,16.733803,0.01
ADD,uint64_t,8,32768,8,123.251000,108.474329,-11.99
ADD,uint64_t,16,2048,8,13.776000,12.881438,-6.49
ADD,uint64_t,16,512,128,30.517000,30.048589,-1.53
ADD,uint64_t,16,2048,16,20.314333,22.329850,9.92
ADD,uint64_t,16,1024,64,30.847000,30.008471,-2.72
ADD,uint64_t,16,4096,8,27.460667,25.694401,-6.43
ADD,uint64_t,16,2048,32,33.390000,33.386294,-0.01
ADD,uint64_t,16,1024,128,60.891667,59.929598,-1.58
ADD,uint64_t,16,4096,16,40.529000,44.588003,10.02
ADD,uint64_t,16,2048,64,61.587333,59.894043,-2.75
ADD,uint64_t,16,8192,8,54.839667,51.320850,-6.42
ADD,uint64_t,16,4096,32,66.697000,66.692287,-0.01
ADD,uint64_t,16,8192,16,80.987667,89.105667,10.02
ADD,uint64_t,16,16384,8,109.588667,102.573747,-6.40
