operation,data_type,thread,iteration,buffer_size,measured,predicted,error_percent
ADD,uint64_t,1,2048,64,48.086667,43.752194,-9.01
ADD,uint64_t,1,1024,256,93.056000,85.075276,-8.58
ADD,uint64_t,1,4096,16,26.750333,24.652546,-7.84
ADD,uint64_t,1,4096,32,49.561333,45.574914,-8.04
ADD,uint32_t,16,16384,16,157.986333,153.825203,-2.63
ADD,uint64_t,1,2048,128,93.701000,85.876044,-8.35
ADD,uint64_t,1,8192,8,32.069333,28.471189,-11.22
ADD,uint64_t,1,4096,64,96.106667,87.438375,-9.02
ADD,uint64_t,1,8192,16,53.426667,49.239079,-7.84
ADD,uint64_t,1,2048,256,186.032000,170.084537,-8.57
ADD,uint64_t,1,8192,32,99.072667,91.083815,-8.06
ADD,uint64_t,1,4096,128,187.303000,171.686073,-8.34
ADD,uint64_t,1,16384,8,64.091000,56.876364,-11.26
ADD,uint64_t,1,8192,64,192.151667,174.810736,-9.02
ADD,uint64_t,1,16384,16,106.821000,98.412144,-7.87
ADD,uint64_t,2,256,8,1.051667,0.975565,-7.24
ADD,uint64_t,2,256,16,1.744000,1.687919,-3.22
ADD,uint64_t,2,256,32,3.151667,3.072179,-2.52
ADD,uint64_t,1,16384,32,198.067333,182.101616,-8.06
ADD,uint64_t,2,256,64,6.069667,5.891199,-2.94
ADD,uint64_t,1,4096,256,372.066000,340.103061,-8.59
ADD,uint64_t,2,256,128,11.787333,11.178292,-5.17
ADD,uint64_t,2,512,8,2.054333,1.884921,-8.25
ADD,uint64_t,2,512,16,3.415000,3.309533,-3.09
ADD,uint64_t,2,256,256,23.330000,22.994430,-1.44
ADD,uint64_t,2,512,32,6.244000,6.078039,-2.66
ADD,uint64_t,1,8192,128,374.565333,343.306133,-8.35
ADD,uint64_t,2,512,64,12.078000,11.716077,-3.00
ADD,uint64_t,2,1024,8,4.058000,3.703633,-8.73
ADD,uint64_t,2,512,128,23.486000,22.289862,-5.09
ADD,uint64_t,2,1024,16,6.740333,6.552761,-2.78
ADD,uint64_t,2,1024,32,12.442667,12.089761,-2.84
ADD,uint64_t,2,512,256,46.589667,45.922594,-1.43
ADD,uint64_t,2,1024,64,24.088000,23.365833,-3.00
ADD,uint64_t,2,2048,8,8.191667,7.341056,-10.38
ADD,uint64_t,2,2048,16,13.408667,13.039215,-2.76
ADD,uint64_t,2,1024,128,46.889333,44.513002,-5.07
ADD,uint64_t,1,16384,64,384.290000,349.555458,-9.04
