operation,data_type,thread,iteration,vec_length,buffer_size,measured,predicted,error_percent
MATVEC,uint32_t,4,512,256,128,60.736667,61.426785,1.14
MATVEC,uint32_t,4,512,256,256,60.259333,60.469874,0.35
MATVEC,uint32_t,4,512,512,8,148.098000,148.813585,0.48
MATVEC,uint32_t,4,512,512,16,133.407333,134.452712,0.78
MATVEC,uint32_t,4,512,512,32,127.777333,128.211761,0.34
MATVEC,uint32_t,4,512,512,64,122.778333,124.185579,1.15
MATVEC,uint32_t,4,512,512,128,120.890000,122.390661,1.24
MATVEC,uint32_t,4,512,512,256,120.154333,120.724254,0.47
MATVEC,uint32_t,4,512,1024,8,295.644000,297.154014,0.51
MATVEC,uint32_t,4,512,1024,16,266.323333,268.232928,0.72
MATVEC,uint32_t,4,512,1024,32,255.657000,255.961331,0.12
MATVEC,uint32_t,4,512,1024,64,244.975000,247.909927,1.20
MATVEC,uint32_t,4,512,1024,128,241.270000,244.344477,1.27
MATVEC,uint32_t,4,512,1024,256,239.652333,241.198060,0.64
MATVEC,uint32_t,4,512,2048,8,590.668667,593.833809,0.54
MATVEC,uint32_t,4,512,2048,16,532.015667,536.378350,0.82
MATVEC,uint32_t,4,512,2048,32,511.956000,511.460448,-0.10
MATVEC,uint32_t,4,512,2048,64,489.461000,495.358593,1.20
MATVEC,uint32_t,4,512,2048,128,481.889667,488.225928,1.31
MATVEC,uint32_t,4,512,2048,256,478.748000,481.942233,0.67
MATVEC,uint32_t,4,512,4096,8,1180.957667,1187.156605,0.52
MATVEC,uint32_t,4,512,4096,16,1063.518000,1072.403630,0.84
MATVEC,uint32_t,4,512,4096,32,1024.164667,1022.458719,-0.17
MATVEC,uint32_t,4,512,4096,64,978.490667,990.255925,1.20
MATVEC,uint32_t,4,512,4096,128,963.359667,975.988833,1.31
MATVEC,uint32_t,4,512,4096,256,956.976000,963.418390,0.67
MATVEC,uint32_t,4,1024,16,8,10.133667,10.150370,0.16
MATVEC,uint32_t,4,1024,16,16,9.218333,9.211936,-0.07
MATVEC,uint32_t,4,1024,32,8,19.403000,19.421647,0.10
MATVEC,uint32_t,4,1024,32,16,17.535000,17.603480,0.39
MATVEC,uint32_t,4,1024,32,32,18.107333,16.634896,-8.13
MATVEC,uint32_t,4,1024,64,8,37.875000,37.964260,0.24
MATVEC,uint32_t,4,1024,64,16,34.129667,34.360647,0.68
MATVEC,uint32_t,4,1024,64,32,32.318000,32.793365,1.47
MATVEC,uint32_t,4,1024,64,64,31.454667,31.715301,0.83
MATVEC,uint32_t,4,1024,128,8,74.763333,75.049370,0.38
MATVEC,uint32_t,4,1024,128,16,67.359667,67.755014,0.59
MATVEC,uint32_t,4,1024,128,32,64.134667,64.730776,0.93
MATVEC,uint32_t,4,1024,128,64,62.131000,62.714996,0.94
MATVEC,uint32_t,4,1024,128,128,61.121667,61.673648,0.90
MATVEC,uint32_t,4,1024,256,8,148.550333,149.219985,0.45
MATVEC,uint32_t,4,1024,256,16,133.833000,134.691428,0.64
MATVEC,uint32_t,4,1024,256,32,128.194333,128.605596,0.32
MATVEC,uint32_t,4,1024,256,64,123.165667,124.577198,1.15
MATVEC,uint32_t,4,1024,256,128,121.336333,122.780966,1.19
MATVEC,uint32_t,4,1024,256,256,120.830000,120.821726,-0.01
MATVEC,uint32_t,4,1024,512,8,296.195000,297.560024,0.46
MATVEC,uint32_t,4,1024,512,16,266.720667,268.843719,0.80
MATVEC,uint32_t,4,1024,512,32,255.616667,256.355044,0.29
MATVEC,uint32_t,4,1024,512,64,245.462000,248.301411,1.16
MATVEC,uint32_t,4,1024,512,128,241.691333,244.708557,1.25
MATVEC,uint32_t,4,1024,512,256,240.145333,241.347132,0.50
MATVEC,uint32_t,4,1024,1024,8,591.206667,594.240894,0.51
MATVEC,uint32_t,4,1024,1024,16,532.541667,536.390725,0.72
MATVEC,uint32_t,4,1024,1024,32,511.149667,511.854191,0.14
MATVEC,uint32_t,4,1024,1024,64,489.896333,495.750077,1.19
MATVEC,uint32_t,4,1024,1024,128,482.458333,488.616339,1.28
MATVEC,uint32_t,4,1024,1024,256,479.211667,482.319087,0.65
MATVEC,uint32_t,4,1024,2048,8,1182.715333,1187.556916,0.41
MATVEC,uint32_t,4,1024,2048,16,1063.981667,1072.694986,0.82
MATVEC,uint32_t,4,1024,2048,32,1022.648667,1022.852404,0.02
MATVEC,uint32_t,4,1024,2048,64,979.010667,990.647409,1.19
MATVEC,uint32_t,4,1024,2048,128,963.746333,976.379235,1.31
MATVEC,uint32_t,4,1024,2048,256,957.340333,963.808354,0.68
MATVEC,uint32_t,4,2048,16,8,20.229667,20.233588,0.02
MATVEC,uint32_t,4,2048,16,16,20.261000,18.350806,-9.43
MATVEC,uint32_t,4,2048,32,8,40.854667,38.776142,-5.09
MATVEC,uint32_t,4,2048,32,16,34.961000,35.136993,0.50
MATVEC,uint32_t,4,2048,32,32,33.179667,33.191223,0.03
MATVEC,uint32_t,4,2048,64,8,75.752667,75.861366,0.14
MATVEC,uint32_t,4,2048,64,16,68.172000,68.653369,0.71
MATVEC,uint32_t,4,2048,64,32,64.604333,65.518225,1.41
MATVEC,uint32_t,4,2048,64,64,62.847333,63.352994,0.80
MATVEC,uint32_t,4,2048,128,8,149.469000,150.031586,0.38
MATVEC,uint32_t,4,2048,128,16,134.694667,135.434594,0.55
MATVEC,uint32_t,4,2048,128,32,128.203667,129.393019,0.93
MATVEC,uint32_t,4,2048,128,64,124.180000,125.360283,0.95
MATVEC,uint32_t,4,2048,128,128,122.168667,123.258834,0.89
MATVEC,uint32_t,4,2048,256,8,297.240333,298.372820,0.38
MATVEC,uint32_t,4,2048,256,16,267.555667,269.306184,0.65
MATVEC,uint32_t,4,2048,256,32,256.287667,257.142716,0.33
MATVEC,uint32_t,4,2048,256,64,246.183000,249.084648,1.18
MATVEC,uint32_t,4,2048,256,128,242.576667,245.489329,1.20
MATVEC,uint32_t,4,2048,256,256,240.737667,241.525431,0.33
MATVEC,uint32_t,4,2048,512,8,592.115000,595.052902,0.50
MATVEC,uint32_t,4,2048,512,16,533.340000,537.625646,0.80
MATVEC,uint32_t,4,2048,512,32,511.256000,512.641644,0.27
MATVEC,uint32_t,4,2048,512,64,490.854333,496.533044,1.16
MATVEC,uint32_t,4,2048,512,128,483.257333,489.345165,1.26
MATVEC,uint32_t,4,2048,512,256,480.203000,482.592888,0.50
MATVEC,uint32_t,4,2048,1024,8,1182.391667,1188.414656,0.51
MATVEC,uint32_t,4,2048,1024,16,1064.974667,1072.706320,0.73
MATVEC,uint32_t,4,2048,1024,32,1020.942667,1023.639909,0.26
MATVEC,uint32_t,4,2048,1024,64,979.645000,991.430375,1.20
MATVEC,uint32_t,4,2048,1024,128,964.851667,977.160062,1.28
MATVEC,uint32_t,4,2048,1024,256,958.340333,964.561142,0.65
MATVEC,uint32_t,4,4096,16,8,40.277000,40.400026,0.31
MATVEC,uint32_t,4,4096,16,16,36.707000,36.624777,-0.22
MATVEC,uint32_t,4,4096,32,8,77.444333,77.485137,0.05
MATVEC,uint32_t,4,4096,32,16,69.831333,70.204020,0.53
MATVEC,uint32_t,4,4096,32,32,66.275000,66.300323,0.04
MATVEC,uint32_t,4,4096,64,8,151.540333,151.655580,0.08
MATVEC,uint32_t,4,4096,64,16,136.611667,137.238813,0.46
MATVEC,uint32_t,4,4096,64,32,129.080333,130.967895,1.46
MATVEC,uint32_t,4,4096,64,64,125.596667,126.628381,0.82
MATVEC,uint32_t,4,4096,128,8,298.703333,299.996022,0.43
MATVEC,uint32_t,4,4096,128,16,269.288000,270.793756,0.56
MATVEC,uint32_t,4,4096,128,32,256.301333,258.717478,0.94
MATVEC,uint32_t,4,4096,128,64,248.271667,250.650821,0.96
MATVEC,uint32_t,4,4096,128,128,244.182667,246.429207,0.92
MATVEC,uint32_t,4,4096,256,8,594.720333,596.678492,0.33
MATVEC,uint32_t,4,4096,256,16,535.057333,538.535695,0.65
MATVEC,uint32_t,4,4096,256,32,512.477333,514.216989,0.34
MATVEC,uint32_t,4,4096,256,64,492.321667,498.099493,1.17
MATVEC,uint32_t,4,4096,256,128,485.079667,490.907086,1.20
MATVEC,uint32_t,4,4096,256,256,481.311667,482.932839,0.34
MATVEC,uint32_t,4,4096,512,8,1184.438667,1190.038662,0.47
MATVEC,uint32_t,4,4096,512,16,1066.604333,1075.189331,0.80
MATVEC,uint32_t,4,4096,512,32,1022.400000,1025.214806,0.28
MATVEC,uint32_t,4,4096,512,64,981.553000,992.996309,1.17
MATVEC,uint32_t,4,4096,512,128,966.359333,978.669906,1.27
MATVEC,uint32_t,4,4096,512,256,960.278333,965.084399,0.50
MATVEC,uint32_t,4,8192,16,8,81.856000,80.732896,-1.37
MATVEC,uint32_t,4,8192,16,16,73.320333,73.172723,-0.20
MATVEC,uint32_t,4,8192,32,8,154.716333,154.903120,0.12
MATVEC,uint32_t,4,8192,32,16,139.607667,140.338078,0.52
MATVEC,uint32_t,4,8192,32,32,132.490333,132.511433,0.02
MATVEC,uint32_t,4,8192,64,8,303.274333,303.244003,-0.01
MATVEC,uint32_t,4,8192,64,16,272.376667,274.409704,0.75
MATVEC,uint32_t,4,8192,64,32,258.082333,261.867183,1.47
MATVEC,uint32_t,4,8192,64,64,251.086333,253.172206,0.83
MATVEC,uint32_t,4,8192,128,8,597.763000,599.924886,0.36
MATVEC,uint32_t,4,8192,128,16,538.430667,541.512082,0.57
MATVEC,uint32_t,4,8192,128,32,512.510000,517.366344,0.95
MATVEC,uint32_t,4,8192,128,64,496.438000,501.231824,0.97
MATVEC,uint32_t,4,8192,128,128,488.315000,492.769953,0.91
MATVEC,uint32_t,4,8192,256,8,1189.628667,1193.289829,0.31
MATVEC,uint32_t,4,8192,256,16,1069.982667,1076.994721,0.66
MATVEC,uint32_t,4,8192,256,32,1024.878000,1028.365448,0.34
MATVEC,uint32_t,4,8192,256,64,984.584667,996.129184,1.17
MATVEC,uint32_t,4,8192,256,128,970.137333,981.793698,1.20
MATVEC,uint32_t,4,8192,256,256,962.883000,965.747656,0.30
MATVEC,uint32_t,8,16,16,8,0.217000,0.227307,4.75
MATVEC,uint32_t,8,16,16,16,0.206000,0.213717,3.75
MATVEC,uint32_t,8,16,32,8,0.374000,0.372372,-0.44
MATVEC,uint32_t,8,16,32,16,0.341000,0.344825,1.12
MATVEC,uint32_t,8,16,32,32,0.326000,0.335458,2.90
MATVEC,uint32_t,8,16,64,8,0.660333,0.662608,0.34
MATVEC,uint32_t,8,16,64,16,0.605667,0.606851,0.20
MATVEC,uint32_t,8,16,64,32,0.571333,0.585031,2.40
MATVEC,uint32_t,8,16,64,64,0.567000,0.572882,1.04
MATVEC,uint32_t,8,16,128,8,1.236333,1.242411,0.49
MATVEC,uint32_t,8,16,128,16,1.126000,1.130286,0.38
MATVEC,uint32_t,8,16,128,32,1.072333,1.084105,1.10
MATVEC,uint32_t,8,16,128,64,1.038667,1.056238,1.69
MATVEC,uint32_t,8,16,128,128,1.032667,1.050523,1.73
MATVEC,uint32_t,8,16,256,8,2.396000,2.402282,0.26
MATVEC,uint32_t,8,16,256,16,2.178000,2.177085,-0.04
MATVEC,uint32_t,8,16,256,32,2.063333,2.082273,0.92
MATVEC,uint32_t,8,16,256,64,2.105000,2.022952,-3.90
MATVEC,uint32_t,8,16,256,128,1.972667,2.003344,1.56
MATVEC,uint32_t,8,16,256,256,1.979333,1.988788,0.48
MATVEC,uint32_t,8,16,512,8,4.728333,4.722763,-0.12
MATVEC,uint32_t,8,16,512,16,4.269667,4.270658,0.02
MATVEC,uint32_t,8,16,512,32,4.067667,4.078749,0.27
MATVEC,uint32_t,8,16,512,64,3.911333,3.956296,1.15
MATVEC,uint32_t,8,16,512,128,3.861667,3.908986,1.23
MATVEC,uint32_t,8,16,512,256,3.856333,3.869584,0.34
MATVEC,uint32_t,8,16,1024,8,9.384667,9.364406,-0.22
MATVEC,uint32_t,8,16,1024,16,8.415000,8.453603,0.46
MATVEC,uint32_t,8,16,1024,32,8.083333,8.071135,-0.15
MATVEC,uint32_t,8,16,1024,64,7.745000,7.822820,1.00
MATVEC,uint32_t,8,16,1024,128,7.628000,7.720238,1.21
MATVEC,uint32_t,8,16,1024,256,7.599333,7.631178,0.42
MATVEC,uint32_t,8,16,2048,8,18.630333,18.646645,0.09
MATVEC,uint32_t,8,16,2048,16,16.734000,16.832535,0.59
MATVEC,uint32_t,8,16,2048,32,16.096000,16.056339,-0.25
MATVEC,uint32_t,8,16,2048,64,15.377667,15.555871,1.16
MATVEC,uint32_t,8,16,2048,128,15.153667,15.342424,1.25
MATVEC,uint32_t,8,16,2048,256,15.067333,15.154339,0.58
MATVEC,uint32_t,8,16,4096,8,37.218333,37.214887,-0.01
MATVEC,uint32_t,8,16,4096,16,33.368000,33.580469,0.64
MATVEC,uint32_t,8,16,4096,32,32.090667,32.030484,-0.19
MATVEC,uint32_t,8,16,4096,64,30.666000,31.021973,1.16
MATVEC,uint32_t,8,16,4096,128,30.198000,30.586801,1.29
MATVEC,uint32_t,8,16,4096,256,30.018667,30.200610,0.61
MATVEC,uint32_t,8,16,8192,8,74.274667,74.361731,0.12
MATVEC,uint32_t,8,16,8192,16,66.612333,67.080050,0.70
MATVEC,uint32_t,8,16,8192,32,64.128667,63.975099,-0.24
MATVEC,uint32_t,8,16,8192,64,61.257333,61.954169,1.14
MATVEC,uint32_t,8,16,8192,128,60.307333,61.075552,1.27
MATVEC,uint32_t,8,16,8192,256,59.929667,60.293151,0.61
MATVEC,uint32_t,8,32,16,8,0.379889,0.385172,1.39
MATVEC,uint32_t,8,32,16,16,0.353000,0.357216,1.19
MATVEC,uint32_t,8,32,32,8,0.671333,0.675194,0.58
MATVEC,uint32_t,8,32,32,16,0.611333,0.619316,1.31
MATVEC,uint32_t,8,32,32,32,0.585333,0.597099,2.01
MATVEC,uint32_t,8,32,64,8,1.253000,1.255266,0.18
MATVEC,uint32_t,8,32,64,16,1.141333,1.142728,0.12
MATVEC,uint32_t,8,32,64,32,1.079333,1.096181,1.56
MATVEC,uint32_t,8,32,64,64,1.069333,1.068401,-0.09
MATVEC,uint32_t,8,32,128,8,2.415333,2.415285,-0.00
MATVEC,uint32_t,8,32,128,16,2.182000,2.189534,0.35
MATVEC,uint32_t,8,32,128,32,2.083667,2.094355,0.51
MATVEC,uint32_t,8,32,128,64,2.018333,2.035113,0.83
MATVEC,uint32_t,8,32,128,128,1.991000,2.015507,1.23
MATVEC,uint32_t,8,32,256,8,4.745333,4.735116,-0.22
MATVEC,uint32_t,8,32,256,16,4.261667,4.283117,0.50
MATVEC,uint32_t,8,32,256,32,4.069667,4.090924,0.52
MATVEC,uint32_t,8,32,256,64,3.919333,3.968458,1.25
MATVEC,uint32_t,8,32,256,128,3.873333,3.921149,1.23
MATVEC,uint32_t,8,32,256,256,3.866667,3.881748,0.39
MATVEC,uint32_t,8,32,512,8,9.379667,9.375734,-0.04
MATVEC,uint32_t,8,32,512,16,8.434333,8.470721,0.43
MATVEC,uint32_t,8,32,512,32,8.068667,8.083864,0.19
MATVEC,uint32_t,8,32,512,64,7.747667,7.834984,1.13
MATVEC,uint32_t,8,32,512,128,7.640000,7.732333,1.21
MATVEC,uint32_t,8,32,512,256,7.608000,7.643341,0.46
MATVEC,uint32_t,8,32,1024,8,18.649667,18.658214,0.05
MATVEC,uint32_t,8,32,1024,16,16.750000,16.840691,0.54
MATVEC,uint32_t,8,32,1024,32,16.074000,16.068475,-0.03
MATVEC,uint32_t,8,32,1024,64,15.393000,15.568034,1.14
MATVEC,uint32_t,8,32,1024,128,15.162000,15.354588,1.27
MATVEC,uint32_t,8,32,1024,256,15.084000,15.166502,0.55
MATVEC,uint32_t,8,32,2048,8,37.214000,37.221796,0.02
MATVEC,uint32_t,8,32,2048,16,33.391667,33.593496,0.60
MATVEC,uint32_t,8,32,2048,32,32.088000,32.038891,-0.15
MATVEC,uint32_t,8,32,2048,64,30.691667,31.034135,1.12
MATVEC,uint32_t,8,32,2048,128,30.217333,30.598960,1.26
MATVEC,uint32_t,8,32,2048,256,30.029000,30.212773,0.61
MATVEC,uint32_t,8,32,4096,8,74.290667,74.358438,0.09
MATVEC,uint32_t,8,32,4096,16,66.637000,67.087636,0.68
MATVEC,uint32_t,8,32,4096,32,64.123333,63.987530,-0.21
MATVEC,uint32_t,8,32,4096,64,61.277667,61.966340,1.12
MATVEC,uint32_t,8,32,4096,128,60.313667,61.087715,1.28
MATVEC,uint32_t,8,32,4096,256,59.914667,60.305314,0.65
MATVEC,uint32_t,8,32,8192,8,148.617000,148.653369,0.02
MATVEC,uint32_t,8,32,8192,16,133.162333,134.081776,0.69
MATVEC,uint32_t,8,32,8192,32,128.188000,127.876925,-0.24
MATVEC,uint32_t,8,32,8192,64,122.462000,123.830685,1.12
MATVEC,uint32_t,8,32,8192,128,120.553667,122.065216,1.25
MATVEC,uint32_t,8,32,8192,256,119.747333,120.490397,0.62
MATVEC,uint32_t,8,64,16,8,0.704667,0.700814,-0.55
MATVEC,uint32_t,8,64,16,16,0.638000,0.644528,1.02
MATVEC,uint32_t,8,64,32,8,1.279333,1.280719,0.11
MATVEC,uint32_t,8,64,32,16,1.161667,1.167963,0.54
MATVEC,uint32_t,8,64,32,32,1.105333,1.121080,1.42
MATVEC,uint32_t,8,64,64,8,2.454333,2.440800,-0.55
MATVEC,uint32_t,8,64,64,16,2.223000,2.214400,-0.39
MATVEC,uint32_t,8,64,64,32,2.090333,2.118937,1.37
MATVEC,uint32_t,8,64,64,64,2.120667,2.059835,-2.87
MATVEC,uint32_t,8,64,128,8,4.783667,4.760971,-0.47
MATVEC,uint32_t,8,64,128,16,4.311667,4.307981,-0.09
MATVEC,uint32_t,8,64,128,32,4.091333,4.115276,0.59
MATVEC,uint32_t,8,64,128,64,3.952000,3.992713,1.03
MATVEC,uint32_t,8,64,128,128,3.900000,3.945480,1.17
MATVEC,uint32_t,8,64,256,8,9.435000,9.400084,-0.37
MATVEC,uint32_t,8,64,256,16,8.473333,8.495055,0.26
MATVEC,uint32_t,8,64,256,32,8.081667,8.108154,0.33
MATVEC,uint32_t,8,64,256,64,7.776667,7.859252,1.06
MATVEC,uint32_t,8,64,256,128,7.665000,7.756653,1.20
MATVEC,uint32_t,8,64,256,256,7.626000,7.667672,0.55
MATVEC,uint32_t,8,64,512,8,18.707667,18.681585,-0.14
MATVEC,uint32_t,8,64,512,16,16.786667,16.867440,0.48
MATVEC,uint32_t,8,64,512,32,16.077667,16.094584,0.11
MATVEC,uint32_t,8,64,512,64,15.420333,15.592297,1.12
MATVEC,uint32_t,8,64,512,128,15.186000,15.378959,1.27
MATVEC,uint32_t,8,64,512,256,15.106000,15.190833,0.56
MATVEC,uint32_t,8,64,1024,8,37.224667,37.246701,0.06
MATVEC,uint32_t,8,64,1024,16,33.409667,33.609718,0.60
MATVEC,uint32_t,8,64,1024,32,32.083000,32.063484,-0.06
MATVEC,uint32_t,8,64,1024,64,30.726000,31.058423,1.08
MATVEC,uint32_t,8,64,1024,128,30.235333,30.623292,1.28
MATVEC,uint32_t,8,64,1024,256,30.067333,30.237104,0.56
MATVEC,uint32_t,8,64,2048,8,74.335000,74.374984,0.05
MATVEC,uint32_t,8,64,2048,16,66.675000,67.110462,0.65
MATVEC,uint32_t,8,64,2048,32,64.107667,64.004334,-0.16
MATVEC,uint32_t,8,64,2048,64,61.293000,61.990654,1.14
MATVEC,uint32_t,8,64,2048,128,60.355000,61.112037,1.25
MATVEC,uint32_t,8,64,2048,256,59.967667,60.329646,0.60
MATVEC,uint32_t,8,64,4096,8,148.461667,148.645460,0.12
MATVEC,uint32_t,8,64,4096,16,133.216333,134.102113,0.66
MATVEC,uint32_t,8,64,4096,32,128.155000,127.901676,-0.20
MATVEC,uint32_t,8,64,4096,64,122.467667,123.855123,1.13
MATVEC,uint32_t,8,64,4096,128,120.574000,122.089547,1.26
MATVEC,uint32_t,8,64,4096,256,119.767000,120.514728,0.62
MATVEC,uint32_t,8,64,8192,8,296.765333,297.236407,0.16
MATVEC,uint32_t,8,64,8192,16,266.248000,268.096468,0.69
MATVEC,uint32_t,8,64,8192,32,256.251667,255.680990,-0.22
MATVEC,uint32_t,8,64,8192,64,244.842667,247.584015,1.12
MATVEC,uint32_t,8,64,8192,128,240.995000,244.044549,1.27
MATVEC,uint32_t,8,64,8192,256,239.399333,240.884894,0.62
MATVEC,uint32_t,8,128,16,8,1.337333,1.331660,-0.42
MATVEC,uint32_t,8,128,16,16,1.217667,1.217629,-0.00
MATVEC,uint32_t,8,128,32,8,2.497667,2.491448,-0.25
MATVEC,uint32_t,8,128,32,16,2.261000,2.265144,0.18
MATVEC,uint32_t,8,128,32,32,2.135333,2.159371,1.13
MATVEC,uint32_t,8,128,64,8,4.835000,4.811469,-0.49
MATVEC,uint32_t,8,128,64,16,4.357000,4.357785,0.02
MATVEC,uint32_t,8,128,64,32,4.103667,4.164343,1.48
MATVEC,uint32_t,8,128,64,64,3.996333,4.022177,0.65
MATVEC,uint32_t,8,128,128,8,9.510000,9.452612,-0.60
MATVEC,uint32_t,8,128,128,16,8.510000,8.544869,0.41
MATVEC,uint32_t,8,128,128,32,8.116333,8.157005,0.50
MATVEC,uint32_t,8,128,128,64,7.838667,7.908287,0.89
MATVEC,uint32_t,8,128,128,128,7.716333,7.801890,1.11
MATVEC,uint32_t,8,128,256,8,18.805333,18.727709,-0.41
MATVEC,uint32_t,8,128,256,16,16.864667,16.913969,0.29
MATVEC,uint32_t,8,128,256,32,16.086667,16.142478,0.35
MATVEC,uint32_t,8,128,256,64,15.466000,15.641349,1.13
MATVEC,uint32_t,8,128,256,128,15.248000,15.425675,1.17
MATVEC,uint32_t,8,128,256,256,15.146333,15.218468,0.48
MATVEC,uint32_t,8,128,512,8,37.359333,37.291231,-0.18
MATVEC,uint32_t,8,128,512,16,33.474667,33.667350,0.58
MATVEC,uint32_t,8,128,512,32,32.068333,32.114550,0.14
MATVEC,uint32_t,8,128,512,64,30.768333,31.107507,1.10
MATVEC,uint32_t,8,128,512,128,30.309333,30.668880,1.19
MATVEC,uint32_t,8,128,512,256,30.114000,30.279761,0.55
MATVEC,uint32_t,8,128,1024,8,74.461000,74.421348,-0.05
MATVEC,uint32_t,8,128,1024,16,66.764667,67.149078,0.58
MATVEC,uint32_t,8,128,1024,32,64.109000,64.050292,-0.09
MATVEC,uint32_t,8,128,1024,64,61.366000,62.035881,1.09
MATVEC,uint32_t,8,128,1024,128,60.408000,61.154113,1.24
MATVEC,uint32_t,8,128,1024,256,60.015000,60.378315,0.61
MATVEC,uint32_t,8,128,2048,8,148.607000,148.680967,0.05
MATVEC,uint32_t,8,128,2048,16,133.312333,134.146836,0.63
MATVEC,uint32_t,8,128,2048,32,128.154000,127.932044,-0.17
MATVEC,uint32_t,8,128,2048,64,122.535667,123.900345,1.11
MATVEC,uint32_t,8,128,2048,128,120.605333,122.138052,1.27
MATVEC,uint32_t,8,128,2048,256,119.837667,120.563398,0.61
MATVEC,uint32_t,8,128,4096,8,297.050000,297.218211,0.06
MATVEC,uint32_t,8,128,4096,16,266.395333,268.131298,0.65
MATVEC,uint32_t,8,128,4096,32,256.252333,255.726721,-0.21
MATVEC,uint32_t,8,128,4096,64,244.860333,247.629238,1.13
MATVEC,uint32_t,8,128,4096,128,241.005667,244.093007,1.28
MATVEC,uint32_t,8,128,4096,256,239.427333,240.933563,0.63
MATVEC,uint32_t,8,128,8192,8,594.356667,594.401177,0.01
MATVEC,uint32_t,8,128,8192,16,532.424000,536.126112,0.70
MATVEC,uint32_t,8,128,8192,32,512.444667,511.285876,-0.23
MATVEC,uint32_t,8,128,8192,64,489.464333,495.086780,1.15
MATVEC,uint32_t,8,128,8192,128,481.857333,488.002880,1.28
MATVEC,uint32_t,8,128,8192,256,478.717333,481.673894,0.62
MATVEC,uint32_t,8,256,16,8,2.630000,2.592476,-1.43
MATVEC,uint32_t,8,256,16,16,2.371000,2.361670,-0.39
MATVEC,uint32_t,8,256,32,8,4.947000,4.911789,-0.71
MATVEC,uint32_t,8,256,32,16,4.459000,4.456729,-0.05
MATVEC,uint32_t,8,256,32,32,4.230000,4.245851,0.37
MATVEC,uint32_t,8,256,64,8,9.622000,9.551585,-0.73
MATVEC,uint32_t,8,256,64,16,8.653333,8.641522,-0.14
MATVEC,uint32_t,8,256,64,32,8.149667,8.254866,1.29
MATVEC,uint32_t,8,256,64,64,7.971000,7.960601,-0.13
MATVEC,uint32_t,8,256,128,8,18.921667,18.834785,-0.46
MATVEC,uint32_t,8,256,128,16,16.934333,17.018630,0.50
MATVEC,uint32_t,8,256,128,32,16.146000,16.240134,0.58
MATVEC,uint32_t,8,256,128,64,15.596333,15.739611,0.92
MATVEC,uint32_t,8,256,128,128,15.349333,15.506958,1.03
MATVEC,uint32_t,8,256,256,8,37.501333,37.382202,-0.32
MATVEC,uint32_t,8,256,256,16,33.672333,33.747214,0.22
MATVEC,uint32_t,8,256,256,32,32.102667,32.210745,0.34
MATVEC,uint32_t,8,256,256,64,30.875000,31.205694,1.07
MATVEC,uint32_t,8,256,256,128,30.413333,30.765851,1.16
MATVEC,uint32_t,8,256,256,256,30.181333,30.278540,0.32
MATVEC,uint32_t,8,256,512,8,74.617333,74.513190,-0.14
MATVEC,uint32_t,8,256,512,16,66.923333,67.263627,0.51
MATVEC,uint32_t,8,256,512,32,64.094667,64.151266,0.09
MATVEC,uint32_t,8,256,512,64,61.467333,62.138224,1.09
MATVEC,uint32_t,8,256,512,128,60.523000,61.252491,1.21
MATVEC,uint32_t,8,256,512,256,60.153333,60.444222,0.48
MATVEC,uint32_t,8,256,1024,8,148.855667,148.772157,-0.06
MATVEC,uint32_t,8,256,1024,16,133.520333,134.220638,0.52
MATVEC,uint32_t,8,256,1024,32,128.125333,128.016179,-0.09
MATVEC,uint32_t,8,256,1024,64,122.624667,123.982630,1.11
MATVEC,uint32_t,8,256,1024,128,120.723333,122.222572,1.24
MATVEC,uint32_t,8,256,1024,256,119.936333,120.657198,0.60
MATVEC,uint32_t,8,256,2048,8,297.269000,297.290932,0.01
MATVEC,uint32_t,8,256,2048,16,266.508667,268.221041,0.64
MATVEC,uint32_t,8,256,2048,32,256.224000,255.779803,-0.17
MATVEC,uint32_t,8,256,2048,64,244.947333,247.711515,1.13
MATVEC,uint32_t,8,256,2048,128,241.204000,244.190572,1.24
MATVEC,uint32_t,8,256,2048,256,239.515333,241.024758,0.63
MATVEC,uint32_t,8,256,4096,8,593.893333,594.368023,0.08
MATVEC,uint32_t,8,256,4096,16,532.612333,536.190979,0.67
MATVEC,uint32_t,8,256,4096,32,512.363333,511.368935,-0.19
MATVEC,uint32_t,8,256,4096,64,489.548333,495.169217,1.15
MATVEC,uint32_t,8,256,4096,128,481.962667,488.100484,1.27
MATVEC,uint32_t,8,256,4096,256,478.741000,481.771165,0.63
MATVEC,uint32_t,8,512,16,8,5.170333,5.114024,-1.09
MATVEC,uint32_t,8,512,16,16,4.670333,4.649771,-0.44
MATVEC,uint32_t,8,512,32,8,9.840000,9.752501,-0.89
MATVEC,uint32_t,8,512,32,16,8.854333,8.839629,-0.17
MATVEC,uint32_t,8,512,32,32,8.437333,8.420423,-0.20
MATVEC,uint32_t,8,512,64,8,19.182667,19.031817,-0.79
MATVEC,uint32_t,8,512,64,16,17.245000,17.213414,-0.18
MATVEC,uint32_t,8,512,64,32,16.210333,16.435894,1.39
MATVEC,uint32_t,8,512,64,64,15.828000,15.837432,0.06
MATVEC,uint32_t,8,512,128,8,37.806000,37.597530,-0.55
MATVEC,uint32_t,8,512,128,16,33.812000,33.966235,0.46
MATVEC,uint32_t,8,512,128,32,32.196000,32.406376,0.65
MATVEC,uint32_t,8,512,128,64,31.108667,31.402260,0.94
