operation,data_type,thread,iteration,vec_length,n_length,buffer_size,measured,predicted,error_percent
MATMUL,uint32_t,8,256,32,128,8,661.682333,599.074685,-9.46
MATMUL,uint32_t,8,256,32,128,16,611.611000,569.079901,-6.95
MATMUL,uint32_t,8,256,32,128,32,590.729333,553.175755,-6.36
MATMUL,uint32_t,8,128,512,512,4,24615.045667,21454.035325,-12.84
MATMUL,uint32_t,8,256,32,256,4,1568.617333,1355.882599,-13.56
MATMUL,uint32_t,8,256,32,256,8,1323.129333,1198.077711,-9.45
MATMUL,uint32_t,8,128,512,512,64,18454.197000,17313.251431,-6.18
MATMUL,uint32_t,8,128,512,512,32,18747.242000,17550.712300,-6.38
MATMUL,uint32_t,8,128,512,512,256,18228.773000,17147.356927,-5.93
MATMUL,uint32_t,8,128,512,512,128,18299.477333,17198.771763,-6.01
MATMUL,uint32_t,8,128,512,512,8,20885.365333,18992.847244,-9.06
MATMUL,uint32_t,8,256,32,256,16,1222.866000,1137.952728,-6.94
MATMUL,uint32_t,8,256,64,16,4,194.212333,168.396323,-13.29
MATMUL,uint32_t,8,128,512,512,16,19372.920000,18075.986731,-6.69
MATMUL,uint32_t,8,256,32,256,32,1180.927333,1106.242632,-6.32
MATMUL,uint32_t,8,256,64,16,8,164.363667,149.152667,-9.25
MATMUL,uint32_t,8,256,64,16,16,152.246000,141.683991,-6.94
MATMUL,uint32_t,8,256,64,32,4,388.292667,335.930445,-13.49
MATMUL,uint32_t,8,256,64,32,16,304.367333,283.282149,-6.93
MATMUL,uint32_t,8,256,64,32,8,328.621667,298.157901,-9.27
MATMUL,uint32_t,8,256,64,32,32,294.269667,275.366120,-6.42
MATMUL,uint32_t,8,256,64,64,16,608.368667,566.286530,-6.92
MATMUL,uint32_t,8,256,64,64,32,588.353333,550.866430,-6.37
MATMUL,uint32_t,8,256,64,64,8,657.062000,596.266578,-9.25
MATMUL,uint32_t,8,256,64,64,4,776.691000,671.718223,-13.52
MATMUL,uint32_t,8,256,64,64,64,578.535667,543.174029,-6.11
MATMUL,uint32_t,8,256,32,512,32,2361.919333,2212.693515,-6.32
MATMUL,uint32_t,8,256,32,512,16,2445.903000,2276.547688,-6.92
MATMUL,uint32_t,8,256,32,512,8,2646.788667,2396.039771,-9.47
MATMUL,uint32_t,8,256,32,512,4,3136.975667,2711.625506,-13.56
MATMUL,uint32_t,8,256,64,128,8,1314.109000,1192.481968,-9.26
MATMUL,uint32_t,8,256,64,128,16,1216.824667,1132.329167,-6.94
MATMUL,uint32_t,8,256,64,128,4,1552.620000,1343.313679,-13.48
MATMUL,uint32_t,8,256,64,128,32,1176.150000,1101.235261,-6.37
MATMUL,uint32_t,8,256,64,128,64,1157.016000,1086.234916,-6.12
MATMUL,uint32_t,8,256,64,256,8,2627.771667,2384.851288,-9.24
MATMUL,uint32_t,8,256,64,256,16,2432.838000,2264.595496,-6.92
MATMUL,uint32_t,8,256,64,256,64,2313.872333,2172.352832,-6.12
MATMUL,uint32_t,8,256,64,256,32,2353.082000,2202.365967,-6.41
MATMUL,uint32_t,8,256,64,256,4,3105.915000,2686.454550,-13.51
MATMUL,uint32_t,8,256,128,16,8,327.423333,297.406125,-9.17
MATMUL,uint32_t,8,256,128,16,4,386.309000,335.637847,-13.12
MATMUL,uint32_t,8,256,128,16,16,303.480667,282.759198,-6.83
MATMUL,uint32_t,8,256,128,32,8,654.483000,594.704996,-9.13
MATMUL,uint32_t,8,256,128,32,4,772.504333,671.131699,-13.12
MATMUL,uint32_t,8,256,128,32,16,606.783333,565.922999,-6.73
MATMUL,uint32_t,8,256,128,32,32,587.027667,549.507467,-6.39
MATMUL,uint32_t,8,256,128,64,8,1309.471333,1189.278316,-9.18
MATMUL,uint32_t,8,256,128,64,4,1544.903667,1342.160769,-13.12
MATMUL,uint32_t,8,256,128,64,16,1213.158333,1131.732436,-6.71
MATMUL,uint32_t,8,256,64,512,16,4866.196000,4529.195244,-6.93
MATMUL,uint32_t,8,256,64,512,8,5255.877333,4769.590426,-9.25
MATMUL,uint32_t,8,256,128,64,32,1173.941333,1098.745626,-6.41
MATMUL,uint32_t,8,256,64,512,4,6211.709667,5372.761830,-13.51
MATMUL,uint32_t,8,256,128,64,64,1154.989667,1083.898354,-6.16
MATMUL,uint32_t,8,256,64,512,64,4627.680000,4344.559055,-6.12
MATMUL,uint32_t,8,256,64,512,32,4705.217667,4404.516170,-6.39
MATMUL,uint32_t,8,256,128,128,16,2426.170667,2263.351428,-6.71
MATMUL,uint32_t,8,256,128,128,8,2618.623667,2378.441495,-9.17
MATMUL,uint32_t,8,256,128,128,4,3089.360333,2684.134847,-13.12
MATMUL,uint32_t,8,256,128,128,128,2290.692667,2153.400227,-5.99
MATMUL,uint32_t,8,256,128,128,32,2348.127667,2197.547015,-6.41
MATMUL,uint32_t,8,256,128,128,64,2309.893667,2167.929049,-6.15
MATMUL,uint32_t,8,256,128,256,8,5235.961333,4756.780075,-9.15
MATMUL,uint32_t,8,256,128,256,32,4695.605667,4394.979841,-6.40
MATMUL,uint32_t,8,256,128,256,16,4851.778000,4526.589885,-6.70
MATMUL,uint32_t,8,256,128,256,4,6178.554333,5368.159053,-13.12
MATMUL,uint32_t,8,256,128,256,64,4619.650000,4335.145203,-6.16
MATMUL,uint32_t,8,256,128,256,128,4581.805667,4306.670346,-6.00
MATMUL,uint32_t,8,256,256,16,4,770.672333,670.266891,-13.03
MATMUL,uint32_t,8,256,256,16,8,653.480667,593.982881,-9.10
MATMUL,uint32_t,8,256,256,16,16,605.905000,565.297747,-6.70
MATMUL,uint32_t,8,256,256,32,4,1540.829333,1340.404736,-13.01
MATMUL,uint32_t,8,256,256,32,8,1306.747333,1187.852470,-9.10
MATMUL,uint32_t,8,256,256,32,16,1211.808667,1130.481932,-6.71
MATMUL,uint32_t,8,256,256,32,32,1172.564333,1097.368198,-6.41
MATMUL,uint32_t,8,256,128,512,8,10474.064667,9513.448256,-9.17
MATMUL,uint32_t,8,256,256,64,8,2613.354667,2375.593682,-9.10
MATMUL,uint32_t,8,256,256,64,4,3082.312333,2680.650799,-13.03
MATMUL,uint32_t,8,256,128,512,4,12357.070333,10736.147998,-13.12
MATMUL,uint32_t,8,256,256,64,16,2423.739000,2260.850506,-6.72
MATMUL,uint32_t,8,256,128,512,16,9706.829333,9053.066305,-6.74
MATMUL,uint32_t,8,256,128,512,64,9239.166333,8670.141093,-6.16
MATMUL,uint32_t,8,256,128,512,128,9163.369667,8613.214571,-6.00
MATMUL,uint32_t,8,256,128,512,32,9391.780667,8790.069632,-6.41
MATMUL,uint32_t,8,256,256,64,32,2344.871333,2195.392995,-6.37
MATMUL,uint32_t,8,256,256,64,64,2307.891333,2165.624949,-6.16
MATMUL,uint32_t,8,256,256,128,16,4846.671667,4521.587574,-6.71
MATMUL,uint32_t,8,256,256,128,8,5226.870333,4751.097901,-9.10
MATMUL,uint32_t,8,256,256,128,64,4615.627667,4330.427424,-6.18
MATMUL,uint32_t,8,256,256,128,128,4576.838333,4302.083693,-6.00
MATMUL,uint32_t,8,256,256,128,32,4691.119000,4390.658991,-6.40
MATMUL,uint32_t,8,256,256,128,4,6164.070667,5361.172569,-13.03
MATMUL,uint32_t,8,256,256,256,8,10452.528000,9502.042137,-9.09
MATMUL,uint32_t,8,256,256,256,4,12325.445333,10722.233395,-13.01
MATMUL,uint32_t,8,256,256,256,128,9156.100333,8604.010175,-6.03
MATMUL,uint32_t,8,256,256,256,256,9120.194667,8578.301066,-5.94
MATMUL,uint32_t,8,256,256,256,64,9231.150667,8660.731741,-6.18
MATMUL,uint32_t,8,256,256,256,32,9379.294000,8781.192004,-6.38
MATMUL,uint32_t,8,256,256,256,16,9693.682667,9043.061791,-6.71
MATMUL,uint32_t,8,256,512,16,4,1539.017333,1341.008353,-12.87
MATMUL,uint32_t,8,256,512,16,8,1305.431667,1187.166991,-9.06
MATMUL,uint32_t,8,256,512,16,16,1210.691000,1129.856744,-6.68
MATMUL,uint32_t,8,256,512,32,4,3077.927667,2681.866501,-12.87
MATMUL,uint32_t,8,256,512,32,8,2610.477333,2374.205777,-9.05
MATMUL,uint32_t,8,256,512,32,16,2421.750333,2259.600109,-6.70
MATMUL,uint32_t,8,256,512,32,32,2344.596667,2193.515092,-6.44
MATMUL,uint32_t,8,256,256,512,4,24647.359000,21444.328052,-13.00
MATMUL,uint32_t,8,256,256,512,8,20905.301667,19003.997201,-9.09
MATMUL,uint32_t,8,256,256,512,16,19386.725000,18086.010223,-6.71
MATMUL,uint32_t,8,256,256,512,128,18307.675000,17207.845712,-6.01
MATMUL,uint32_t,8,256,256,512,256,18235.752667,17156.446076,-5.92
MATMUL,uint32_t,8,256,256,512,64,18462.236000,17322.047152,-6.18
MATMUL,uint32_t,8,256,256,512,32,18760.949333,17562.258026,-6.39
MATMUL,uint32_t,8,256,512,64,8,5221.763667,4748.324227,-9.07
MATMUL,uint32_t,8,256,512,64,4,6152.856333,5363.610778,-12.83
MATMUL,uint32_t,8,256,512,64,16,4843.987000,4519.086703,-6.71
MATMUL,uint32_t,8,256,512,64,32,4686.768333,4387.422410,-6.39
MATMUL,uint32_t,8,256,512,64,64,4613.659667,4328.683135,-6.18
MATMUL,uint32_t,8,256,512,128,16,9685.068000,9038.060084,-6.68
MATMUL,uint32_t,8,256,512,128,8,10444.352333,9496.487476,-9.08
MATMUL,uint32_t,8,256,512,128,32,9374.180667,8775.430066,-6.39
MATMUL,uint32_t,8,256,512,128,4,12308.939333,10727.096333,-12.85
MATMUL,uint32_t,8,256,512,128,64,9227.171000,8656.702406,-6.18
MATMUL,uint32_t,8,256,512,128,128,9152.263000,8599.508453,-6.04
MATMUL,uint32_t,8,256,512,256,8,20885.474667,18992.863841,-9.06
MATMUL,uint32_t,8,256,512,256,4,24624.550333,21454.075288,-12.88
MATMUL,uint32_t,8,256,512,256,32,18752.891000,17550.732414,-6.41
MATMUL,uint32_t,8,256,512,256,16,19367.885000,18076.006845,-6.67
MATMUL,uint32_t,8,256,512,256,64,18454.188333,17313.271508,-6.18
MATMUL,uint32_t,8,256,512,256,128,18300.670333,17198.834553,-6.02
MATMUL,uint32_t,8,256,512,256,256,18229.450000,17147.408507,-5.94
MATMUL,uint32_t,8,512,16,16,4,100.154000,85.627687,-14.50
MATMUL,uint32_t,8,512,16,16,8,84.171333,75.746075,-10.01
MATMUL,uint32_t,8,512,16,16,16,77.603333,72.024654,-7.19
MATMUL,uint32_t,8,512,16,32,4,200.187333,171.693327,-14.23
MATMUL,uint32_t,8,512,16,32,8,168.109667,151.389104,-9.95
MATMUL,uint32_t,8,512,16,32,16,154.824000,143.805124,-7.12
MATMUL,uint32_t,8,512,16,64,4,400.351000,342.292594,-14.50
MATMUL,uint32_t,8,512,16,64,8,335.980000,302.550757,-9.95
MATMUL,uint32_t,8,512,16,64,16,309.307000,287.325000,-7.11
MATMUL,uint32_t,8,512,16,128,4,800.540000,683.131028,-14.67
MATMUL,uint32_t,8,512,16,128,8,671.690667,604.915725,-9.94
MATMUL,uint32_t,8,512,16,128,16,618.346333,574.542231,-7.08
MATMUL,uint32_t,8,512,16,256,4,1600.485000,1366.149546,-14.64
MATMUL,uint32_t,8,512,16,256,8,1343.331667,1210.393891,-9.90
MATMUL,uint32_t,8,512,16,256,16,1236.031000,1149.227526,-7.02
MATMUL,uint32_t,8,512,16,512,4,3201.165667,2732.116624,-14.65
MATMUL,uint32_t,8,512,16,512,8,2686.895000,2421.606712,-9.87
MATMUL,uint32_t,8,512,16,512,16,2471.961333,2299.464795,-6.98
MATMUL,uint32_t,8,512,32,16,4,196.202667,169.554842,-13.58
MATMUL,uint32_t,8,512,32,16,8,165.666333,149.873470,-9.53
MATMUL,uint32_t,8,512,32,16,16,153.208333,142.431586,-7.03
MATMUL,uint32_t,8,512,32,32,4,392.283000,339.040847,-13.57
MATMUL,uint32_t,8,512,32,32,8,331.185333,299.665147,-9.52
MATMUL,uint32_t,8,512,32,32,16,306.135333,284.595661,-7.04
MATMUL,uint32_t,8,512,32,32,32,295.640333,276.728888,-6.40
MATMUL,uint32_t,8,512,32,64,4,784.504000,678.052270,-13.57
MATMUL,uint32_t,8,512,32,64,8,661.994000,599.114646,-9.50
MATMUL,uint32_t,8,512,32,64,16,611.773333,568.948561,-7.00
MATMUL,uint32_t,8,512,32,64,32,590.959000,553.231650,-6.38
MATMUL,uint32_t,8,512,32,128,4,1568.411000,1355.921407,-13.55
MATMUL,uint32_t,8,512,32,128,8,1323.483667,1198.076170,-9.48
MATMUL,uint32_t,8,512,32,128,16,1223.165000,1138.082042,-6.96
MATMUL,uint32_t,8,512,32,128,32,1181.444333,1106.278188,-6.36
MATMUL,uint32_t,8,256,512,512,4,49237.542000,42907.999517,-12.86
MATMUL,uint32_t,8,512,32,256,4,3138.150333,2711.692108,-13.59
MATMUL,uint32_t,8,512,32,256,8,2646.627000,2396.082186,-9.47
MATMUL,uint32_t,8,512,32,256,16,2445.806000,2275.827591,-6.95
MATMUL,uint32_t,8,256,512,512,64,36908.312667,34626.409940,-6.18
MATMUL,uint32_t,8,256,512,512,32,37506.358333,35101.337111,-6.41
MATMUL,uint32_t,8,256,512,512,128,36608.767000,34397.399392,-6.04
MATMUL,uint32_t,8,256,512,512,256,36459.601333,34294.513667,-5.94
MATMUL,uint32_t,8,256,512,512,8,41771.322000,37985.623862,-9.06
MATMUL,uint32_t,8,512,64,16,4,388.281000,336.720954,-13.28
MATMUL,uint32_t,8,256,512,512,16,38737.840333,36151.900367,-6.68
MATMUL,uint32_t,8,512,64,16,8,328.645333,298.233163,-9.25
MATMUL,uint32_t,8,512,32,256,32,2361.975667,2212.412358,-6.33
MATMUL,uint32_t,8,512,64,16,16,304.410333,283.290273,-6.94
MATMUL,uint32_t,8,512,64,32,8,657.183667,596.243930,-9.27
MATMUL,uint32_t,8,512,64,32,16,608.496000,566.490467,-6.90
MATMUL,uint32_t,8,512,64,32,4,776.602333,671.790092,-13.50
MATMUL,uint32_t,8,512,64,32,32,588.442667,550.645903,-6.42
MATMUL,uint32_t,8,512,64,64,8,1313.754667,1192.461389,-9.23
MATMUL,uint32_t,8,512,64,64,16,1216.583333,1132.497934,-6.91
MATMUL,uint32_t,8,512,64,64,32,1176.761667,1101.660212,-6.38
MATMUL,uint32_t,8,512,64,64,4,1552.885667,1343.365791,-13.49
MATMUL,uint32_t,8,512,64,64,64,1156.984000,1086.269253,-6.11
MATMUL,uint32_t,8,512,32,512,8,5292.872667,4792.006294,-9.46
MATMUL,uint32_t,8,512,32,512,16,4891.175000,4553.018225,-6.91
MATMUL,uint32_t,8,512,32,512,4,6275.044000,5423.177836,-13.58
MATMUL,uint32_t,8,512,32,512,32,4723.484667,4425.313885,-6.31
MATMUL,uint32_t,8,512,64,128,16,2432.929333,2264.582577,-6.92
MATMUL,uint32_t,8,512,64,128,8,2627.492667,2384.892319,-9.23
MATMUL,uint32_t,8,512,64,128,4,3105.750667,2686.556766,-13.50
MATMUL,uint32_t,8,512,64,128,32,2352.279333,2202.383275,-6.37
MATMUL,uint32_t,8,512,64,128,64,2313.895667,2172.393254,-6.12
MATMUL,uint32_t,8,512,64,256,16,4865.487000,4529.114706,-6.91
MATMUL,uint32_t,8,512,64,256,8,5255.989667,4769.630885,-9.25
MATMUL,uint32_t,8,512,64,256,64,4627.653333,4344.629279,-6.12
MATMUL,uint32_t,8,512,64,256,32,4704.886000,4404.648822,-6.38
MATMUL,uint32_t,8,512,128,16,8,654.758000,594.740927,-9.17
MATMUL,uint32_t,8,512,64,256,4,6210.565333,5372.838532,-13.49
MATMUL,uint32_t,8,512,128,16,4,772.307333,671.202116,-13.09
MATMUL,uint32_t,8,512,128,16,16,606.782000,565.432274,-6.81
MATMUL,uint32_t,8,512,128,32,8,1309.313333,1189.338524,-9.16
MATMUL,uint32_t,8,512,128,32,4,1545.047667,1342.190238,-13.13
MATMUL,uint32_t,8,512,128,32,16,1213.426333,1131.772781,-6.73
MATMUL,uint32_t,8,512,128,32,32,1173.934000,1098.930709,-6.39
MATMUL,uint32_t,8,512,128,64,8,2617.758000,2378.485157,-9.14
MATMUL,uint32_t,8,512,128,64,4,3088.445333,2684.248613,-13.09
MATMUL,uint32_t,8,512,128,64,16,2426.663333,2263.391657,-6.73
MATMUL,uint32_t,8,512,64,512,16,9733.017667,9058.314560,-6.93
MATMUL,uint32_t,8,512,64,512,8,10510.293000,9539.109163,-9.24
MATMUL,uint32_t,8,512,128,64,32,2348.283667,2197.405555,-6.43
MATMUL,uint32_t,8,512,128,64,64,2309.876333,2167.687261,-6.16
MATMUL,uint32_t,8,512,64,512,4,12419.346333,10745.453137,-13.48
MATMUL,uint32_t,8,512,64,512,32,9409.721000,8808.948086,-6.38
MATMUL,uint32_t,8,512,64,512,64,9255.247667,8689.039306,-6.12
MATMUL,uint32_t,8,512,128,128,16,4852.272333,4526.629640,-6.71
MATMUL,uint32_t,8,512,128,128,8,5237.736667,4756.811528,-9.18
MATMUL,uint32_t,8,512,128,128,4,6178.588000,5368.197064,-13.12
MATMUL,uint32_t,8,512,128,128,32,4694.722667,4395.001794,-6.38
MATMUL,uint32_t,8,512,128,128,64,4619.644000,4335.760496,-6.15
MATMUL,uint32_t,8,512,128,128,128,4580.985667,4306.712330,-5.99
MATMUL,uint32_t,8,512,128,256,8,10473.583667,9513.488721,-9.17
MATMUL,uint32_t,8,512,128,256,4,12357.589000,10736.245618,-13.12
MATMUL,uint32_t,8,512,128,256,32,9391.482000,8789.875695,-6.41
MATMUL,uint32_t,8,512,128,256,16,9704.707333,9053.106533,-6.71
MATMUL,uint32_t,8,512,128,256,64,9239.173667,8670.181322,-6.16
MATMUL,uint32_t,8,512,128,256,128,9163.410667,8613.250866,-6.00
MATMUL,uint32_t,8,512,256,16,4,1540.934667,1340.460582,-13.01
MATMUL,uint32_t,8,512,256,16,8,1306.777000,1187.894587,-9.10
MATMUL,uint32_t,8,512,256,16,16,1211.674333,1130.522372,-6.70
MATMUL,uint32_t,8,512,256,32,4,3081.902333,2680.736582,-13.02
MATMUL,uint32_t,8,512,256,32,8,2613.608667,2375.634125,-9.11
MATMUL,uint32_t,8,512,256,32,16,2423.592667,2260.890734,-6.71
MATMUL,uint32_t,8,512,256,32,32,2345.033333,2194.658368,-6.41
MATMUL,uint32_t,8,512,128,512,8,20952.943000,19026.825160,-9.19
MATMUL,uint32_t,8,512,256,64,8,5227.174333,4751.116521,-9.11
MATMUL,uint32_t,8,512,256,64,4,6162.342333,5361.229257,-13.00
MATMUL,uint32_t,8,512,128,512,4,24715.642000,21472.223561,-13.12
MATMUL,uint32_t,8,512,256,64,16,4847.189333,4521.627882,-6.72
MATMUL,uint32_t,8,512,128,512,16,19407.291667,18106.059374,-6.70
MATMUL,uint32_t,8,512,128,512,128,18322.235667,17226.338108,-5.98
MATMUL,uint32_t,8,512,256,64,32,4691.360667,4390.700227,-6.41
MATMUL,uint32_t,8,512,128,512,64,18478.260000,17340.173104,-6.16
MATMUL,uint32_t,8,512,256,64,64,4615.640333,4331.156762,-6.16
MATMUL,uint32_t,8,512,128,512,32,18775.696667,17580.053906,-6.37
MATMUL,uint32_t,8,512,256,128,16,9692.457000,9043.102019,-6.70
MATMUL,uint32_t,8,512,256,128,64,9231.150333,8660.771973,-6.18
MATMUL,uint32_t,8,512,256,128,128,9153.383667,8604.031270,-6.00
MATMUL,uint32_t,8,512,256,128,8,10452.654667,9502.124800,-9.09
MATMUL,uint32_t,8,512,256,128,32,9382.054333,8781.232259,-6.40
MATMUL,uint32_t,8,512,256,128,4,12325.200333,10722.272866,-13.01
MATMUL,uint32_t,8,512,256,256,8,20906.713333,19004.013411,-9.10
MATMUL,uint32_t,8,512,256,256,4,24644.257667,21444.394575,-12.98
MATMUL,uint32_t,8,512,256,256,256,18238.507333,17156.502197,-5.93
MATMUL,uint32_t,8,512,256,256,128,18310.435667,17207.885616,-6.02
MATMUL,uint32_t,8,512,256,256,64,18462.195667,17321.380605,-6.18
MATMUL,uint32_t,8,512,256,256,32,18763.700000,17562.298283,-6.40
MATMUL,uint32_t,8,512,256,256,16,19383.748667,18086.050452,-6.69
MATMUL,uint32_t,8,512,512,16,4,3078.278000,2681.944111,-12.88
MATMUL,uint32_t,8,512,512,16,8,2610.188333,2374.262303,-9.04
MATMUL,uint32_t,8,512,512,16,16,2421.981333,2259.640411,-6.70
MATMUL,uint32_t,8,512,512,32,4,6156.358667,5363.661512,-12.88
MATMUL,uint32_t,8,512,512,32,8,5220.375667,4748.340934,-9.04
MATMUL,uint32_t,8,512,512,32,16,4842.069333,4519.127125,-6.67
MATMUL,uint32_t,8,512,512,32,32,4687.164667,4386.949797,-6.41
MATMUL,uint32_t,8,512,256,512,4,49290.736333,42888.583863,-12.99
MATMUL,uint32_t,8,512,256,512,8,41805.966667,38007.923675,-9.08
MATMUL,uint32_t,8,512,256,512,16,38775.569000,36171.947316,-6.71
MATMUL,uint32_t,8,512,256,512,128,36619.526333,34415.556720,-6.02
MATMUL,uint32_t,8,512,256,512,256,36478.030333,34312.788537,-5.94
MATMUL,uint32_t,8,512,256,512,64,36924.312000,34643.993509,-6.18
MATMUL,uint32_t,8,512,256,512,32,37513.944667,35124.430328,-6.37
MATMUL,uint32_t,8,512,512,64,8,10442.887667,9496.577927,-9.06
MATMUL,uint32_t,8,512,512,64,4,12311.861000,10727.150303,-12.87
MATMUL,uint32_t,8,512,512,64,16,9686.199000,9038.100312,-6.69
MATMUL,uint32_t,8,512,512,64,32,9375.449000,8774.755411,-6.41
MATMUL,uint32_t,8,512,512,64,64,9227.194000,8657.273676,-6.18
MATMUL,uint32_t,8,512,512,128,16,19374.327333,18076.047073,-6.70
MATMUL,uint32_t,8,512,512,128,8,20883.774000,18992.904321,-9.05
MATMUL,uint32_t,8,512,512,128,32,18748.407667,17550.772644,-6.39
MATMUL,uint32_t,8,512,512,128,4,24624.210000,21454.121537,-12.87
MATMUL,uint32_t,8,512,512,128,64,18454.234000,17313.311873,-6.18
MATMUL,uint32_t,8,512,512,128,128,18301.170333,17198.875209,-6.02
MATMUL,uint32_t,8,512,512,256,8,41770.340000,37985.657036,-9.06
MATMUL,uint32_t,8,512,512,256,4,49219.742333,42908.079458,-12.82
MATMUL,uint32_t,8,512,512,256,32,37494.595000,35101.377339,-6.38
MATMUL,uint32_t,8,512,512,256,16,38746.691000,36151.940596,-6.70
MATMUL,uint32_t,8,512,512,256,64,36908.282667,34626.450091,-6.18
MATMUL,uint32_t,8,512,512,256,128,36604.678667,34397.527153,-6.03
MATMUL,uint32_t,8,512,512,256,256,36460.316333,34294.641777,-5.94
MATMUL,uint32_t,16,16,16,16,4,4.308333,3.489258,-19.01
MATMUL,uint32_t,16,16,16,16,8,3.753333,3.292708,-12.27
MATMUL,uint32_t,16,16,16,16,16,3.517333,3.206332,-8.84
MATMUL,uint32_t,16,16,16,32,4,8.515667,6.856085,-19.49
MATMUL,uint32_t,16,16,16,32,8,7.411333,6.486084,-12.48
MATMUL,uint32_t,16,16,16,32,16,6.940000,6.314227,-9.02
MATMUL,uint32_t,16,16,16,64,4,16.956000,13.620838,-19.67
MATMUL,uint32_t,16,16,16,64,8,14.726667,12.871449,-12.60
MATMUL,uint32_t,16,16,16,64,16,13.840333,12.530620,-9.46
MATMUL,uint32_t,16,16,16,128,4,33.817333,27.132441,-19.77
MATMUL,uint32_t,16,16,16,128,8,29.363333,25.630671,-12.71
MATMUL,uint32_t,16,16,16,128,16,27.504333,24.959524,-9.25
MATMUL,uint32_t,16,16,16,256,4,67.513000,54.167313,-19.77
MATMUL,uint32_t,16,16,16,256,8,58.632000,51.148595,-12.76
MATMUL,uint32_t,16,16,16,256,16,54.923333,49.813274,-9.30
MATMUL,uint32_t,16,16,16,512,4,134.922667,108.236268,-19.78
MATMUL,uint32_t,16,16,16,512,8,117.183667,102.196733,-12.79
MATMUL,uint32_t,16,16,16,512,16,109.746667,99.532508,-9.31
MATMUL,uint32_t,16,16,32,16,4,8.349667,6.813976,-18.39
MATMUL,uint32_t,16,16,32,16,8,7.312333,6.451619,-11.77
MATMUL,uint32_t,16,16,32,16,16,6.874667,6.275124,-8.72
MATMUL,uint32_t,16,16,32,32,4,16.614000,13.528876,-18.57
MATMUL,uint32_t,16,16,32,32,8,14.528000,12.784184,-12.00
MATMUL,uint32_t,16,16,32,32,16,13.669333,12.455082,-8.88
MATMUL,uint32_t,16,16,32,32,32,13.283000,12.148782,-8.54
MATMUL,uint32_t,16,16,32,64,4,33.136333,26.964809,-18.62
MATMUL,uint32_t,16,16,32,64,8,28.965333,25.467894,-12.07
MATMUL,uint32_t,16,16,32,64,16,27.225333,24.812303,-8.86
MATMUL,uint32_t,16,16,32,64,32,26.478333,24.184831,-8.66
MATMUL,uint32_t,16,16,32,128,4,66.181333,53.834613,-18.66
MATMUL,uint32_t,16,16,32,128,8,57.841000,50.846430,-12.09
MATMUL,uint32_t,16,16,32,128,16,54.363667,49.510163,-8.93
MATMUL,uint32_t,16,16,32,128,32,52.837000,48.254196,-8.67
MATMUL,uint32_t,16,16,32,256,4,132.270333,107.574542,-18.67
MATMUL,uint32_t,16,16,32,256,8,115.563333,101.579789,-12.10
MATMUL,uint32_t,16,16,32,256,16,108.672667,98.939091,-8.96
MATMUL,uint32_t,16,16,32,256,32,105.571333,96.394322,-8.69
MATMUL,uint32_t,16,16,32,512,4,264.397000,215.054030,-18.66
MATMUL,uint32_t,16,16,32,512,8,231.030000,203.061894,-12.11
MATMUL,uint32_t,16,16,32,512,16,217.185333,197.774151,-8.94
MATMUL,uint32_t,16,16,32,512,32,211.048333,192.674754,-8.71
MATMUL,uint32_t,16,16,64,16,4,16.453667,13.471806,-18.12
MATMUL,uint32_t,16,16,64,16,8,14.430333,12.724425,-11.82
MATMUL,uint32_t,16,16,64,16,16,13.594000,12.405735,-8.74
MATMUL,uint32_t,16,16,64,32,4,32.803000,26.861483,-18.11
MATMUL,uint32_t,16,16,64,32,8,28.763667,25.341868,-11.90
MATMUL,uint32_t,16,16,64,32,16,27.107333,24.720586,-8.80
MATMUL,uint32_t,16,16,64,32,32,26.361000,24.082495,-8.64
MATMUL,uint32_t,16,16,64,64,4,65.516333,53.628788,-18.14
MATMUL,uint32_t,16,16,64,64,8,57.433333,50.595008,-11.91
MATMUL,uint32_t,16,16,64,64,16,54.092000,49.340083,-8.78
MATMUL,uint32_t,16,16,64,64,32,52.634000,48.050813,-8.71
MATMUL,uint32_t,16,16,64,64,64,51.933000,48.228748,-7.13
MATMUL,uint32_t,16,16,64,128,4,130.954333,107.163611,-18.17
MATMUL,uint32_t,16,16,64,128,8,114.742667,101.103570,-11.89
MATMUL,uint32_t,16,16,64,128,16,108.128667,98.633686,-8.78
MATMUL,uint32_t,16,16,64,128,32,105.180333,95.988895,-8.74
MATMUL,uint32_t,16,16,64,128,64,103.790667,96.342390,-7.18
MATMUL,uint32_t,16,16,64,256,4,261.762333,214.234073,-18.16
MATMUL,uint32_t,16,16,64,256,8,229.419667,202.106549,-11.91
MATMUL,uint32_t,16,16,64,256,16,216.151000,197.101230,-8.81
MATMUL,uint32_t,16,16,64,256,32,210.201000,191.850451,-8.73
MATMUL,uint32_t,16,16,64,256,64,207.441000,192.571605,-7.17
MATMUL,uint32_t,16,16,64,512,4,523.457000,428.375019,-18.16
MATMUL,uint32_t,16,16,64,512,8,458.740000,404.121804,-11.91
MATMUL,uint32_t,16,16,64,512,16,432.146000,394.076711,-8.81
MATMUL,uint32_t,16,16,64,512,32,420.310667,383.579441,-8.74
MATMUL,uint32_t,16,16,64,512,64,414.739667,385.028959,-7.16
MATMUL,uint32_t,16,16,128,16,4,32.636000,26.878957,-17.64
MATMUL,uint32_t,16,16,128,16,8,28.661000,25.368179,-11.49
