data_type,thread,iteration,buffer_size,measured,predicted,error_percent
uint64_t,1,4096,128,148.822333,157.145273,5.59
uint64_t,1,16384,8,53.439667,53.992780,1.04
uint64_t,1,8192,64,153.421667,160.671344,4.73
uint64_t,1,16384,16,89.743667,92.013022,2.53
uint64_t,2,256,8,0.895000,0.928834,3.78
uint64_t,1,4096,256,294.114000,310.559198,5.59
uint64_t,2,256,16,1.463667,1.579389,7.91
uint64_t,2,256,32,2.575333,2.812961,9.23
uint64_t,1,16384,32,161.253333,168.404592,4.43
uint64_t,2,256,64,4.899000,5.301556,8.22
uint64_t,2,256,128,9.373333,10.214026,8.97
uint64_t,2,512,8,1.834667,1.791364,-2.36
uint64_t,1,8192,128,297.661000,314.224533,5.56
uint64_t,2,512,16,2.877333,3.092641,7.48
uint64_t,2,256,256,18.467667,19.482116,5.49
uint64_t,2,512,32,5.097000,5.559786,9.08
uint64_t,2,512,64,9.667000,10.536975,9.00
uint64_t,2,1024,8,3.412667,3.516424,3.04
uint64_t,2,512,128,18.664667,20.362451,9.10
uint64_t,2,1024,16,5.675667,6.119146,7.81
uint64_t,2,1024,32,10.136333,11.053437,9.05
uint64_t,2,512,256,36.841000,38.887940,5.56
uint64_t,2,1024,64,19.241333,21.007814,9.18
uint64_t,1,16384,64,306.859667,321.276674,4.70
uint64_t,2,2048,8,6.730000,6.966543,3.51
uint64_t,2,1024,128,37.261333,40.659301,9.12
uint64_t,2,2048,16,11.280667,12.172157,7.90
uint64_t,2,2048,32,20.211333,22.040737,9.05
uint64_t,2,4096,8,13.413667,13.866782,3.38
uint64_t,2,1024,256,73.618333,77.699588,5.54
uint64_t,2,2048,64,38.545000,41.949492,8.83
uint64_t,2,4096,16,22.484667,24.278177,7.98
uint64_t,2,2048,128,74.459667,81.253002,9.12
uint64_t,2,4096,32,40.359000,44.015338,9.06
uint64_t,1,8192,256,588.389000,621.052382,5.55
uint64_t,2,8192,8,26.745667,27.667259,3.45
uint64_t,2,4096,64,76.812333,83.832847,9.14
uint64_t,2,2048,256,147.195667,155.322884,5.52
uint64_t,2,8192,16,44.897667,48.490218,8.00
uint64_t,1,16384,128,595.151667,628.383052,5.58
uint64_t,2,4096,128,148.846000,162.440403,9.13
uint64_t,2,8192,32,80.656667,87.964541,9.06
uint64_t,2,16384,8,53.444333,55.268214,3.41
uint64_t,4,256,8,0.952333,0.948790,-0.37
uint64_t,2,16384,16,89.771333,96.914301,7.96
uint64_t,2,8192,64,153.512333,167.599558,9.18
uint64_t,4,256,16,1.484333,1.582000,6.58
uint64_t,4,256,32,2.590000,2.816477,8.74
uint64_t,4,256,64,4.873333,5.307353,8.91
uint64_t,4,512,8,1.851333,1.828640,-1.23
uint64_t,4,256,128,9.393667,10.477107,11.53
uint64_t,4,512,16,2.921000,3.095498,5.97
