operation,data_type,thread,iteration,vec_length,buffer_size,measured,predicted,error_percent
MATVEC,uint32_t,4,512,256,8,74.301333,69.198623,-6.87
MATVEC,uint32_t,4,512,256,16,66.949667,64.599475,-3.51
MATVEC,uint32_t,4,512,256,32,64.152000,62.768545,-2.16
MATVEC,uint32_t,4,512,256,64,61.645333,61.400856,-0.40
MATVEC,uint32_t,4,512,256,128,60.736667,60.833744,0.16
MATVEC,uint32_t,4,512,256,256,60.259333,60.024165,-0.39
MATVEC,uint32_t,4,512,512,8,148.098000,138.217560,-6.67
MATVEC,uint32_t,4,512,512,16,133.407333,129.018880,-3.29
MATVEC,uint32_t,4,512,512,32,127.777333,125.356010,-1.89
MATVEC,uint32_t,4,512,512,64,122.778333,122.619320,-0.13
MATVEC,uint32_t,4,512,512,128,120.890000,121.482265,0.49
MATVEC,uint32_t,4,512,512,256,120.154333,120.140657,-0.01
MATVEC,uint32_t,4,512,1024,8,295.644000,276.255435,-6.56
MATVEC,uint32_t,4,512,1024,16,266.323333,257.857691,-3.18
MATVEC,uint32_t,4,512,1024,32,255.657000,250.530940,-2.01
MATVEC,uint32_t,4,512,1024,64,244.975000,245.056349,0.03
MATVEC,uint32_t,4,512,1024,128,241.270000,242.779343,0.63
MATVEC,uint32_t,4,512,1024,256,239.652333,240.282829,0.26
MATVEC,uint32_t,4,512,2048,8,590.668667,552.316313,-6.49
MATVEC,uint32_t,4,512,2048,16,532.015667,515.535242,-3.10
MATVEC,uint32_t,4,512,2048,32,511.956000,500.880801,-2.16
MATVEC,uint32_t,4,512,2048,64,489.461000,489.930406,0.10
MATVEC,uint32_t,4,512,2048,128,481.889667,485.373499,0.72
MATVEC,uint32_t,4,512,2048,256,478.748000,480.191356,0.30
MATVEC,uint32_t,4,512,4096,8,1180.957667,1104.456179,-6.48
MATVEC,uint32_t,4,512,4096,16,1063.518000,1030.947884,-3.06
MATVEC,uint32_t,4,512,4096,32,1024.164667,1001.580565,-2.21
MATVEC,uint32_t,4,512,4096,64,978.490667,979.678521,0.12
MATVEC,uint32_t,4,512,4096,128,963.359667,970.561812,0.75
MATVEC,uint32_t,4,512,4096,256,956.976000,960.377234,0.36
MATVEC,uint32_t,4,1024,16,8,10.133667,8.919673,-11.98
MATVEC,uint32_t,4,1024,16,16,9.218333,8.336633,-9.56
MATVEC,uint32_t,4,1024,32,8,19.403000,17.547019,-9.57
MATVEC,uint32_t,4,1024,32,16,17.535000,16.397563,-6.49
MATVEC,uint32_t,4,1024,32,32,18.107333,15.940586,-11.97
MATVEC,uint32_t,4,1024,64,8,37.875000,34.801712,-8.11
MATVEC,uint32_t,4,1024,64,16,34.129667,32.502397,-4.77
MATVEC,uint32_t,4,1024,64,32,32.318000,31.587452,-2.26
MATVEC,uint32_t,4,1024,64,64,31.454667,30.852299,-1.92
MATVEC,uint32_t,4,1024,128,8,74.763333,69.311263,-7.29
MATVEC,uint32_t,4,1024,128,16,67.359667,64.712090,-3.93
MATVEC,uint32_t,4,1024,128,32,64.134667,62.881185,-1.95
MATVEC,uint32_t,4,1024,128,64,62.131000,61.513496,-0.99
MATVEC,uint32_t,4,1024,128,128,61.121667,60.818499,-0.50
MATVEC,uint32_t,4,1024,256,8,148.550333,138.330200,-6.88
MATVEC,uint32_t,4,1024,256,16,133.833000,129.131520,-3.51
MATVEC,uint32_t,4,1024,256,32,128.194333,125.468650,-2.13
MATVEC,uint32_t,4,1024,256,64,123.165667,122.732060,-0.35
MATVEC,uint32_t,4,1024,256,128,121.336333,121.594945,0.21
MATVEC,uint32_t,4,1024,256,256,120.830000,119.928864,-0.75
MATVEC,uint32_t,4,1024,512,8,296.195000,276.368075,-6.69
MATVEC,uint32_t,4,1024,512,16,266.720667,257.970331,-3.28
MATVEC,uint32_t,4,1024,512,32,255.616667,250.643580,-1.95
MATVEC,uint32_t,4,1024,512,64,245.462000,245.168989,-0.12
MATVEC,uint32_t,4,1024,512,128,241.691333,242.891983,0.50
MATVEC,uint32_t,4,1024,512,256,240.145333,240.183283,0.02
MATVEC,uint32_t,4,1024,1024,8,591.206667,552.443825,-6.56
MATVEC,uint32_t,4,1024,1024,16,532.541667,515.647951,-3.17
MATVEC,uint32_t,4,1024,1024,32,511.149667,500.993441,-1.99
MATVEC,uint32_t,4,1024,1024,64,489.896333,490.043046,0.03
MATVEC,uint32_t,4,1024,1024,128,482.458333,485.486139,0.63
MATVEC,uint32_t,4,1024,1024,256,479.211667,480.489540,0.27
MATVEC,uint32_t,4,1024,2048,8,1182.715333,1104.561041,-6.61
MATVEC,uint32_t,4,1024,2048,16,1063.981667,1031.002980,-3.10
MATVEC,uint32_t,4,1024,2048,32,1022.648667,1001.693162,-2.05
MATVEC,uint32_t,4,1024,2048,64,979.010667,979.791161,0.08
MATVEC,uint32_t,4,1024,2048,128,963.746333,970.674452,0.72
MATVEC,uint32_t,4,1024,2048,256,957.340333,960.263691,0.31
MATVEC,uint32_t,4,2048,16,8,20.229667,17.772299,-12.15
MATVEC,uint32_t,4,2048,16,16,20.261000,16.604924,-18.04
MATVEC,uint32_t,4,2048,32,8,40.854667,35.026992,-14.26
MATVEC,uint32_t,4,2048,32,16,34.961000,32.727703,-6.39
MATVEC,uint32_t,4,2048,32,32,33.179667,31.812732,-4.12
MATVEC,uint32_t,4,2048,64,8,75.752667,69.536377,-8.21
MATVEC,uint32_t,4,2048,64,16,68.172000,64.937370,-4.74
MATVEC,uint32_t,4,2048,64,32,64.604333,63.106465,-2.32
MATVEC,uint32_t,4,2048,64,64,62.847333,61.629589,-1.94
MATVEC,uint32_t,4,2048,128,8,149.469000,138.555480,-7.30
MATVEC,uint32_t,4,2048,128,16,134.694667,129.356757,-3.96
MATVEC,uint32_t,4,2048,128,32,128.203667,125.693930,-1.96
MATVEC,uint32_t,4,2048,128,64,124.180000,122.957340,-0.98
MATVEC,uint32_t,4,2048,128,128,122.168667,121.551198,-0.51
MATVEC,uint32_t,4,2048,256,8,297.240333,276.593355,-6.95
MATVEC,uint32_t,4,2048,256,16,267.555667,258.195611,-3.50
MATVEC,uint32_t,4,2048,256,32,256.287667,250.868860,-2.11
MATVEC,uint32_t,4,2048,256,64,246.183000,245.394469,-0.32
MATVEC,uint32_t,4,2048,256,128,242.576667,243.117347,0.22
MATVEC,uint32_t,4,2048,256,256,240.737667,239.738263,-0.42
MATVEC,uint32_t,4,2048,512,8,592.115000,552.669105,-6.66
MATVEC,uint32_t,4,2048,512,16,533.340000,515.873231,-3.27
MATVEC,uint32_t,4,2048,512,32,511.256000,501.218721,-1.96
MATVEC,uint32_t,4,2048,512,64,490.854333,490.268326,-0.12
MATVEC,uint32_t,4,2048,512,128,483.257333,485.711419,0.51
MATVEC,uint32_t,4,2048,512,256,480.203000,480.268535,0.01
MATVEC,uint32_t,4,2048,1024,8,1182.391667,1104.820604,-6.56
MATVEC,uint32_t,4,2048,1024,16,1064.974667,1031.228472,-3.17
MATVEC,uint32_t,4,2048,1024,32,1020.942667,1001.918442,-1.86
MATVEC,uint32_t,4,2048,1024,64,979.645000,980.016441,0.04
MATVEC,uint32_t,4,2048,1024,128,964.851667,970.899732,0.63
MATVEC,uint32_t,4,2048,1024,256,958.340333,960.902962,0.27
MATVEC,uint32_t,4,4096,16,8,40.277000,35.477552,-11.92
MATVEC,uint32_t,4,4096,16,16,36.707000,33.141507,-9.71
MATVEC,uint32_t,4,4096,32,8,77.444333,69.986937,-9.63
MATVEC,uint32_t,4,4096,32,16,69.831333,65.387984,-6.36
MATVEC,uint32_t,4,4096,32,32,66.275000,63.557025,-4.10
MATVEC,uint32_t,4,4096,64,8,151.540333,139.005707,-8.27
MATVEC,uint32_t,4,4096,64,16,136.611667,129.807317,-4.98
MATVEC,uint32_t,4,4096,64,32,129.080333,126.144490,-2.27
MATVEC,uint32_t,4,4096,64,64,125.596667,123.184167,-1.92
MATVEC,uint32_t,4,4096,128,8,298.703333,277.043915,-7.25
MATVEC,uint32_t,4,4096,128,16,269.288000,258.646092,-3.95
MATVEC,uint32_t,4,4096,128,32,256.301333,251.319420,-1.94
MATVEC,uint32_t,4,4096,128,64,248.271667,245.845029,-0.98
MATVEC,uint32_t,4,4096,128,128,244.182667,243.016596,-0.48
MATVEC,uint32_t,4,4096,256,8,594.720333,553.119665,-6.99
MATVEC,uint32_t,4,4096,256,16,535.057333,516.323791,-3.50
MATVEC,uint32_t,4,4096,256,32,512.477333,501.669281,-2.11
MATVEC,uint32_t,4,4096,256,64,492.321667,490.719286,-0.33
MATVEC,uint32_t,4,4096,256,128,485.079667,486.162150,0.22
MATVEC,uint32_t,4,4096,256,256,481.311667,479.357061,-0.41
MATVEC,uint32_t,4,4096,512,8,1184.438667,1105.271164,-6.68
MATVEC,uint32_t,4,4096,512,16,1066.604333,1031.679032,-3.27
MATVEC,uint32_t,4,4096,512,32,1022.400000,1002.369002,-1.96
MATVEC,uint32_t,4,4096,512,64,981.553000,980.467001,-0.11
MATVEC,uint32_t,4,4096,512,128,966.359333,971.350292,0.52
MATVEC,uint32_t,4,4096,512,256,960.278333,960.439039,0.02
MATVEC,uint32_t,4,8192,16,8,81.856000,70.888057,-13.40
MATVEC,uint32_t,4,8192,16,16,73.320333,66.214672,-9.69
MATVEC,uint32_t,4,8192,32,8,154.716333,139.906827,-9.57
MATVEC,uint32_t,4,8192,32,16,139.607667,130.708545,-6.37
MATVEC,uint32_t,4,8192,32,32,132.490333,127.045610,-4.11
MATVEC,uint32_t,4,8192,64,8,303.274333,277.944368,-8.35
MATVEC,uint32_t,4,8192,64,16,272.376667,259.547212,-4.71
MATVEC,uint32_t,4,8192,64,32,258.082333,252.220540,-2.27
MATVEC,uint32_t,4,8192,64,64,251.086333,246.293324,-1.91
MATVEC,uint32_t,4,8192,128,8,597.763000,554.020785,-7.32
MATVEC,uint32_t,4,8192,128,16,538.430667,517.224761,-3.94
MATVEC,uint32_t,4,8192,128,32,512.510000,502.570401,-1.94
MATVEC,uint32_t,4,8192,128,64,496.438000,491.620406,-0.97
MATVEC,uint32_t,4,8192,128,128,488.315000,485.947391,-0.48
MATVEC,uint32_t,4,8192,256,8,1189.628667,1106.172284,-7.02
MATVEC,uint32_t,4,8192,256,16,1069.982667,1032.580152,-3.50
MATVEC,uint32_t,4,8192,256,32,1024.878000,1003.270122,-2.11
MATVEC,uint32_t,4,8192,256,64,984.584667,981.368921,-0.33
MATVEC,uint32_t,4,8192,256,128,970.137333,972.251758,0.22
MATVEC,uint32_t,4,8192,256,256,962.883000,958.594656,-0.45
MATVEC,uint32_t,8,16,16,8,0.217000,0.207672,-4.30
MATVEC,uint32_t,8,16,16,16,0.206000,0.199600,-3.11
MATVEC,uint32_t,8,16,32,8,0.374000,0.342915,-8.31
MATVEC,uint32_t,8,16,32,16,0.341000,0.325634,-4.51
MATVEC,uint32_t,8,16,32,32,0.326000,0.320956,-1.55
MATVEC,uint32_t,8,16,64,8,0.660333,0.612548,-7.24
MATVEC,uint32_t,8,16,64,16,0.605667,0.577626,-4.63
MATVEC,uint32_t,8,16,64,32,0.571333,0.565511,-1.02
MATVEC,uint32_t,8,16,64,64,0.567000,0.558738,-1.46
MATVEC,uint32_t,8,16,128,8,1.236333,1.152286,-6.80
MATVEC,uint32_t,8,16,128,16,1.126000,1.081301,-3.97
MATVEC,uint32_t,8,16,128,32,1.072333,1.054619,-1.65
MATVEC,uint32_t,8,16,128,64,1.038667,1.037066,-0.15
MATVEC,uint32_t,8,16,128,128,1.032667,1.036386,0.36
MATVEC,uint32_t,8,16,256,8,2.396000,2.232159,-6.84
MATVEC,uint32_t,8,16,256,16,2.178000,2.088202,-4.12
MATVEC,uint32_t,8,16,256,32,2.063333,2.032766,-1.48
MATVEC,uint32_t,8,16,256,64,2.105000,1.993720,-5.29
MATVEC,uint32_t,8,16,256,128,1.972667,1.984189,0.58
MATVEC,uint32_t,8,16,256,256,1.979333,1.974644,-0.24
MATVEC,uint32_t,8,16,512,8,4.728333,4.391669,-7.12
MATVEC,uint32_t,8,16,512,16,4.269667,4.101762,-3.93
MATVEC,uint32_t,8,16,512,32,4.067667,3.989092,-1.93
MATVEC,uint32_t,8,16,512,64,3.911333,3.906949,-0.11
MATVEC,uint32_t,8,16,512,128,3.861667,3.879794,0.47
MATVEC,uint32_t,8,16,512,256,3.856333,3.850412,-0.15
MATVEC,uint32_t,8,16,1024,8,9.384667,8.711799,-7.17
MATVEC,uint32_t,8,16,1024,16,8.415000,8.129297,-3.40
MATVEC,uint32_t,8,16,1024,32,8.083333,7.901743,-2.25
MATVEC,uint32_t,8,16,1024,64,7.745000,7.733242,-0.15
MATVEC,uint32_t,8,16,1024,128,7.628000,7.670893,0.56
MATVEC,uint32_t,8,16,1024,256,7.599333,7.601949,0.03
MATVEC,uint32_t,8,16,2048,8,18.630333,17.350395,-6.87
MATVEC,uint32_t,8,16,2048,16,16.734000,16.183551,-3.29
MATVEC,uint32_t,8,16,2048,32,16.096000,15.726192,-2.30
MATVEC,uint32_t,8,16,2048,64,15.377667,15.386018,0.05
MATVEC,uint32_t,8,16,2048,128,15.153667,15.252842,0.65
MATVEC,uint32_t,8,16,2048,256,15.067333,15.104997,0.25
MATVEC,uint32_t,8,16,4096,8,37.218333,34.628006,-6.96
MATVEC,uint32_t,8,16,4096,16,33.368000,32.292105,-3.22
MATVEC,uint32_t,8,16,4096,32,32.090667,31.375004,-2.23
MATVEC,uint32_t,8,16,4096,64,30.666000,30.692222,0.09
MATVEC,uint32_t,8,16,4096,128,30.198000,30.416741,0.72
MATVEC,uint32_t,8,16,4096,256,30.018667,30.111043,0.31
MATVEC,uint32_t,8,16,8192,8,74.274667,69.183225,-6.85
MATVEC,uint32_t,8,16,8192,16,66.612333,64.509685,-3.16
MATVEC,uint32_t,8,16,8192,32,64.128667,62.673469,-2.27
MATVEC,uint32_t,8,16,8192,64,61.257333,61.301660,0.07
MATVEC,uint32_t,8,16,8192,128,60.307333,60.744540,0.72
MATVEC,uint32_t,8,16,8192,256,59.929667,60.123146,0.32
MATVEC,uint32_t,8,32,16,8,0.379889,0.346158,-8.88
MATVEC,uint32_t,8,32,16,16,0.353000,0.329154,-6.76
MATVEC,uint32_t,8,32,32,8,0.671333,0.616521,-8.16
MATVEC,uint32_t,8,32,32,16,0.611333,0.581159,-4.94
MATVEC,uint32_t,8,32,32,32,0.585333,0.569031,-2.78
MATVEC,uint32_t,8,32,64,8,1.253000,1.155806,-7.76
MATVEC,uint32_t,8,32,64,16,1.141333,1.084842,-4.95
MATVEC,uint32_t,8,32,64,32,1.079333,1.058139,-1.96
MATVEC,uint32_t,8,32,64,64,1.069333,1.040586,-2.69
MATVEC,uint32_t,8,32,128,8,2.415333,2.235476,-7.45
MATVEC,uint32_t,8,32,128,16,2.182000,2.091644,-4.14
MATVEC,uint32_t,8,32,128,32,2.083667,2.036286,-2.27
MATVEC,uint32_t,8,32,128,64,2.018333,1.997240,-1.05
MATVEC,uint32_t,8,32,128,128,1.991000,1.987709,-0.17
MATVEC,uint32_t,8,32,256,8,4.745333,4.395001,-7.38
MATVEC,uint32_t,8,32,256,16,4.261667,4.105536,-3.66
MATVEC,uint32_t,8,32,256,32,4.069667,3.992612,-1.89
MATVEC,uint32_t,8,32,256,64,3.919333,3.910469,-0.23
MATVEC,uint32_t,8,32,256,128,3.873333,3.883314,0.26
MATVEC,uint32_t,8,32,256,256,3.866667,3.853932,-0.33
MATVEC,uint32_t,8,32,512,8,9.379667,8.714033,-7.10
MATVEC,uint32_t,8,32,512,16,8.434333,8.132543,-3.58
MATVEC,uint32_t,8,32,512,32,8.068667,7.905263,-2.03
MATVEC,uint32_t,8,32,512,64,7.747667,7.736762,-0.14
MATVEC,uint32_t,8,32,512,128,7.640000,7.674413,0.45
MATVEC,uint32_t,8,32,512,256,7.608000,7.605469,-0.03
MATVEC,uint32_t,8,32,1024,8,18.649667,17.354124,-6.95
MATVEC,uint32_t,8,32,1024,16,16.750000,16.187344,-3.36
MATVEC,uint32_t,8,32,1024,32,16.074000,15.730553,-2.14
MATVEC,uint32_t,8,32,1024,64,15.393000,15.389348,-0.02
MATVEC,uint32_t,8,32,1024,128,15.162000,15.256362,0.62
MATVEC,uint32_t,8,32,1024,256,15.084000,15.108517,0.16
MATVEC,uint32_t,8,32,2048,8,37.214000,34.631525,-6.94
MATVEC,uint32_t,8,32,2048,16,33.391667,32.295862,-3.28
MATVEC,uint32_t,8,32,2048,32,32.088000,31.379297,-2.21
MATVEC,uint32_t,8,32,2048,64,30.691667,30.694727,0.01
MATVEC,uint32_t,8,32,2048,128,30.217333,30.420261,0.67
MATVEC,uint32_t,8,32,2048,256,30.029000,30.114563,0.28
MATVEC,uint32_t,8,32,4096,8,74.290667,69.188200,-6.87
MATVEC,uint32_t,8,32,4096,16,66.637000,64.513213,-3.19
MATVEC,uint32_t,8,32,4096,32,64.123333,62.676806,-2.26
MATVEC,uint32_t,8,32,4096,64,61.277667,61.307527,0.05
MATVEC,uint32_t,8,32,4096,128,60.313667,60.748060,0.72
MATVEC,uint32_t,8,32,4096,256,59.914667,60.126666,0.35
MATVEC,uint32_t,8,32,8192,8,148.617000,138.297185,-6.94
MATVEC,uint32_t,8,32,8192,16,133.162333,128.948370,-3.16
MATVEC,uint32_t,8,32,8192,32,128.188000,125.273553,-2.27
MATVEC,uint32_t,8,32,8192,64,122.462000,122.526001,0.05
MATVEC,uint32_t,8,32,8192,128,120.553667,121.403656,0.71
MATVEC,uint32_t,8,32,8192,256,119.747333,120.150857,0.34
MATVEC,uint32_t,8,64,16,8,0.704667,0.623102,-11.58
MATVEC,uint32_t,8,64,16,16,0.638000,0.588199,-7.81
MATVEC,uint32_t,8,64,32,8,1.279333,1.163466,-9.06
MATVEC,uint32_t,8,64,32,16,1.161667,1.091895,-6.01
MATVEC,uint32_t,8,64,32,32,1.105333,1.065205,-3.63
MATVEC,uint32_t,8,64,64,8,2.454333,2.242519,-8.63
MATVEC,uint32_t,8,64,64,16,2.223000,2.098690,-5.59
MATVEC,uint32_t,8,64,64,32,2.090333,2.043326,-2.25
MATVEC,uint32_t,8,64,64,64,2.120667,2.004281,-5.49
MATVEC,uint32_t,8,64,128,8,4.783667,4.402179,-7.97
MATVEC,uint32_t,8,64,128,16,4.311667,4.112527,-4.62
MATVEC,uint32_t,8,64,128,32,4.091333,3.999652,-2.24
MATVEC,uint32_t,8,64,128,64,3.952000,3.917509,-0.87
MATVEC,uint32_t,8,64,128,128,3.900000,3.890354,-0.25
MATVEC,uint32_t,8,64,256,8,9.435000,8.720687,-7.57
MATVEC,uint32_t,8,64,256,16,8.473333,8.139868,-3.94
MATVEC,uint32_t,8,64,256,32,8.081667,7.912303,-2.10
MATVEC,uint32_t,8,64,256,64,7.776667,7.743802,-0.42
MATVEC,uint32_t,8,64,256,128,7.665000,7.681453,0.21
MATVEC,uint32_t,8,64,256,256,7.626000,7.612509,-0.18
MATVEC,uint32_t,8,64,512,8,18.707667,17.358759,-7.21
MATVEC,uint32_t,8,64,512,16,16.786667,16.194093,-3.53
MATVEC,uint32_t,8,64,512,32,16.077667,15.737582,-2.12
MATVEC,uint32_t,8,64,512,64,15.420333,15.396499,-0.15
MATVEC,uint32_t,8,64,512,128,15.186000,15.263583,0.51
MATVEC,uint32_t,8,64,512,256,15.106000,15.115556,0.06
MATVEC,uint32_t,8,64,1024,8,37.224667,34.638774,-6.95
MATVEC,uint32_t,8,64,1024,16,33.409667,32.303415,-3.31
MATVEC,uint32_t,8,64,1024,32,32.083000,31.388151,-2.17
MATVEC,uint32_t,8,64,1024,64,30.726000,30.701559,-0.08
MATVEC,uint32_t,8,64,1024,128,30.235333,30.427301,0.63
MATVEC,uint32_t,8,64,1024,256,30.067333,30.121603,0.18
MATVEC,uint32_t,8,64,2048,8,74.335000,69.193785,-6.92
MATVEC,uint32_t,8,64,2048,16,66.675000,64.520575,-3.23
MATVEC,uint32_t,8,64,2048,32,64.107667,62.685507,-2.22
MATVEC,uint32_t,8,64,2048,64,61.293000,61.312178,0.03
MATVEC,uint32_t,8,64,2048,128,60.355000,60.755100,0.66
MATVEC,uint32_t,8,64,2048,256,59.967667,60.133706,0.28
MATVEC,uint32_t,8,64,4096,8,148.461667,138.309090,-6.84
MATVEC,uint32_t,8,64,4096,16,133.216333,128.955425,-3.20
MATVEC,uint32_t,8,64,4096,32,128.155000,125.280410,-2.24
MATVEC,uint32_t,8,64,4096,64,122.467667,122.538137,0.06
MATVEC,uint32_t,8,64,4096,128,120.574000,121.410696,0.69
MATVEC,uint32_t,8,64,4096,256,119.767000,120.157897,0.33
MATVEC,uint32_t,8,64,8192,8,296.765333,276.525104,-6.82
MATVEC,uint32_t,8,64,8192,16,266.248000,257.827706,-3.16
MATVEC,uint32_t,8,64,8192,32,256.251667,250.473722,-2.25
MATVEC,uint32_t,8,64,8192,64,244.842667,244.974682,0.05
MATVEC,uint32_t,8,64,8192,128,240.995000,242.721890,0.72
MATVEC,uint32_t,8,64,8192,256,239.399333,240.206295,0.34
MATVEC,uint32_t,8,128,16,8,1.337333,1.176918,-12.00
MATVEC,uint32_t,8,128,16,16,1.217667,1.106251,-9.15
MATVEC,uint32_t,8,128,32,8,2.497667,2.257355,-9.62
MATVEC,uint32_t,8,128,32,16,2.261000,2.112689,-6.56
MATVEC,uint32_t,8,128,32,32,2.135333,2.057551,-3.64
MATVEC,uint32_t,8,128,64,8,4.835000,4.416136,-8.66
MATVEC,uint32_t,8,128,64,16,4.357000,4.126574,-5.29
MATVEC,uint32_t,8,128,64,32,4.103667,4.013720,-2.19
MATVEC,uint32_t,8,128,64,64,3.996333,3.931324,-1.63
MATVEC,uint32_t,8,128,128,8,9.510000,8.735567,-8.14
MATVEC,uint32_t,8,128,128,16,8.510000,8.154278,-4.18
MATVEC,uint32_t,8,128,128,32,8.116333,7.926383,-2.34
MATVEC,uint32_t,8,128,128,64,7.838667,7.757885,-1.03
MATVEC,uint32_t,8,128,128,128,7.716333,7.692889,-0.30
MATVEC,uint32_t,8,128,256,8,18.805333,17.372062,-7.62
MATVEC,uint32_t,8,128,256,16,16.864667,16.208557,-3.89
MATVEC,uint32_t,8,128,256,32,16.086667,15.751685,-2.08
MATVEC,uint32_t,8,128,256,64,15.466000,15.410468,-0.36
MATVEC,uint32_t,8,128,256,128,15.248000,15.277494,0.19
MATVEC,uint32_t,8,128,256,256,15.146333,15.107854,-0.25
MATVEC,uint32_t,8,128,512,8,37.359333,34.648243,-7.26
MATVEC,uint32_t,8,128,512,16,33.474667,32.317197,-3.46
MATVEC,uint32_t,8,128,512,32,32.068333,31.402209,-2.08
MATVEC,uint32_t,8,128,512,64,30.768333,30.716457,-0.17
MATVEC,uint32_t,8,128,512,128,30.309333,30.441930,0.44
MATVEC,uint32_t,8,128,512,256,30.114000,30.131427,0.06
MATVEC,uint32_t,8,128,1024,8,74.461000,69.208074,-7.05
MATVEC,uint32_t,8,128,1024,16,66.764667,64.535558,-3.34
MATVEC,uint32_t,8,128,1024,32,64.109000,62.703392,-2.19
MATVEC,uint32_t,8,128,1024,64,61.366000,61.325981,-0.07
MATVEC,uint32_t,8,128,1024,128,60.408000,60.769180,0.60
MATVEC,uint32_t,8,128,1024,256,60.015000,60.147763,0.22
MATVEC,uint32_t,8,128,2048,8,148.607000,138.318339,-6.92
MATVEC,uint32_t,8,128,2048,16,133.312333,128.970002,-3.26
MATVEC,uint32_t,8,128,2048,32,128.154000,125.297927,-2.23
MATVEC,uint32_t,8,128,2048,64,122.535667,122.547087,0.01
MATVEC,uint32_t,8,128,2048,128,120.605333,121.424776,0.68
MATVEC,uint32_t,8,128,2048,256,119.837667,120.171967,0.28
MATVEC,uint32_t,8,128,4096,8,297.050000,276.547924,-6.90
MATVEC,uint32_t,8,128,4096,16,266.395333,257.840015,-3.21
MATVEC,uint32_t,8,128,4096,32,256.252333,250.487619,-2.25
MATVEC,uint32_t,8,128,4096,64,244.860333,244.999421,0.06
MATVEC,uint32_t,8,128,4096,128,241.005667,242.735970,0.72
MATVEC,uint32_t,8,128,4096,256,239.427333,240.198909,0.32
MATVEC,uint32_t,8,128,8192,8,594.356667,552.977884,-6.96
MATVEC,uint32_t,8,128,8192,16,532.424000,515.582014,-3.16
MATVEC,uint32_t,8,128,8192,32,512.444667,500.874122,-2.26
MATVEC,uint32_t,8,128,8192,64,489.464333,489.872067,0.08
MATVEC,uint32_t,8,128,8192,128,481.857333,485.358356,0.73
MATVEC,uint32_t,8,128,8192,256,478.717333,480.295361,0.33
MATVEC,uint32_t,8,256,16,8,2.630000,2.284547,-13.14
MATVEC,uint32_t,8,256,16,16,2.371000,2.142338,-9.64
MATVEC,uint32_t,8,256,32,8,4.947000,4.445132,-10.14
MATVEC,uint32_t,8,256,32,16,4.459000,4.154306,-6.83
MATVEC,uint32_t,8,256,32,32,4.230000,4.042244,-4.44
MATVEC,uint32_t,8,256,64,8,9.622000,8.763440,-8.92
MATVEC,uint32_t,8,256,64,16,8.653333,8.182342,-5.44
MATVEC,uint32_t,8,256,64,32,8.149667,7.954486,-2.39
MATVEC,uint32_t,8,256,64,64,7.971000,7.784718,-2.34
MATVEC,uint32_t,8,256,128,8,18.921667,17.402405,-8.03
MATVEC,uint32_t,8,256,128,16,16.934333,16.237785,-4.11
MATVEC,uint32_t,8,256,128,32,16.146000,15.779845,-2.27
MATVEC,uint32_t,8,256,128,64,15.596333,15.438642,-1.01
MATVEC,uint32_t,8,256,128,128,15.349333,15.292447,-0.37
MATVEC,uint32_t,8,256,256,8,37.501333,34.674821,-7.54
MATVEC,uint32_t,8,256,256,16,33.672333,32.346001,-3.94
MATVEC,uint32_t,8,256,256,32,32.102667,31.430448,-2.09
MATVEC,uint32_t,8,256,256,64,30.875000,30.743799,-0.42
MATVEC,uint32_t,8,256,256,128,30.413333,30.469600,0.19
MATVEC,uint32_t,8,256,256,256,30.181333,30.054930,-0.42
MATVEC,uint32_t,8,256,512,8,74.617333,69.227269,-7.22
MATVEC,uint32_t,8,256,512,16,66.923333,64.563413,-3.53
MATVEC,uint32_t,8,256,512,32,64.094667,62.731532,-2.13
MATVEC,uint32_t,8,256,512,64,61.467333,61.356322,-0.18
MATVEC,uint32_t,8,256,512,128,60.523000,60.798622,0.46
MATVEC,uint32_t,8,256,512,256,60.153333,60.154661,0.00
MATVEC,uint32_t,8,256,1024,8,148.855667,138.346674,-7.06
MATVEC,uint32_t,8,256,1024,16,133.520333,128.999843,-3.39
MATVEC,uint32_t,8,256,1024,32,128.125333,125.333927,-2.18
MATVEC,uint32_t,8,256,1024,64,122.624667,122.574825,-0.04
MATVEC,uint32_t,8,256,1024,128,120.723333,121.452936,0.60
MATVEC,uint32_t,8,256,1024,256,119.936333,120.200062,0.22
MATVEC,uint32_t,8,256,2048,8,297.269000,276.567516,-6.96
MATVEC,uint32_t,8,256,2048,16,266.508667,257.868856,-3.24
MATVEC,uint32_t,8,256,2048,32,256.224000,250.522766,-2.23
MATVEC,uint32_t,8,256,2048,64,244.947333,245.016914,0.03
MATVEC,uint32_t,8,256,2048,128,241.204000,242.764130,0.65
MATVEC,uint32_t,8,256,2048,256,239.515333,240.248480,0.31
MATVEC,uint32_t,8,256,4096,8,593.893333,553.019705,-6.88
MATVEC,uint32_t,8,256,4096,16,532.612333,515.609527,-3.19
MATVEC,uint32_t,8,256,4096,32,512.363333,500.902037,-2.24
MATVEC,uint32_t,8,256,4096,64,489.548333,489.922015,0.08
MATVEC,uint32_t,8,256,4096,128,481.962667,485.386516,0.71
MATVEC,uint32_t,8,256,4096,256,478.741000,480.238001,0.31
MATVEC,uint32_t,8,512,16,8,5.170333,4.499805,-12.97
MATVEC,uint32_t,8,512,16,16,4.670333,4.214510,-9.76
MATVEC,uint32_t,8,512,32,8,9.840000,8.820688,-10.36
