operation,data_type,thread,iteration,buffer_size,measured,predicted,error_percent
ADD,uint32_t,8,512,256,40.093667,40.842528,1.87
ADD,uint32_t,8,2048,16,12.485667,11.641791,-6.76
ADD,uint32_t,4,8192,128,323.099000,334.262618,3.46
ADD,uint32_t,8,1024,128,40.510000,41.878595,3.38
ADD,uint32_t,8,2048,32,22.494333,21.757110,-3.28
ADD,uint32_t,8,4096,8,15.780667,16.356623,3.65
ADD,uint32_t,8,2048,64,42.784667,42.553091,-0.54
ADD,uint32_t,8,4096,16,24.878667,23.209705,-6.71
ADD,uint32_t,4,16384,64,330.604000,339.737307,2.76
ADD,uint32_t,8,1024,256,80.026667,81.572709,1.93
ADD,uint32_t,8,4096,32,44.900000,43.435445,-3.26
ADD,uint32_t,8,2048,128,80.892667,83.661408,3.42
ADD,uint32_t,8,8192,8,31.483667,32.647000,3.70
ADD,uint32_t,8,8192,16,49.768333,46.345533,-6.88
ADD,uint32_t,8,4096,64,85.488333,85.023393,-0.54
ADD,uint32_t,8,2048,256,159.964667,163.033064,1.92
ADD,uint32_t,8,8192,32,89.647667,86.794415,-3.18
ADD,uint32_t,8,16384,8,63.060333,65.227754,3.44
ADD,uint32_t,16,256,8,1.983333,2.103515,6.06
ADD,uint32_t,16,256,16,2.549000,2.474156,-2.94
ADD,uint32_t,16,256,32,3.809667,4.091643,7.40
ADD,uint32_t,8,4096,128,161.671667,167.227032,3.44
ADD,uint32_t,16,256,64,7.079000,6.881622,-2.79
ADD,uint32_t,8,16384,16,99.414667,92.617188,-6.84
ADD,uint32_t,16,256,128,13.858000,13.601678,-1.85
ADD,uint32_t,16,512,8,3.894667,4.139812,6.29
ADD,uint32_t,16,512,16,5.018667,4.876636,-2.83
ADD,uint32_t,16,512,32,7.522667,8.104260,7.73
ADD,uint32_t,16,512,64,14.061667,13.646345,-2.95
ADD,uint32_t,16,1024,8,7.696667,8.212406,6.70
ADD,uint32_t,16,1024,16,9.964667,9.681595,-2.84
ADD,uint32_t,8,8192,64,167.294667,169.963997,1.60
ADD,uint32_t,16,512,128,27.605333,27.029407,-2.09
ADD,uint32_t,16,1024,32,14.961000,16.129494,7.81
ADD,uint32_t,16,2048,8,15.306000,16.356083,6.86
ADD,uint32_t,16,2048,16,19.821333,19.290328,-2.68
ADD,uint32_t,16,1024,64,28.064000,27.175792,-3.16
ADD,uint32_t,8,16384,32,179.319000,173.513652,-3.24
ADD,uint32_t,16,2048,32,29.836667,32.178461,7.85
ADD,uint32_t,16,4096,8,30.531667,32.644116,6.92
ADD,uint32_t,16,1024,128,55.089667,53.884864,-2.19
ADD,uint32_t,16,4096,16,39.549333,38.506978,-2.64
ADD,uint32_t,16,2048,64,56.001667,54.234689,-3.16
ADD,uint32_t,16,4096,32,59.595333,64.274532,7.85
ADD,uint32_t,16,8192,8,60.978000,65.224870,6.96
ADD,uint32_t,16,2048,128,110.101667,107.595763,-2.28
ADD,uint32_t,16,8192,16,79.039333,76.945572,-2.65
ADD,uint64_t,1,256,8,1.048333,0.897356,-14.40
ADD,uint64_t,1,256,16,1.724667,1.546352,-10.34
ADD,uint64_t,1,256,32,3.153000,2.854000,-9.48
ADD,uint64_t,1,256,64,6.049000,5.470466,-9.56
ADD,uint32_t,16,4096,64,111.942667,108.352476,-3.21
ADD,uint64_t,1,256,128,11.754000,10.735948,-8.66
ADD,uint64_t,1,256,256,23.310000,21.262009,-8.79
ADD,uint64_t,1,512,8,2.059667,1.728697,-16.07
ADD,uint64_t,1,512,16,3.397000,3.026690,-10.90
ADD,uint32_t,16,16384,8,121.875000,130.386379,6.98
ADD,uint64_t,1,512,32,6.243667,5.641986,-9.64
ADD,uint64_t,1,512,64,12.065000,10.874919,-9.86
ADD,uint64_t,1,1024,8,4.056333,3.391381,-16.39
ADD,uint64_t,1,1024,16,6.719000,5.987367,-10.89
ADD,uint64_t,1,512,128,23.465000,21.405881,-8.78
ADD,uint32_t,16,8192,32,119.086333,128.472639,7.88
ADD,uint64_t,1,1024,32,12.442333,11.217959,-9.84
ADD,uint64_t,1,512,256,46.573000,42.458005,-8.84
ADD,uint64_t,1,1024,64,24.075667,21.683824,-9.93
ADD,uint64_t,1,2048,8,8.050667,6.716748,-16.57
ADD,uint64_t,1,2048,16,13.397000,11.908720,-11.11
ADD,uint64_t,1,2048,32,24.818333,22.369904,-9.87
ADD,uint64_t,1,1024,128,46.872667,42.745749,-8.80
ADD,uint64_t,1,4096,8,16.067000,13.367481,-16.80
ADD,uint64_t,1,2048,64,48.086667,43.301634,-9.95
ADD,uint64_t,1,1024,256,93.056000,84.849996,-8.82
ADD,uint64_t,1,4096,16,26.750333,23.751426,-11.21
ADD,uint64_t,1,4096,32,49.561333,44.673794,-9.86
ADD,uint32_t,16,16384,16,157.986333,153.824917,-2.63
ADD,uint64_t,1,2048,128,93.701000,85.425484,-8.83
ADD,uint64_t,1,8192,8,32.069333,26.668949,-16.84
ADD,uint64_t,1,4096,64,96.106667,86.537255,-9.96
ADD,uint64_t,1,8192,16,53.426667,47.436839,-11.21
ADD,uint64_t,1,2048,256,186.032000,169.633977,-8.81
ADD,uint64_t,1,8192,32,99.072667,89.281575,-9.88
ADD,uint64_t,1,4096,128,187.303000,170.784953,-8.82
ADD,uint64_t,1,16384,8,64.091000,53.271884,-16.88
ADD,uint64_t,1,8192,64,192.151667,173.008496,-9.96
ADD,uint64_t,1,16384,16,106.821000,94.807664,-11.25
ADD,uint64_t,2,256,8,1.051667,0.932143,-11.37
ADD,uint64_t,2,256,16,1.744000,1.671702,-4.15
ADD,uint64_t,2,256,32,3.151667,3.055962,-3.04
ADD,uint64_t,1,16384,32,198.067333,178.497136,-9.88
ADD,uint64_t,2,256,64,6.069667,5.874982,-3.21
ADD,uint64_t,1,4096,256,372.066000,339.201941,-8.83
ADD,uint64_t,2,256,128,11.787333,11.162074,-5.30
ADD,uint64_t,2,512,8,2.054333,1.798096,-12.47
ADD,uint64_t,2,512,16,3.415000,3.277225,-4.03
ADD,uint64_t,2,256,256,23.330000,22.978213,-1.51
ADD,uint64_t,2,512,32,6.244000,6.045731,-3.18
ADD,uint64_t,1,8192,128,374.565333,341.503893,-8.83
ADD,uint64_t,2,512,64,12.078000,11.683769,-3.26
ADD,uint64_t,2,1024,8,4.058000,3.530002,-13.01
ADD,uint64_t,2,512,128,23.486000,22.257553,-5.23
ADD,uint64_t,2,1024,16,6.740333,6.488269,-3.74
ADD,uint64_t,2,1024,32,12.442667,12.025269,-3.35
ADD,uint64_t,2,512,256,46.589667,45.890286,-1.50
ADD,uint64_t,2,1024,64,24.088000,23.301341,-3.27
ADD,uint64_t,2,2048,8,8.191667,6.993814,-14.62
ADD,uint64_t,2,2048,16,13.408667,12.910358,-3.72
ADD,uint64_t,2,1024,128,46.889333,44.448511,-5.21
