operation,data_type,thread,iteration,vec_length,n_length,buffer_size,measured,predicted,error_percent
MATMUL,uint32_t,8,128,256,128,32,2345.224000,2205.316679,-5.97
MATMUL,uint32_t,8,128,256,128,128,2289.169000,2153.020205,-5.95
MATMUL,uint32_t,8,128,256,128,64,2307.907667,2169.826074,-5.98
MATMUL,uint32_t,8,128,256,128,8,2612.776000,2436.823160,-6.73
MATMUL,uint32_t,8,128,256,128,4,3081.232667,2862.761482,-7.09
MATMUL,uint32_t,8,128,256,256,8,5226.139667,4873.488368,-6.75
MATMUL,uint32_t,8,128,256,256,4,6162.017333,5725.401936,-7.09
MATMUL,uint32_t,8,128,256,256,128,4577.059333,4305.893502,-5.92
MATMUL,uint32_t,8,128,256,256,64,4615.639667,4339.512715,-5.98
MATMUL,uint32_t,8,128,256,256,32,4690.704333,4410.495244,-5.97
MATMUL,uint32_t,8,128,256,256,256,4559.201333,4290.442297,-5.89
MATMUL,uint32_t,8,128,256,256,16,4845.743333,4568.984958,-5.71
MATMUL,uint32_t,8,128,512,16,4,769.660333,714.373841,-7.18
MATMUL,uint32_t,8,128,512,16,8,652.652000,608.757426,-6.73
MATMUL,uint32_t,8,128,512,16,16,605.440000,570.854872,-5.71
MATMUL,uint32_t,8,128,512,32,4,1538.887667,1428.591958,-7.17
MATMUL,uint32_t,8,128,512,32,8,1305.139667,1217.382958,-6.72
MATMUL,uint32_t,8,128,512,32,16,1210.808333,1141.584451,-5.72
MATMUL,uint32_t,8,128,256,512,4,12326.162333,11450.673672,-7.10
MATMUL,uint32_t,8,128,512,32,32,1171.736333,1101.785360,-5.97
MATMUL,uint32_t,8,128,256,512,8,10453.652667,9746.865568,-6.76
MATMUL,uint32_t,8,128,256,512,16,9693.422000,9137.844569,-5.73
MATMUL,uint32_t,8,128,256,512,256,9119.469333,8580.910578,-5.91
MATMUL,uint32_t,8,128,256,512,128,9153.745667,8611.452716,-5.92
MATMUL,uint32_t,8,128,256,512,64,9231.204667,8679.241257,-5.98
MATMUL,uint32_t,8,128,256,512,32,9379.387333,8820.852222,-5.95
MATMUL,uint32_t,8,128,512,64,8,2610.391333,2434.654695,-6.73
MATMUL,uint32_t,8,128,512,64,4,3078.161333,2857.064452,-7.18
MATMUL,uint32_t,8,128,512,64,16,2421.763000,2283.042997,-5.73
MATMUL,uint32_t,8,128,512,64,32,2343.698000,2203.703748,-5.97
MATMUL,uint32_t,8,128,512,64,64,2306.902000,2168.741451,-5.99
MATMUL,uint32_t,8,128,512,128,16,4843.569333,4565.960622,-5.73
MATMUL,uint32_t,8,128,512,128,8,5221.278667,4869.162777,-6.74
MATMUL,uint32_t,8,128,512,128,32,4687.051000,4407.622177,-5.96
MATMUL,uint32_t,8,128,512,128,4,6155.948333,5713.996746,-7.18
MATMUL,uint32_t,8,128,512,128,64,4613.638000,4337.314035,-5.99
MATMUL,uint32_t,8,128,512,128,128,4575.981667,4303.880129,-5.95
MATMUL,uint32_t,8,128,512,256,8,10443.231667,9738.202027,-6.75
MATMUL,uint32_t,8,128,512,256,4,12306.796000,11427.875648,-7.14
MATMUL,uint32_t,8,128,512,256,32,9374.479667,8815.104221,-5.97
MATMUL,uint32_t,8,128,512,256,16,9687.216667,9131.795873,-5.73
MATMUL,uint32_t,8,128,512,256,128,9151.896333,8607.962650,-5.94
MATMUL,uint32_t,8,128,512,256,64,9227.171333,8674.442557,-5.99
MATMUL,uint32_t,8,128,512,256,256,9115.097000,8577.137868,-5.90
MATMUL,uint32_t,8,256,16,16,4,50.098333,46.475834,-7.23
MATMUL,uint32_t,8,256,16,16,8,42.110000,39.284068,-6.71
MATMUL,uint32_t,8,256,16,16,16,38.826000,36.598640,-5.74
MATMUL,uint32_t,8,256,16,32,4,100.143000,92.775233,-7.36
MATMUL,uint32_t,8,256,16,32,8,84.092333,78.392481,-6.78
MATMUL,uint32_t,8,256,16,32,16,77.450667,72.948341,-5.81
MATMUL,uint32_t,8,256,16,64,4,200.149000,185.380974,-7.38
MATMUL,uint32_t,8,256,16,64,8,168.028000,156.618490,-6.79
MATMUL,uint32_t,8,256,16,64,16,154.703667,145.855132,-5.72
MATMUL,uint32_t,8,256,16,128,4,400.354333,370.557266,-7.44
MATMUL,uint32_t,8,256,16,128,8,335.983667,313.055064,-6.82
MATMUL,uint32_t,8,256,16,128,16,309.179667,291.283417,-5.79
MATMUL,uint32_t,8,256,16,256,4,800.311000,740.949464,-7.42
MATMUL,uint32_t,8,256,16,256,8,671.803333,625.924800,-6.83
MATMUL,uint32_t,8,256,16,256,16,618.120667,582.299432,-5.80
MATMUL,uint32_t,8,256,16,512,4,1600.504333,1481.825868,-7.42
MATMUL,uint32_t,8,256,16,512,8,1343.363000,1251.647587,-6.83
MATMUL,uint32_t,8,256,16,512,16,1235.859000,1165.340234,-5.71
MATMUL,uint32_t,8,256,32,16,4,98.135667,91.204506,-7.06
MATMUL,uint32_t,8,256,32,16,8,82.870000,77.294294,-6.73
MATMUL,uint32_t,8,256,32,16,16,76.633667,72.156680,-5.84
MATMUL,uint32_t,8,256,32,32,4,196.207667,182.260631,-7.11
MATMUL,uint32_t,8,256,32,32,8,165.586000,154.380862,-6.77
MATMUL,uint32_t,8,256,32,32,16,153.105667,144.078606,-5.90
MATMUL,uint32_t,8,256,32,32,32,147.847667,139.083644,-5.93
MATMUL,uint32_t,8,256,32,64,4,392.210667,364.430592,-7.08
MATMUL,uint32_t,8,256,32,64,8,330.951667,308.577610,-6.76
MATMUL,uint32_t,8,256,32,64,16,305.959000,288.025725,-5.86
MATMUL,uint32_t,8,256,32,64,32,295.392667,277.948324,-5.91
MATMUL,uint32_t,8,256,32,128,4,784.412333,728.677242,-7.11
MATMUL,uint32_t,8,256,32,128,8,661.682333,616.975486,-6.76
MATMUL,uint32_t,8,256,32,128,16,611.611000,575.752176,-5.86
MATMUL,uint32_t,8,256,32,128,32,590.729333,555.730675,-5.92
MATMUL,uint32_t,8,128,512,512,4,24615.045667,22855.652035,-7.15
MATMUL,uint32_t,8,256,32,256,4,1568.617333,1457.232175,-7.10
MATMUL,uint32_t,8,256,32,256,8,1323.129333,1233.770350,-6.75
MATMUL,uint32_t,8,128,512,512,64,18454.197000,17347.973196,-5.99
MATMUL,uint32_t,8,128,512,512,32,18747.242000,17630.068295,-5.96
MATMUL,uint32_t,8,128,512,512,256,18228.773000,17154.137859,-5.90
MATMUL,uint32_t,8,128,512,512,128,18299.477333,17215.746962,-5.92
MATMUL,uint32_t,8,128,512,512,8,20885.365333,19476.282301,-6.75
MATMUL,uint32_t,8,256,32,256,16,1222.866000,1152.291165,-5.77
MATMUL,uint32_t,8,256,64,16,4,194.212333,180.467216,-7.08
MATMUL,uint32_t,8,128,512,512,16,19372.920000,18263.466376,-5.73
MATMUL,uint32_t,8,256,32,256,32,1180.927333,1111.312147,-5.89
MATMUL,uint32_t,8,256,64,16,8,164.363667,153.306984,-6.73
MATMUL,uint32_t,8,256,64,16,16,152.246000,143.478268,-5.76
MATMUL,uint32_t,8,256,64,32,4,388.292667,360.735856,-7.10
MATMUL,uint32_t,8,256,64,32,16,304.367333,286.767015,-5.78
MATMUL,uint32_t,8,256,64,32,8,328.621667,306.404442,-6.76
MATMUL,uint32_t,8,256,64,32,32,294.269667,276.687674,-5.97
MATMUL,uint32_t,8,256,64,64,16,608.368667,572.601490,-5.88
MATMUL,uint32_t,8,256,64,64,32,588.353333,553.327153,-5.95
MATMUL,uint32_t,8,256,64,64,8,657.062000,612.632237,-6.76
MATMUL,uint32_t,8,256,64,64,4,776.691000,721.293407,-7.13
MATMUL,uint32_t,8,256,64,64,64,578.535667,544.186095,-5.94
MATMUL,uint32_t,8,256,32,512,32,2361.919333,2222.434375,-5.91
MATMUL,uint32_t,8,256,32,512,16,2445.903000,2303.660298,-5.82
MATMUL,uint32_t,8,256,32,512,8,2646.788667,2467.373400,-6.78
MATMUL,uint32_t,8,256,32,512,4,3136.975667,2914.269740,-7.10
MATMUL,uint32_t,8,256,64,128,8,1314.109000,1225.065350,-6.78
MATMUL,uint32_t,8,256,64,128,16,1216.824667,1145.280498,-5.88
MATMUL,uint32_t,8,256,64,128,4,1552.620000,1442.413160,-7.10
MATMUL,uint32_t,8,256,64,128,32,1176.150000,1106.157895,-5.95
MATMUL,uint32_t,8,256,64,128,64,1157.016000,1088.152926,-5.95
MATMUL,uint32_t,8,256,64,256,8,2627.771667,2449.951034,-6.77
MATMUL,uint32_t,8,256,64,256,16,2432.838000,2290.190349,-5.86
MATMUL,uint32_t,8,256,64,256,64,2313.872333,2176.222107,-5.95
MATMUL,uint32_t,8,256,64,256,32,2353.082000,2212.257939,-5.98
MATMUL,uint32_t,8,256,64,256,4,3105.915000,2884.724465,-7.12
MATMUL,uint32_t,8,256,128,16,8,327.423333,305.313720,-6.75
MATMUL,uint32_t,8,256,128,16,4,386.309000,358.973309,-7.08
MATMUL,uint32_t,8,256,128,16,16,303.480667,286.020819,-5.75
MATMUL,uint32_t,8,256,128,32,8,654.483000,610.453168,-6.73
MATMUL,uint32_t,8,256,128,32,4,772.504333,717.765095,-7.09
MATMUL,uint32_t,8,256,128,32,16,606.783333,571.859767,-5.76
MATMUL,uint32_t,8,256,128,32,32,587.027667,552.014961,-5.96
MATMUL,uint32_t,8,256,128,64,8,1309.471333,1220.712993,-6.78
MATMUL,uint32_t,8,256,128,64,4,1544.903667,1435.356221,-7.09
MATMUL,uint32_t,8,256,128,64,16,1213.158333,1143.538254,-5.74
MATMUL,uint32_t,8,256,64,512,16,4866.196000,4580.348356,-5.87
MATMUL,uint32_t,8,256,64,512,8,5255.877333,4899.727224,-6.78
MATMUL,uint32_t,8,256,128,64,32,1173.941333,1103.903777,-5.97
MATMUL,uint32_t,8,256,64,512,4,6211.709667,5769.152571,-7.12
MATMUL,uint32_t,8,256,128,64,64,1154.989667,1086.105663,-5.96
MATMUL,uint32_t,8,256,64,512,64,4627.680000,4352.208291,-5.95
MATMUL,uint32_t,8,256,64,512,32,4705.217667,4423.910932,-5.98
MATMUL,uint32_t,8,256,128,128,16,2426.170667,2286.894389,-5.74
MATMUL,uint32_t,8,256,128,128,8,2618.623667,2441.249639,-6.77
MATMUL,uint32_t,8,256,128,128,4,3089.360333,2870.534789,-7.08
MATMUL,uint32_t,8,256,128,128,128,2290.692667,2154.969761,-5.92
MATMUL,uint32_t,8,256,128,128,32,2348.127667,2207.641566,-5.98
MATMUL,uint32_t,8,256,128,128,64,2309.893667,2172.039730,-5.97
MATMUL,uint32_t,8,256,128,256,8,5235.961333,4882.330854,-6.75
MATMUL,uint32_t,8,256,128,256,32,4695.605667,4414.753037,-5.98
MATMUL,uint32_t,8,256,128,256,16,4851.778000,4573.606673,-5.73
MATMUL,uint32_t,8,256,128,256,4,6178.554333,5740.896318,-7.08
MATMUL,uint32_t,8,256,128,256,64,4619.650000,4343.796145,-5.97
MATMUL,uint32_t,8,256,128,256,128,4581.805667,4309.497704,-5.94
MATMUL,uint32_t,8,256,256,16,4,770.672333,715.836283,-7.12
MATMUL,uint32_t,8,256,256,16,8,653.480667,609.360770,-6.75
MATMUL,uint32_t,8,256,256,16,16,605.905000,570.850372,-5.79
MATMUL,uint32_t,8,256,256,32,4,1540.829333,1431.538571,-7.09
MATMUL,uint32_t,8,256,256,32,8,1306.747333,1218.516967,-6.75
MATMUL,uint32_t,8,256,256,32,16,1211.808667,1142.392546,-5.73
MATMUL,uint32_t,8,256,256,32,32,1172.564333,1102.778018,-5.95
MATMUL,uint32_t,8,256,128,512,8,10474.064667,9764.488775,-6.77
MATMUL,uint32_t,8,256,256,64,8,2613.354667,2436.858670,-6.75
MATMUL,uint32_t,8,256,256,64,4,3082.312333,2862.813698,-7.12
MATMUL,uint32_t,8,256,128,512,4,12357.070333,11481.652110,-7.08
MATMUL,uint32_t,8,256,256,64,16,2423.739000,2284.607457,-5.74
MATMUL,uint32_t,8,256,128,512,16,9706.829333,9147.031300,-5.77
MATMUL,uint32_t,8,256,128,512,64,9239.166333,8687.416147,-5.97
MATMUL,uint32_t,8,256,128,512,128,9163.369667,8619.474811,-5.94
MATMUL,uint32_t,8,256,128,512,32,9391.780667,8829.295513,-5.99
MATMUL,uint32_t,8,256,256,64,32,2344.871333,2205.184822,-5.96
MATMUL,uint32_t,8,256,256,64,64,2307.891333,2170.051765,-5.97
MATMUL,uint32_t,8,256,256,128,16,4846.671667,4569.037138,-5.73
MATMUL,uint32_t,8,256,256,128,8,5226.870333,4873.575259,-6.76
MATMUL,uint32_t,8,256,256,128,64,4615.627667,4339.564736,-5.98
MATMUL,uint32_t,8,256,256,128,128,4576.838333,4305.917283,-5.92
MATMUL,uint32_t,8,256,256,128,32,4691.119000,4410.547445,-5.98
MATMUL,uint32_t,8,256,256,128,4,6164.070667,5725.452569,-7.12
MATMUL,uint32_t,8,256,256,256,8,10452.528000,9746.905894,-6.75
MATMUL,uint32_t,8,256,256,256,4,12325.445333,11450.733496,-7.10
MATMUL,uint32_t,8,256,256,256,128,9156.100333,8611.659407,-5.95
MATMUL,uint32_t,8,256,256,256,256,9120.194667,8580.786962,-5.91
MATMUL,uint32_t,8,256,256,256,64,9231.150667,8678.938017,-5.98
MATMUL,uint32_t,8,256,256,256,32,9379.294000,8820.904493,-5.95
MATMUL,uint32_t,8,256,256,256,16,9693.682667,9137.896636,-5.73
MATMUL,uint32_t,8,256,512,16,4,1539.017333,1428.675616,-7.17
MATMUL,uint32_t,8,256,512,16,8,1305.431667,1217.443171,-6.74
MATMUL,uint32_t,8,256,512,16,16,1210.691000,1141.636701,-5.70
MATMUL,uint32_t,8,256,512,32,4,3077.927667,2857.112560,-7.17
MATMUL,uint32_t,8,256,512,32,8,2610.477333,2434.695149,-6.73
MATMUL,uint32_t,8,256,512,32,16,2421.750333,2283.095865,-5.73
MATMUL,uint32_t,8,256,512,32,32,2344.596667,2203.490213,-6.02
MATMUL,uint32_t,8,256,256,512,4,24647.359000,22901.276900,-7.08
MATMUL,uint32_t,8,256,256,512,8,20905.301667,19493.660441,-6.75
MATMUL,uint32_t,8,256,256,512,16,19386.725000,18275.615640,-5.73
MATMUL,uint32_t,8,256,256,512,128,18307.675000,17222.780094,-5.93
MATMUL,uint32_t,8,256,256,512,256,18235.752667,17161.719097,-5.89
MATMUL,uint32_t,8,256,256,512,64,18462.236000,17358.378963,-5.98
MATMUL,uint32_t,8,256,256,512,32,18760.949333,17641.618235,-5.97
MATMUL,uint32_t,8,256,512,64,8,5221.763667,4869.238446,-6.75
MATMUL,uint32_t,8,256,512,64,4,6152.856333,5714.057671,-7.13
MATMUL,uint32_t,8,256,512,64,16,4843.987000,4566.012856,-5.74
MATMUL,uint32_t,8,256,512,64,32,4686.768333,4407.318161,-5.96
MATMUL,uint32_t,8,256,512,64,64,4613.659667,4337.394063,-5.99
MATMUL,uint32_t,8,256,512,128,16,9685.068000,9131.848052,-5.71
MATMUL,uint32_t,8,256,512,128,8,10444.352333,9738.254974,-6.76
MATMUL,uint32_t,8,256,512,128,32,9374.180667,8815.156683,-5.96
MATMUL,uint32_t,8,256,512,128,4,12308.939333,11427.922147,-7.16
MATMUL,uint32_t,8,256,512,128,64,9227.171000,8674.533747,-5.99
MATMUL,uint32_t,8,256,512,128,128,9152.263000,8607.638103,-5.95
MATMUL,uint32_t,8,256,512,256,8,20885.474667,19476.333473,-6.75
MATMUL,uint32_t,8,256,512,256,4,24624.550333,22855.679953,-7.18
MATMUL,uint32_t,8,256,512,256,32,18752.891000,17630.120935,-5.99
MATMUL,uint32_t,8,256,512,256,16,19367.885000,18263.518443,-5.70
MATMUL,uint32_t,8,256,512,256,64,18454.188333,17348.788826,-5.99
MATMUL,uint32_t,8,256,512,256,128,18300.670333,17215.799236,-5.93
MATMUL,uint32_t,8,256,512,256,256,18229.450000,17154.080509,-5.90
MATMUL,uint32_t,8,512,16,16,4,100.154000,92.879872,-7.26
MATMUL,uint32_t,8,512,16,16,8,84.171333,78.494526,-6.74
MATMUL,uint32_t,8,512,16,16,16,77.603333,73.135402,-5.76
MATMUL,uint32_t,8,512,16,32,4,200.187333,185.478409,-7.35
MATMUL,uint32_t,8,512,16,32,8,168.109667,156.710686,-6.78
MATMUL,uint32_t,8,512,16,32,16,154.824000,145.823427,-5.81
MATMUL,uint32_t,8,512,16,64,4,400.351000,370.690070,-7.41
MATMUL,uint32_t,8,512,16,64,8,335.980000,313.163531,-6.79
MATMUL,uint32_t,8,512,16,64,16,309.307000,291.644077,-5.71
MATMUL,uint32_t,8,512,16,128,4,800.540000,741.042575,-7.43
MATMUL,uint32_t,8,512,16,128,8,671.690667,626.036729,-6.80
MATMUL,uint32_t,8,512,16,128,16,618.346333,582.497906,-5.80
MATMUL,uint32_t,8,512,16,256,4,1600.485000,1481.826931,-7.41
MATMUL,uint32_t,8,512,16,256,8,1343.331667,1251.776141,-6.82
MATMUL,uint32_t,8,512,16,256,16,1236.031000,1164.527099,-5.78
MATMUL,uint32_t,8,512,16,512,4,3201.165667,2963.580168,-7.42
MATMUL,uint32_t,8,512,16,512,8,2686.895000,2503.221703,-6.84
MATMUL,uint32_t,8,512,16,512,16,2471.961333,2330.612182,-5.72
MATMUL,uint32_t,8,512,32,16,4,196.202667,182.338600,-7.07
MATMUL,uint32_t,8,512,32,16,8,165.666333,154.515837,-6.73
MATMUL,uint32_t,8,512,32,16,16,153.208333,144.234725,-5.86
MATMUL,uint32_t,8,512,32,32,4,392.283000,364.450563,-7.09
MATMUL,uint32_t,8,512,32,32,8,331.185333,308.690042,-6.79
MATMUL,uint32_t,8,512,32,32,16,306.135333,288.079338,-5.90
MATMUL,uint32_t,8,512,32,32,32,295.640333,278.093854,-5.94
MATMUL,uint32_t,8,512,32,64,4,784.504000,728.790583,-7.10
MATMUL,uint32_t,8,512,32,64,8,661.994000,617.083557,-6.78
MATMUL,uint32_t,8,512,32,64,16,611.773333,575.974578,-5.85
MATMUL,uint32_t,8,512,32,64,32,590.959000,555.825484,-5.95
MATMUL,uint32_t,8,512,32,128,4,1568.411000,1457.283932,-7.09
MATMUL,uint32_t,8,512,32,128,8,1323.483667,1233.879313,-6.77
MATMUL,uint32_t,8,512,32,128,16,1223.165000,1151.426965,-5.86
MATMUL,uint32_t,8,512,32,128,32,1181.444333,1111.391046,-5.93
MATMUL,uint32_t,8,256,512,512,4,49237.542000,45711.233069,-7.16
MATMUL,uint32_t,8,512,32,256,4,3138.150333,2914.394083,-7.13
MATMUL,uint32_t,8,512,32,256,8,2646.627000,2467.469048,-6.77
MATMUL,uint32_t,8,512,32,256,16,2445.806000,2304.500414,-5.78
MATMUL,uint32_t,8,256,512,512,64,36908.312667,34695.857030,-5.99
MATMUL,uint32_t,8,256,512,512,32,37506.358333,35260.049372,-5.99
MATMUL,uint32_t,8,256,512,512,128,36608.767000,34431.367827,-5.95
MATMUL,uint32_t,8,256,512,512,256,36459.601333,34308.048884,-5.90
MATMUL,uint32_t,8,256,512,512,8,41771.322000,38952.494073,-6.75
MATMUL,uint32_t,8,512,64,16,4,388.281000,360.864489,-7.06
MATMUL,uint32_t,8,256,512,512,16,38737.840333,36526.859232,-5.71
MATMUL,uint32_t,8,512,64,16,8,328.645333,306.540695,-6.73
MATMUL,uint32_t,8,512,32,256,32,2361.975667,2222.554050,-5.90
MATMUL,uint32_t,8,512,64,16,16,304.410333,286.880630,-5.76
MATMUL,uint32_t,8,512,64,32,8,657.183667,612.737938,-6.76
MATMUL,uint32_t,8,512,64,32,16,608.496000,573.456313,-5.76
MATMUL,uint32_t,8,512,64,32,4,776.602333,721.401750,-7.11
MATMUL,uint32_t,8,512,64,32,32,588.442667,553.297593,-5.97
MATMUL,uint32_t,8,512,64,64,8,1313.754667,1225.193568,-6.74
MATMUL,uint32_t,8,512,64,64,16,1216.583333,1145.128243,-5.87
MATMUL,uint32_t,8,512,64,64,32,1176.761667,1106.576214,-5.96
MATMUL,uint32_t,8,512,64,64,4,1552.885667,1442.516781,-7.11
MATMUL,uint32_t,8,512,64,64,64,1156.984000,1088.300254,-5.94
MATMUL,uint32_t,8,512,32,512,8,5292.872667,4934.675203,-6.77
MATMUL,uint32_t,8,512,32,512,16,4891.175000,4607.242107,-5.81
MATMUL,uint32_t,8,512,32,512,4,6275.044000,5828.469235,-7.12
MATMUL,uint32_t,8,512,32,512,32,4723.484667,4444.798739,-5.90
MATMUL,uint32_t,8,512,64,128,16,2432.929333,2290.484676,-5.85
MATMUL,uint32_t,8,512,64,128,8,2627.492667,2450.059871,-6.75
MATMUL,uint32_t,8,512,64,128,4,3105.750667,2884.756294,-7.12
MATMUL,uint32_t,8,512,64,128,32,2352.279333,2212.233529,-5.95
MATMUL,uint32_t,8,512,64,128,64,2313.895667,2176.219632,-5.95
MATMUL,uint32_t,8,512,64,256,16,4865.487000,4580.305309,-5.86
MATMUL,uint32_t,8,512,64,256,8,5255.989667,4899.831148,-6.78
MATMUL,uint32_t,8,512,64,256,64,4627.653333,4352.369450,-5.95
MATMUL,uint32_t,8,512,64,256,32,4704.886000,4424.430684,-5.96
MATMUL,uint32_t,8,512,128,16,8,654.758000,610.556594,-6.75
MATMUL,uint32_t,8,512,64,256,4,6210.565333,5769.379209,-7.10
MATMUL,uint32_t,8,512,128,16,4,772.307333,717.876603,-7.05
MATMUL,uint32_t,8,512,128,16,16,606.782000,571.964002,-5.74
MATMUL,uint32_t,8,512,128,32,8,1309.313333,1220.835334,-6.76
MATMUL,uint32_t,8,512,128,32,4,1545.047667,1435.460046,-7.09
MATMUL,uint32_t,8,512,128,32,16,1213.426333,1143.641931,-5.75
MATMUL,uint32_t,8,512,128,32,32,1173.934000,1103.951149,-5.96
MATMUL,uint32_t,8,512,128,64,8,2617.758000,2441.354805,-6.74
MATMUL,uint32_t,8,512,128,64,4,3088.445333,2870.642286,-7.05
MATMUL,uint32_t,8,512,128,64,16,2426.663333,2286.998965,-5.76
MATMUL,uint32_t,8,512,64,512,16,9733.017667,9160.620907,-5.88
MATMUL,uint32_t,8,512,64,512,8,10510.293000,9799.383616,-6.76
MATMUL,uint32_t,8,512,128,64,32,2348.283667,2207.718234,-5.99
MATMUL,uint32_t,8,512,128,64,64,2309.876333,2172.111905,-5.96
MATMUL,uint32_t,8,512,64,512,4,12419.346333,11538.235191,-7.09
MATMUL,uint32_t,8,512,64,512,32,9409.721000,8847.735781,-5.97
MATMUL,uint32_t,8,512,64,512,64,9255.247667,8704.336915,-5.95
MATMUL,uint32_t,8,512,128,128,16,4852.272333,4573.711237,-5.74
MATMUL,uint32_t,8,512,128,128,8,5237.736667,4882.428085,-6.78
MATMUL,uint32_t,8,512,128,128,4,6178.588000,5740.999426,-7.08
MATMUL,uint32_t,8,512,128,128,32,4694.722667,4415.196259,-5.95
MATMUL,uint32_t,8,512,128,128,64,4619.644000,4343.982262,-5.97
MATMUL,uint32_t,8,512,128,128,128,4580.985667,4309.859114,-5.92
MATMUL,uint32_t,8,512,128,256,8,10473.583667,9764.590491,-6.77
MATMUL,uint32_t,8,512,128,256,4,12357.589000,11481.722491,-7.09
MATMUL,uint32_t,8,512,128,256,32,9391.482000,8829.417197,-5.98
MATMUL,uint32_t,8,512,128,256,16,9704.707333,9147.135799,-5.75
MATMUL,uint32_t,8,512,128,256,64,9239.173667,8687.492427,-5.97
MATMUL,uint32_t,8,512,128,256,128,9163.410667,8618.910168,-5.94
MATMUL,uint32_t,8,512,256,16,4,1540.934667,1431.602148,-7.10
MATMUL,uint32_t,8,512,256,16,8,1306.777000,1218.650660,-6.74
MATMUL,uint32_t,8,512,256,16,16,1211.674333,1141.616938,-5.78
MATMUL,uint32_t,8,512,256,32,4,3081.902333,2863.006727,-7.10
MATMUL,uint32_t,8,512,256,32,8,2613.608667,2436.962908,-6.76
MATMUL,uint32_t,8,512,256,32,16,2423.592667,2284.712005,-5.73
MATMUL,uint32_t,8,512,256,32,32,2345.033333,2205.470185,-5.95
MATMUL,uint32_t,8,512,128,512,8,20952.943000,19528.906373,-6.80
MATMUL,uint32_t,8,512,256,64,8,5227.174333,4873.646436,-6.76
MATMUL,uint32_t,8,512,256,64,4,6162.342333,5725.557001,-7.09
MATMUL,uint32_t,8,512,128,512,4,24715.642000,22963.234187,-7.09
MATMUL,uint32_t,8,512,256,64,16,4847.189333,4569.141799,-5.74
MATMUL,uint32_t,8,512,128,512,16,19407.291667,18293.985065,-5.74
MATMUL,uint32_t,8,512,128,512,128,18322.235667,17238.863238,-5.91
MATMUL,uint32_t,8,512,256,64,32,4691.360667,4410.278954,-5.99
MATMUL,uint32_t,8,512,128,512,64,18478.260000,17374.733553,-5.97
MATMUL,uint32_t,8,512,256,64,64,4615.640333,4340.005766,-5.97
MATMUL,uint32_t,8,512,128,512,32,18775.696667,17658.502499,-5.95
MATMUL,uint32_t,8,512,256,128,16,9692.457000,9138.001105,-5.72
MATMUL,uint32_t,8,512,256,128,64,9231.150333,8679.042059,-5.98
MATMUL,uint32_t,8,512,256,128,128,9153.383667,8611.711439,-5.92
MATMUL,uint32_t,8,512,256,128,8,10452.654667,9747.079457,-6.75
MATMUL,uint32_t,8,512,256,128,32,9382.054333,8821.008977,-5.98
MATMUL,uint32_t,8,512,256,128,4,12325.200333,11450.834744,-7.09
MATMUL,uint32_t,8,512,256,256,8,20906.713333,19493.740946,-6.76
MATMUL,uint32_t,8,512,256,256,4,24644.257667,22901.396617,-7.07
MATMUL,uint32_t,8,512,256,256,256,18238.507333,17161.476293,-5.91
MATMUL,uint32_t,8,512,256,256,128,18310.435667,17223.191217,-5.94
MATMUL,uint32_t,8,512,256,256,64,18462.195667,17357.788620,-5.98
MATMUL,uint32_t,8,512,256,256,32,18763.700000,17641.722989,-5.98
MATMUL,uint32_t,8,512,256,256,16,19383.748667,18275.719992,-5.72
MATMUL,uint32_t,8,512,512,16,4,3078.278000,2857.279166,-7.18
MATMUL,uint32_t,8,512,512,16,8,2610.188333,2434.814659,-6.72
MATMUL,uint32_t,8,512,512,16,16,2421.981333,2283.200360,-5.73
MATMUL,uint32_t,8,512,512,32,4,6156.358667,5714.153763,-7.18
MATMUL,uint32_t,8,512,512,32,8,5220.375667,4869.319530,-6.72
MATMUL,uint32_t,8,512,512,32,16,4842.069333,4566.118694,-5.70
MATMUL,uint32_t,8,512,512,32,32,4687.164667,4406.899918,-5.98
MATMUL,uint32_t,8,512,256,512,4,49290.736333,45802.483358,-7.08
MATMUL,uint32_t,8,512,256,512,8,41805.966667,38987.250189,-6.74
MATMUL,uint32_t,8,512,256,512,16,38775.569000,36551.157781,-5.74
MATMUL,uint32_t,8,512,256,512,128,36619.526333,34445.434849,-5.94
MATMUL,uint32_t,8,512,256,512,256,36478.030333,34323.336137,-5.91
MATMUL,uint32_t,8,512,256,512,64,36924.312000,34716.654374,-5.98
MATMUL,uint32_t,8,512,256,512,32,37513.944667,35283.150260,-5.95
MATMUL,uint32_t,8,512,512,64,8,10442.887667,9738.405947,-6.75
MATMUL,uint32_t,8,512,512,64,4,12311.861000,11428.044110,-7.18
MATMUL,uint32_t,8,512,512,64,16,9686.199000,9131.952574,-5.72
MATMUL,uint32_t,8,512,512,64,32,9375.449000,8814.546989,-5.98
MATMUL,uint32_t,8,512,512,64,64,9227.194000,8674.699287,-5.99
MATMUL,uint32_t,8,512,512,128,16,19374.327333,18263.622912,-5.73
MATMUL,uint32_t,8,512,512,128,8,20883.774000,19476.439368,-6.74
MATMUL,uint32_t,8,512,512,128,32,18748.407667,17630.225694,-5.96
MATMUL,uint32_t,8,512,512,128,4,24624.210000,22855.772950,-7.18
MATMUL,uint32_t,8,512,512,128,64,18454.234000,17348.973171,-5.99
MATMUL,uint32_t,8,512,512,128,128,18301.170333,17215.154052,-5.93
MATMUL,uint32_t,8,512,512,256,8,41770.340000,38952.596367,-6.75
