operation,data_type,thread,iteration,vec_length,n_length,buffer_size,latency,correct
MATMUL,uint32_t,1,128,16,16,8,20.980667,True
MATMUL,uint32_t,1,128,16,16,16,19.404333,True
MATMUL,uint32_t,1,128,16,32,4,49.293667,True
MATMUL,uint32_t,1,128,16,32,8,41.811333,True
MATMUL,uint32_t,1,128,16,32,16,38.678667,True
MATMUL,uint32_t,1,128,16,64,4,98.604333,True
MATMUL,uint32_t,1,128,16,64,8,83.502333,True
MATMUL,uint32_t,1,128,16,64,16,77.227,True
MATMUL,uint32_t,1,128,16,128,4,196.756,True
MATMUL,uint32_t,1,128,16,128,8,166.746667,True
MATMUL,uint32_t,1,128,16,128,16,154.356667,True
MATMUL,uint32_t,1,128,16,256,4,393.760333,True
MATMUL,uint32_t,1,128,16,256,8,333.456333,True
MATMUL,uint32_t,1,128,16,256,16,308.591333,True
MATMUL,uint32_t,1,128,16,512,4,787.536667,True
MATMUL,uint32_t,1,128,16,512,8,666.454667,True
MATMUL,uint32_t,1,128,16,512,16,617.042667,True
MATMUL,uint32_t,1,128,32,16,4,48.273333,True
MATMUL,uint32_t,1,128,32,16,8,41.258667,True
MATMUL,uint32_t,1,128,32,16,16,38.287,True
MATMUL,uint32_t,1,128,32,32,4,96.497333,True
MATMUL,uint32_t,1,128,32,32,8,82.329,True
MATMUL,uint32_t,1,128,32,32,16,76.459333,True
MATMUL,uint32_t,1,128,32,32,32,73.876,True
MATMUL,uint32_t,1,128,32,64,4,192.821667,True
MATMUL,uint32_t,1,128,32,64,8,164.514,True
MATMUL,uint32_t,1,128,32,64,16,152.814333,True
MATMUL,uint32_t,1,128,32,64,32,147.609,True
MATMUL,uint32_t,1,128,32,128,4,385.609,True
MATMUL,uint32_t,1,128,32,128,8,329.004333,True
MATMUL,uint32_t,1,64,512,512,4,12127.352667,True
MATMUL,uint32_t,1,128,32,128,16,305.451333,True
MATMUL,uint32_t,1,128,32,128,32,295.034,True
MATMUL,uint32_t,1,64,512,512,64,9227.188,True
MATMUL,uint32_t,1,128,32,256,8,657.402667,True
MATMUL,uint32_t,1,128,32,256,4,771.116333,True
MATMUL,uint32_t,1,64,512,512,32,9369.789,True
MATMUL,uint32_t,1,64,512,512,8,10389.207,True
MATMUL,uint32_t,1,64,512,512,256,9115.785,True
MATMUL,uint32_t,1,64,512,512,128,9148.875333,True
MATMUL,uint32_t,1,64,512,512,16,9673.355667,True
MATMUL,uint32_t,1,128,64,16,4,95.754667,True
MATMUL,uint32_t,1,128,64,16,8,81.797,True
MATMUL,uint32_t,1,128,64,16,16,76.051333,True
MATMUL,uint32_t,1,128,32,256,16,610.796667,True
MATMUL,uint32_t,1,128,32,256,32,590.035333,True
MATMUL,uint32_t,1,128,64,32,4,191.397,True
MATMUL,uint32_t,1,128,64,32,8,163.444667,True
MATMUL,uint32_t,1,128,64,32,16,151.959667,True
MATMUL,uint32_t,1,128,64,32,32,147.016667,True
MATMUL,uint32_t,1,128,64,64,8,326.777,True
MATMUL,uint32_t,1,128,64,64,4,383.256333,True
MATMUL,uint32_t,1,128,64,64,16,303.824,True
MATMUL,uint32_t,1,128,64,64,32,293.882,True
MATMUL,uint32_t,1,128,32,512,16,1221.303667,True
MATMUL,uint32_t,1,128,32,512,32,1180.217667,True
MATMUL,uint32_t,1,128,64,64,64,289.297333,True
MATMUL,uint32_t,1,128,32,512,8,1315.767,True
MATMUL,uint32_t,1,128,32,512,4,1540.268333,True
MATMUL,uint32_t,1,128,64,128,16,607.476,True
MATMUL,uint32_t,1,128,64,128,8,653.322333,True
MATMUL,uint32_t,1,128,64,128,4,765.318667,True
MATMUL,uint32_t,1,128,64,128,64,578.532667,True
MATMUL,uint32_t,1,128,64,128,32,587.744333,True
MATMUL,uint32_t,1,128,64,256,8,1306.779667,True
MATMUL,uint32_t,1,128,64,256,16,1214.706,True
MATMUL,uint32_t,1,128,64,256,4,1530.451333,True
MATMUL,uint32_t,1,128,64,256,32,1175.139333,True
MATMUL,uint32_t,1,128,64,256,64,1156.977,True
MATMUL,uint32_t,1,128,128,16,4,190.355,True
MATMUL,uint32_t,1,128,128,16,16,151.599333,True
MATMUL,uint32_t,1,128,128,16,8,162.918333,True
MATMUL,uint32_t,1,128,128,32,4,380.433,True
MATMUL,uint32_t,1,128,128,32,16,303.049667,True
MATMUL,uint32_t,1,128,128,32,8,325.669333,True
MATMUL,uint32_t,1,128,128,32,32,293.266667,True
MATMUL,uint32_t,1,128,128,64,8,651.341667,True
MATMUL,uint32_t,1,128,64,512,16,2429.617,True
MATMUL,uint32_t,1,128,128,64,4,761.781333,True
MATMUL,uint32_t,1,128,64,512,8,2613.359667,True
MATMUL,uint32_t,1,128,128,64,16,605.897,True
MATMUL,uint32_t,1,128,64,512,4,3060.962,True
MATMUL,uint32_t,1,128,128,64,32,586.472667,True
MATMUL,uint32_t,1,128,128,64,64,577.521,True
MATMUL,uint32_t,1,128,64,512,32,2349.817667,True
MATMUL,uint32_t,1,128,64,512,64,2313.92,True
MATMUL,uint32_t,1,128,128,128,16,1211.559333,True
MATMUL,uint32_t,1,128,128,128,8,1302.476,True
MATMUL,uint32_t,1,128,128,128,4,1521.907333,True
MATMUL,uint32_t,1,128,128,128,32,1172.719333,True
MATMUL,uint32_t,1,128,128,128,64,1154.961333,True
MATMUL,uint32_t,1,128,128,128,128,1145.118333,True
MATMUL,uint32_t,1,128,128,256,8,2604.427333,True
MATMUL,uint32_t,1,128,128,256,4,3043.726667,True
MATMUL,uint32_t,1,128,128,256,16,2423.392,True
MATMUL,uint32_t,1,128,128,256,32,2345.944333,True
MATMUL,uint32_t,1,128,128,256,64,2309.867667,True
MATMUL,uint32_t,1,128,128,256,128,2289.970333,True
MATMUL,uint32_t,1,128,256,16,4,379.805,True
MATMUL,uint32_t,1,128,256,16,8,325.092667,True
MATMUL,uint32_t,1,128,256,16,16,302.654,True
MATMUL,uint32_t,1,128,256,32,4,759.003667,True
MATMUL,uint32_t,1,128,256,32,8,650.011,True
MATMUL,uint32_t,1,128,256,32,16,605.173333,True
MATMUL,uint32_t,1,128,256,32,32,585.844333,True
MATMUL,uint32_t,1,128,128,512,8,5208.854333,True
MATMUL,uint32_t,1,128,256,64,8,1299.939667,True
MATMUL,uint32_t,1,128,256,64,4,1517.485,True
MATMUL,uint32_t,1,128,128,512,4,6084.120667,True
MATMUL,uint32_t,1,128,128,512,16,4847.433,True
MATMUL,uint32_t,1,128,256,64,16,1210.348,True
MATMUL,uint32_t,1,128,128,512,32,4690.265667,True
MATMUL,uint32_t,1,128,128,512,128,4580.395333,True
MATMUL,uint32_t,1,128,128,512,64,4619.664333,True
MATMUL,uint32_t,1,128,256,64,32,1171.654667,True
MATMUL,uint32_t,1,128,256,64,64,1153.989333,True
MATMUL,uint32_t,1,128,256,128,16,2420.655,True
MATMUL,uint32_t,1,128,256,128,32,2343.706667,True
MATMUL,uint32_t,1,128,256,128,64,2307.871,True
MATMUL,uint32_t,1,128,256,128,128,2288.205,True
MATMUL,uint32_t,1,128,256,128,8,2599.424,True
MATMUL,uint32_t,1,128,256,128,4,3036.55,True
MATMUL,uint32_t,1,128,256,256,8,5199.387333,True
MATMUL,uint32_t,1,128,256,256,4,6071.804333,True
MATMUL,uint32_t,1,128,256,256,128,4576.434667,True
MATMUL,uint32_t,1,128,256,256,256,4558.795,True
MATMUL,uint32_t,1,128,256,256,64,4615.619333,True
MATMUL,uint32_t,1,128,256,256,32,4686.918667,True
MATMUL,uint32_t,1,128,256,256,16,4840.466333,True
MATMUL,uint32_t,1,128,512,16,4,758.541333,True
MATMUL,uint32_t,1,128,512,16,8,649.551333,True
MATMUL,uint32_t,1,128,512,16,16,604.894,True
MATMUL,uint32_t,1,128,512,32,4,1515.918,True
MATMUL,uint32_t,1,128,512,32,8,1298.844,True
MATMUL,uint32_t,1,128,512,32,16,1209.262667,True
MATMUL,uint32_t,1,128,256,512,4,12140.785,True
MATMUL,uint32_t,1,128,512,32,32,1171.236,True
MATMUL,uint32_t,1,128,256,512,8,10397.705333,True
MATMUL,uint32_t,1,128,256,512,16,9682.191,True
MATMUL,uint32_t,1,128,256,512,128,9153.456333,True
MATMUL,uint32_t,1,128,256,512,256,9119.482667,True
MATMUL,uint32_t,1,128,256,512,64,9231.210667,True
MATMUL,uint32_t,1,128,256,512,32,9370.299,True
MATMUL,uint32_t,1,128,512,64,8,2597.358667,True
MATMUL,uint32_t,1,128,512,64,4,3030.565,True
MATMUL,uint32_t,1,128,512,64,16,2418.329333,True
MATMUL,uint32_t,1,128,512,64,32,2342.630667,True
MATMUL,uint32_t,1,128,512,64,64,2306.863667,True
MATMUL,uint32_t,1,128,512,128,16,4836.494,True
MATMUL,uint32_t,1,128,512,128,8,5194.667,True
MATMUL,uint32_t,1,128,512,128,32,4683.320333,True
MATMUL,uint32_t,1,128,512,128,64,4613.630333,True
MATMUL,uint32_t,1,128,512,128,4,6075.431333,True
MATMUL,uint32_t,1,128,512,128,128,4574.223,True
MATMUL,uint32_t,1,128,512,256,8,10387.440667,True
MATMUL,uint32_t,1,128,512,256,4,12132.328333,True
MATMUL,uint32_t,1,128,512,256,32,9369.866667,True
MATMUL,uint32_t,1,128,512,256,16,9673.537667,True
MATMUL,uint32_t,1,128,512,256,64,9227.222333,True
MATMUL,uint32_t,1,128,512,256,256,9113.448,True
MATMUL,uint32_t,1,128,512,256,128,9150.628,True
MATMUL,uint32_t,1,256,16,16,4,49.372,True
MATMUL,uint32_t,1,256,16,16,8,41.9,True
MATMUL,uint32_t,1,256,16,16,16,38.763,True
MATMUL,uint32_t,1,256,16,32,4,98.549667,True
MATMUL,uint32_t,1,256,16,32,8,83.552667,True
MATMUL,uint32_t,1,256,16,32,16,77.312667,True
MATMUL,uint32_t,1,256,16,64,4,196.917667,True
MATMUL,uint32_t,1,256,16,64,8,166.891333,True
MATMUL,uint32_t,1,256,16,64,16,154.419333,True
MATMUL,uint32_t,1,256,16,128,4,393.585333,True
MATMUL,uint32_t,1,256,16,128,8,333.498333,True
MATMUL,uint32_t,1,256,16,128,16,308.701333,True
MATMUL,uint32_t,1,256,16,256,4,787.197333,True
MATMUL,uint32_t,1,256,16,256,8,666.969667,True
MATMUL,uint32_t,1,256,16,256,16,617.132333,True
MATMUL,uint32_t,1,256,16,512,4,1573.924333,True
MATMUL,uint32_t,1,256,16,512,8,1333.368667,True
MATMUL,uint32_t,1,256,16,512,16,1234.204,True
MATMUL,uint32_t,1,256,32,16,4,96.475,True
MATMUL,uint32_t,1,256,32,16,8,82.444667,True
MATMUL,uint32_t,1,256,32,16,16,76.495667,True
MATMUL,uint32_t,1,256,32,32,4,192.695667,True
MATMUL,uint32_t,1,256,32,32,8,164.640333,True
MATMUL,uint32_t,1,256,32,32,16,152.851333,True
MATMUL,uint32_t,1,256,32,32,32,147.651,True
MATMUL,uint32_t,1,256,32,64,4,386.274667,True
MATMUL,uint32_t,1,256,32,64,8,329.003,True
MATMUL,uint32_t,1,256,32,64,16,305.484,True
MATMUL,uint32_t,1,256,32,64,32,295.232,True
MATMUL,uint32_t,1,256,32,128,4,772.514667,True
MATMUL,uint32_t,1,256,32,128,8,658.115667,True
MATMUL,uint32_t,1,256,32,128,16,610.967,True
MATMUL,uint32_t,1,256,32,128,32,590.145667,True
MATMUL,uint32_t,1,128,512,512,4,24269.185,True
MATMUL,uint32_t,1,256,32,256,4,1540.887667,True
MATMUL,uint32_t,1,256,32,256,8,1315.509333,True
MATMUL,uint32_t,1,128,512,512,64,18454.248333,True
MATMUL,uint32_t,1,256,32,256,16,1221.415333,True
MATMUL,uint32_t,1,128,512,512,32,18735.962,True
MATMUL,uint32_t,1,128,512,512,256,18229.333333,True
MATMUL,uint32_t,1,128,512,512,128,18301.138333,True
MATMUL,uint32_t,1,128,512,512,8,20780.881667,True
MATMUL,uint32_t,1,256,32,256,32,1180.336333,True
MATMUL,uint32_t,1,128,512,512,16,19350.720333,True
MATMUL,uint32_t,1,256,64,16,8,163.587,True
MATMUL,uint32_t,1,256,64,16,4,191.604,True
MATMUL,uint32_t,1,256,64,16,16,152.067,True
MATMUL,uint32_t,1,256,64,32,4,383.678667,True
MATMUL,uint32_t,1,256,64,32,32,293.927,True
MATMUL,uint32_t,1,256,64,32,8,326.864667,True
MATMUL,uint32_t,1,256,64,32,16,303.921333,True
MATMUL,uint32_t,1,256,64,64,32,587.796667,True
MATMUL,uint32_t,1,256,64,64,16,607.680667,True
MATMUL,uint32_t,1,256,64,64,8,653.612333,True
MATMUL,uint32_t,1,256,64,64,4,765.598667,True
MATMUL,uint32_t,1,256,64,64,64,578.532,True
MATMUL,uint32_t,1,256,32,512,32,2360.060333,True
MATMUL,uint32_t,1,256,32,512,8,2630.330333,True
MATMUL,uint32_t,1,256,32,512,16,2442.559667,True
MATMUL,uint32_t,1,256,64,128,16,1215.145333,True
MATMUL,uint32_t,1,256,64,128,8,1306.758667,True
MATMUL,uint32_t,1,256,32,512,4,3080.386333,True
MATMUL,uint32_t,1,256,64,128,4,1529.608,True
MATMUL,uint32_t,1,256,64,128,32,1175.145667,True
MATMUL,uint32_t,1,256,64,128,64,1156.98,True
MATMUL,uint32_t,1,256,64,256,8,2612.929,True
MATMUL,uint32_t,1,256,64,256,32,2350.144,True
MATMUL,uint32_t,1,256,64,256,16,2429.405333,True
MATMUL,uint32_t,1,256,64,256,64,2313.852333,True
MATMUL,uint32_t,1,256,64,256,4,3060.042,True
MATMUL,uint32_t,1,256,128,16,4,380.904333,True
MATMUL,uint32_t,1,256,128,16,8,325.769333,True
MATMUL,uint32_t,1,256,128,16,16,303.031,True
MATMUL,uint32_t,1,256,128,32,8,651.315333,True
MATMUL,uint32_t,1,256,128,32,4,760.757333,True
MATMUL,uint32_t,1,256,128,32,16,606.055667,True
MATMUL,uint32_t,1,256,128,32,32,586.45,True
MATMUL,uint32_t,1,256,128,64,8,1302.063333,True
MATMUL,uint32_t,1,256,128,64,4,1522.279667,True
MATMUL,uint32_t,1,256,128,64,16,1211.669,True
MATMUL,uint32_t,1,256,64,512,8,5226.553667,True
MATMUL,uint32_t,1,256,64,512,16,4859.873333,True
MATMUL,uint32_t,1,256,64,512,4,6126.389,True
MATMUL,uint32_t,1,256,128,64,32,1173.113,True
MATMUL,uint32_t,1,256,128,64,64,1154.998,True
MATMUL,uint32_t,1,256,64,512,64,4627.611,True
MATMUL,uint32_t,1,256,64,512,32,4701.037,True
MATMUL,uint32_t,1,256,128,128,16,2423.609333,True
MATMUL,uint32_t,1,256,128,128,8,2604.182667,True
MATMUL,uint32_t,1,256,128,128,4,3041.402333,True
MATMUL,uint32_t,1,256,128,128,32,2345.713667,True
MATMUL,uint32_t,1,256,128,128,64,2309.836333,True
MATMUL,uint32_t,1,256,128,128,128,2290.790333,True
MATMUL,uint32_t,1,256,128,256,8,5207.899667,True
MATMUL,uint32_t,1,256,128,256,32,4691.217,True
MATMUL,uint32_t,1,256,128,256,16,4847.101333,True
MATMUL,uint32_t,1,256,128,256,4,6085.229,True
MATMUL,uint32_t,1,256,128,256,64,4619.651667,True
MATMUL,uint32_t,1,256,128,256,128,4580.454,True
MATMUL,uint32_t,1,256,256,16,8,650.090667,True
MATMUL,uint32_t,1,256,256,16,4,759.964333,True
MATMUL,uint32_t,1,256,256,16,16,605.172667,True
MATMUL,uint32_t,1,256,256,32,4,1517.453,True
MATMUL,uint32_t,1,256,256,32,8,1299.807333,True
MATMUL,uint32_t,1,256,256,32,16,1210.489,True
MATMUL,uint32_t,1,256,256,32,32,1171.542333,True
MATMUL,uint32_t,1,256,128,512,8,10414.731,True
MATMUL,uint32_t,1,256,256,64,8,2599.207667,True
MATMUL,uint32_t,1,256,256,64,4,3036.197,True
MATMUL,uint32_t,1,256,128,512,4,12189.854,True
MATMUL,uint32_t,1,256,256,64,16,2420.595333,True
MATMUL,uint32_t,1,256,128,512,16,9694.859,True
MATMUL,uint32_t,1,256,128,512,128,9162.170667,True
MATMUL,uint32_t,1,256,256,64,32,2342.752,True
MATMUL,uint32_t,1,256,256,64,64,2307.872,True
MATMUL,uint32_t,1,256,128,512,64,9239.161667,True
MATMUL,uint32_t,1,256,128,512,32,9383.353667,True
MATMUL,uint32_t,1,256,256,128,16,4839.895667,True
MATMUL,uint32_t,1,256,256,128,8,5198.315333,True
MATMUL,uint32_t,1,256,256,128,128,4576.449,True
MATMUL,uint32_t,1,256,256,128,64,4615.679,True
MATMUL,uint32_t,1,256,256,128,4,6068.204667,True
MATMUL,uint32_t,1,256,256,128,32,4685.031333,True
MATMUL,uint32_t,1,256,256,256,8,10399.010667,True
MATMUL,uint32_t,1,256,256,256,4,12154.278,True
MATMUL,uint32_t,1,256,256,256,128,9154.972333,True
MATMUL,uint32_t,1,256,256,256,256,9118.832,True
MATMUL,uint32_t,1,256,256,256,64,9231.170667,True
MATMUL,uint32_t,1,256,256,256,32,9372.644333,True
MATMUL,uint32_t,1,256,256,256,16,9678.764667,True
MATMUL,uint32_t,1,256,512,16,4,1517.125667,True
MATMUL,uint32_t,1,256,512,16,8,1298.810333,True
MATMUL,uint32_t,1,256,512,16,16,1209.488,True
MATMUL,uint32_t,1,256,512,32,4,3031.852333,True
MATMUL,uint32_t,1,256,512,32,8,2597.663667,True
MATMUL,uint32_t,1,256,512,32,16,2418.452,True
MATMUL,uint32_t,1,256,256,512,4,24283.728333,True
MATMUL,uint32_t,1,256,512,32,32,2342.423667,True
MATMUL,uint32_t,1,256,256,512,8,20803.532,True
MATMUL,uint32_t,1,256,256,512,16,19358.954667,True
MATMUL,uint32_t,1,256,256,512,128,18309.930667,True
MATMUL,uint32_t,1,256,256,512,256,18234.495667,True
MATMUL,uint32_t,1,256,256,512,64,18462.224333,True
MATMUL,uint32_t,1,256,256,512,32,18742.848333,True
MATMUL,uint32_t,1,256,512,64,8,5195.087,True
MATMUL,uint32_t,1,256,512,64,4,6066.837,True
MATMUL,uint32_t,1,256,512,64,16,4836.909667,True
MATMUL,uint32_t,1,256,512,64,32,4683.612333,True
MATMUL,uint32_t,1,256,512,64,64,4613.673333,True
MATMUL,uint32_t,1,256,512,128,16,9673.63,True
MATMUL,uint32_t,1,256,512,128,8,10388.086,True
MATMUL,uint32_t,1,256,512,128,32,9366.525,True
MATMUL,uint32_t,1,256,512,128,64,9227.203,True
MATMUL,uint32_t,1,256,512,128,4,12128.314333,True
MATMUL,uint32_t,1,256,512,128,128,9151.262,True
MATMUL,uint32_t,1,256,512,256,8,20775.541,True
MATMUL,uint32_t,1,256,512,256,4,24264.872,True
MATMUL,uint32_t,1,256,512,256,32,18732.046333,True
MATMUL,uint32_t,1,256,512,256,16,19346.31,True
MATMUL,uint32_t,1,256,512,256,64,18454.213333,True
MATMUL,uint32_t,1,256,512,256,256,18227.611667,True
MATMUL,uint32_t,1,256,512,256,128,18300.623,True
MATMUL,uint32_t,1,512,16,16,4,98.650333,True
MATMUL,uint32_t,1,512,16,16,8,83.697,True
MATMUL,uint32_t,1,512,16,16,16,77.461667,True
MATMUL,uint32_t,1,512,16,32,4,197.057,True
MATMUL,uint32_t,1,512,16,32,8,167.033667,True
MATMUL,uint32_t,1,512,16,32,16,154.572333,True
MATMUL,uint32_t,1,512,16,64,4,393.762333,True
MATMUL,uint32_t,1,512,16,64,8,333.716667,True
MATMUL,uint32_t,1,512,16,64,16,308.762667,True
MATMUL,uint32_t,1,512,16,128,4,787.611667,True
MATMUL,uint32_t,1,512,16,128,8,666.882667,True
MATMUL,uint32_t,1,512,16,128,16,617.157667,True
MATMUL,uint32_t,1,512,16,256,4,1574.4,True
MATMUL,uint32_t,1,512,16,256,8,1334.034333,True
MATMUL,uint32_t,1,512,16,256,16,1234.373333,True
MATMUL,uint32_t,1,512,16,512,4,3149.875333,True
MATMUL,uint32_t,1,512,16,512,8,2666.983667,True
MATMUL,uint32_t,1,512,16,512,16,2467.889667,True
MATMUL,uint32_t,1,512,32,16,4,193.029,True
MATMUL,uint32_t,1,512,32,16,8,164.821667,True
MATMUL,uint32_t,1,512,32,16,16,152.969333,True
MATMUL,uint32_t,1,512,32,32,4,386.357667,True
MATMUL,uint32_t,1,512,32,32,8,329.156,True
MATMUL,uint32_t,1,512,32,32,16,305.621,True
MATMUL,uint32_t,1,512,32,32,32,295.359,True
MATMUL,uint32_t,1,512,32,64,4,771.433333,True
MATMUL,uint32_t,1,512,32,64,8,658.174,True
MATMUL,uint32_t,1,512,32,64,16,610.935333,True
MATMUL,uint32_t,1,512,32,64,32,590.378667,True
MATMUL,uint32_t,1,512,32,128,4,1543.139333,True
MATMUL,uint32_t,1,512,32,128,8,1315.408333,True
MATMUL,uint32_t,1,512,32,128,16,1221.753333,True
MATMUL,uint32_t,1,512,32,128,32,1179.897333,True
MATMUL,uint32_t,1,256,512,512,4,48496.502,True
MATMUL,uint32_t,1,512,32,256,4,3081.357333,True
MATMUL,uint32_t,1,512,32,256,16,2442.778,True
MATMUL,uint32_t,1,512,32,256,8,2630.902333,True
MATMUL,uint32_t,1,256,512,512,64,36908.277,True
MATMUL,uint32_t,1,256,512,512,128,36597.159,True
MATMUL,uint32_t,1,512,32,256,32,2360.431333,True
MATMUL,uint32_t,1,256,512,512,32,37462.829333,True
MATMUL,uint32_t,1,256,512,512,256,36456.292333,True
MATMUL,uint32_t,1,256,512,512,8,41558.109667,True
MATMUL,uint32_t,1,256,512,512,16,38694.458667,True
MATMUL,uint32_t,1,512,64,16,4,382.596333,True
MATMUL,uint32_t,1,512,64,16,8,327.023333,True
MATMUL,uint32_t,1,512,64,16,16,304.003333,True
MATMUL,uint32_t,1,512,64,32,4,767.071667,True
MATMUL,uint32_t,1,512,64,32,8,653.762667,True
MATMUL,uint32_t,1,512,64,32,16,607.673333,True
MATMUL,uint32_t,1,512,64,32,32,587.771333,True
MATMUL,uint32_t,1,512,64,64,16,1214.948333,True
MATMUL,uint32_t,1,512,64,64,32,1175.282,True
MATMUL,uint32_t,1,512,64,64,8,1306.916667,True
MATMUL,uint32_t,1,512,64,64,4,1530.5,True
MATMUL,uint32_t,1,512,64,64,64,1156.991667,True
MATMUL,uint32_t,1,512,32,512,4,6161.209,True
MATMUL,uint32_t,1,512,32,512,32,4720.862333,True
MATMUL,uint32_t,1,512,32,512,16,4884.686,True
MATMUL,uint32_t,1,512,32,512,8,5261.662667,True
MATMUL,uint32_t,1,512,64,128,8,2613.514667,True
MATMUL,uint32_t,1,512,64,128,16,2429.687333,True
MATMUL,uint32_t,1,512,64,128,4,3059.698333,True
MATMUL,uint32_t,1,512,64,128,32,2350.122333,True
MATMUL,uint32_t,1,512,64,128,64,2313.844667,True
MATMUL,uint32_t,1,512,64,256,16,4859.742,True
MATMUL,uint32_t,1,512,64,256,64,4627.645,True
MATMUL,uint32_t,1,512,64,256,32,4699.558,True
MATMUL,uint32_t,1,512,64,256,8,5225.933,True
MATMUL,uint32_t,1,512,128,16,4,760.829,True
MATMUL,uint32_t,1,512,128,16,8,651.353,True
MATMUL,uint32_t,1,512,64,256,4,6126.979667,True
MATMUL,uint32_t,1,512,128,16,16,606.238,True
MATMUL,uint32_t,1,512,128,32,8,1302.410667,True
MATMUL,uint32_t,1,512,128,32,4,1521.206333,True
MATMUL,uint32_t,1,512,128,32,16,1212.103667,True
MATMUL,uint32_t,1,512,128,32,32,1173.226,True
MATMUL,uint32_t,1,512,128,64,8,2604.409,True
MATMUL,uint32_t,1,512,128,64,4,3042.164,True
MATMUL,uint32_t,1,512,64,512,16,9718.945,True
MATMUL,uint32_t,1,512,128,64,16,2424.013333,True
MATMUL,uint32_t,1,512,64,512,8,10452.449,True
MATMUL,uint32_t,1,512,128,64,32,2345.28,True
MATMUL,uint32_t,1,512,64,512,4,12241.157333,True
MATMUL,uint32_t,1,512,128,64,64,2309.87,True
MATMUL,uint32_t,1,512,64,512,64,9255.177333,True
MATMUL,uint32_t,1,512,64,512,32,9400.639333,True
MATMUL,uint32_t,1,512,128,128,8,5208.946,True
MATMUL,uint32_t,1,512,128,128,16,4846.502,True
MATMUL,uint32_t,1,512,128,128,4,6084.925333,True
MATMUL,uint32_t,1,512,128,128,32,4690.295667,True
MATMUL,uint32_t,1,512,128,128,128,4580.905333,True
MATMUL,uint32_t,1,512,128,128,64,4619.613333,True
MATMUL,uint32_t,1,512,128,256,8,10416.752,True
MATMUL,uint32_t,1,512,128,256,32,9380.050667,True
MATMUL,uint32_t,1,512,128,256,16,9692.288667,True
MATMUL,uint32_t,1,512,128,256,4,12176.310333,True
MATMUL,uint32_t,1,512,128,256,64,9239.163667,True
MATMUL,uint32_t,1,512,128,256,128,9159.374667,True
MATMUL,uint32_t,1,512,256,16,4,1518.465667,True
MATMUL,uint32_t,1,512,256,16,8,1300.175,True
MATMUL,uint32_t,1,512,256,16,16,1210.532,True
MATMUL,uint32_t,1,512,256,32,4,3038.338667,True
MATMUL,uint32_t,1,512,256,32,8,2599.763667,True
MATMUL,uint32_t,1,512,256,32,16,2420.702333,True
MATMUL,uint32_t,1,512,256,32,32,2343.635333,True
MATMUL,uint32_t,1,512,128,512,8,20836.425667,True
MATMUL,uint32_t,1,512,256,64,8,5199.560667,True
MATMUL,uint32_t,1,512,256,64,4,6068.175667,True
MATMUL,uint32_t,1,512,128,512,4,24323.277,True
MATMUL,uint32_t,1,512,256,64,16,4839.75,True
MATMUL,uint32_t,1,512,128,512,16,19382.17,True
MATMUL,uint32_t,1,512,256,64,32,4687.278667,True
MATMUL,uint32_t,1,512,128,512,64,18478.233,True
MATMUL,uint32_t,1,512,256,64,64,4615.616333,True
MATMUL,uint32_t,1,512,128,512,32,18763.728,True
MATMUL,uint32_t,1,512,128,512,128,18324.747333,True
MATMUL,uint32_t,1,512,256,128,128,9154.606,True
MATMUL,uint32_t,1,512,256,128,32,9370.922667,True
MATMUL,uint32_t,1,512,256,128,64,9231.179,True
MATMUL,uint32_t,1,512,256,128,8,10397.301,True
MATMUL,uint32_t,1,512,256,128,16,9680.782,True
MATMUL,uint32_t,1,512,256,128,4,12146.356,True
MATMUL,uint32_t,1,512,256,256,8,20795.930667,True
MATMUL,uint32_t,1,512,256,256,4,24293.852333,True
MATMUL,uint32_t,1,512,256,256,128,18309.038,True
MATMUL,uint32_t,1,512,256,256,256,18237.502333,True
MATMUL,uint32_t,1,512,256,256,64,18462.216333,True
MATMUL,uint32_t,1,512,256,256,32,18740.368333,True
MATMUL,uint32_t,1,512,256,256,16,19360.475,True
MATMUL,uint32_t,1,512,512,16,4,3034.431667,True
MATMUL,uint32_t,1,512,512,16,8,2597.344667,True
MATMUL,uint32_t,1,512,512,16,16,2418.496333,True
MATMUL,uint32_t,1,512,512,32,4,6069.050667,True
MATMUL,uint32_t,1,512,512,32,8,5193.944,True
MATMUL,uint32_t,1,512,512,32,16,4838.082,True
MATMUL,uint32_t,1,512,512,32,32,4684.286333,True
MATMUL,uint32_t,1,512,256,512,4,48541.971333,True
MATMUL,uint32_t,1,512,256,512,8,41591.449333,True
MATMUL,uint32_t,1,512,256,512,16,38726.260333,True
MATMUL,uint32_t,1,512,256,512,128,36610.540667,True
MATMUL,uint32_t,1,512,256,512,256,36467.075667,True
MATMUL,uint32_t,1,512,256,512,64,36924.287333,True
